"code","iso","country","LCB.raw.2010","LCB.raw.2011","LCB.raw.2012","LCB.raw.2013","LCB.raw.2014","LCB.raw.2015","LCB.raw.2016","LCB.raw.2017"
740,"SUR","Suriname",0.0768378049470479,0.0732204134475962,0.136984118267698,0.15330979787904,0.197712918692335,0.171557821035803,0.151332405276963,0.119584338511595
752,"SWE","Sweden",0.0698884419937504,0.0475051430827675,0.0417795147355369,-0.0242658220542241,-0.0150267531239718,-0.00648269065053764,0.0164087581824175,0.0197713886130888
756,"CHE","Switzerland",0.102874418453235,0.0865115110021888,0.0296981745916531,-0.106420291898052,-0.0750832791087719,-0.105164983813669,-0.0844796075815658,-0.0432262574579521
760,"SYR","Syria",NA,NA,NA,NA,NA,NA,NA,NA
158,"TWN","Taiwan",0.166545344535007,0.111768058165064,0.0453387321824594,-0.0254143738540705,-0.0556304822293223,-0.106666663718235,-0.0640133501771296,-0.0490822788827299
762,"TJK","Tajikistan",-0.0709357973986975,-0.0427623861184809,0.00272685919717341,-0.00742468829169385,-0.0877746228881257,-0.0926660742169378,-0.121280391412831,-0.193929299029662
834,"TZA","Tanzania",0.103506940939741,0.0880979365881716,0.0880983059267779,0.099117738292626,0.0796741362001925,0.0353255773881882,0.0152165493042968,0.0192688733616315
764,"THA","Thailand",0.114429250794192,0.0648568768460169,0.0549560620565768,0.0343616704553438,0.0611970926924232,0.0622363011837641,0.0911698838464969,0.110571221616323
626,"TLS","Timor-Leste",0.0185692045560413,-0.015293104540721,0.025923943614957,-0.0606756117706206,0.00391470648932168,-0.0131281072107495,0.0381517426273474,0.0750971044504964
768,"TGO","Togo",-0.0444454958116012,-0.0649548921497138,-0.0596750190552282,-0.00180413535210977,0.0628858781936312,0.0415840880644902,0.0545723000227301,0.141910937006887
776,"TON","Tonga",NA,NA,NA,NA,NA,NA,NA,NA
780,"TTO","Trinidad and Tobago",0.104173764637038,0.0592251234421464,0.0128023992268478,-0.0436580076745311,-0.0506723825891844,-0.0748399762296881,-0.0345215516292889,-0.0512015747751745
788,"TUN","Tunisia",0.0944710552022761,0.120937580479313,0.0966596570731011,0.214179135553241,0.235749485329588,0.25372085911385,0.184747850398527,0.274546389237927
792,"TUR","Turkey",-0.00120981443858537,-0.00507553843366304,0.00885802721222539,-0.0108097121831059,0.00203206662984612,0.00288119697691802,0.0180801317636783,0.0471355416974801
795,"TKM","Turkmenistan",-0.202975817493031,-0.204375369948216,-0.13235850121497,-0.0916725730084754,-0.13601954560024,-0.137972396798996,-0.207870882843404,-0.19999277860813
796,"TCA","Turks and Caicos Islands",NA,NA,NA,NA,NA,NA,NA,NA
798,"TUV","Tuvalu",NA,NA,NA,NA,NA,NA,NA,NA
800,"UGA","Uganda",0.0938222196876801,0.165687740658567,0.109168455767395,0.0894392061250076,0.0895354150977348,0.0974535688498848,0.104800833801075,0.156370557774482
804,"UKR","Ukraine",0.0712806192108715,0.0630673866838611,0.0372321704013476,0.00326670409513641,0.00142190735789893,-0.018784220599647,0.0143838704158623,0.0536046857210217
784,"ARE","United Arab Emirates",0.225106757310809,0.141740675259416,0.173187865751687,-0.00412343714951646,0.0124706937445063,-0.0529585400955231,-0.183878889195519,-0.160139450283373
826,"GBR","United Kingdom",0.115890159890313,0.169988843577842,0.239607271489958,0.0636294373115913,0.0899439367491468,0.0210199343634079,0.0197224736004564,0.0241128280928486
840,"USA","United States of America",-0.0137608819701915,-0.0310743376134761,-0.0326422156407614,-0.0497908613330161,-0.0386518245361818,-0.0200055378192018,0.00742127940684045,0.039937079371265
858,"URY","Uruguay",0.0994848200457148,0.0988138877713292,0.0830821614215222,0.0712824876505489,0.0957176224393992,0.0803762754348825,0.124050295128458,0.160587813188295
860,"UZB","Uzbekistan",-0.138935487098009,-0.070715730401303,0.0227143455477792,0.0448014142508126,0.0660675130157937,0.027237641839752,0.0352413237966958,0.0215892730380585
548,"VUT","Vanuatu",0.108175310976406,0.123815607089322,0.0254541294246566,0.147507761376058,0.196250057095588,0.273870151438596,0.266556224199912,0.13072754779475
862,"VEN","Venezuela",0.0215302096510899,0.0141475678140643,0.0157410360328774,-0.00701744377385138,-0.00135302730859455,-0.0296868629996812,0.00792959550813643,0.0382574867375804
704,"VNM","Viet Nam",0.149725119793302,0.141384913601218,0.151364033325,0.122019985240764,0.147352791997788,0.17113848606121,0.189407153301279,0.171293895694583
876,"WLF","Wallis and Futuna Islands",NA,NA,NA,NA,NA,NA,NA,NA
732,"ESH","Western Sahara",NA,NA,NA,NA,NA,NA,NA,NA
887,"YEM","Yemen",NA,NA,NA,NA,NA,NA,NA,NA
894,"ZMB","Zambia",0.187015789999087,0.119067751932587,0.120912764871025,0.107232705503007,0.0884674629108697,0.0841113950273153,0.0759521263091425,0.0797998570580221
716,"ZWE","Zimbabwe",0.0719486808762857,0.00943945278300284,0.00168510081424134,-0.0335841475452959,-0.0504458990306169,-0.0488464582576912,-0.0539156944029361,0.0170532039188236
