"code","iso","country","WTL.raw.1997","WTL.raw.1998","WTL.raw.1999","WTL.raw.2000","WTL.raw.2001","WTL.raw.2002","WTL.raw.2003","WTL.raw.2004","WTL.raw.2005","WTL.raw.2006","WTL.raw.2007","WTL.raw.2008","WTL.raw.2009","WTL.raw.2010","WTL.raw.2011","WTL.raw.2012","WTL.raw.2013","WTL.raw.2014","WTL.raw.2015","WTL.raw.2016","WTL.raw.2017","WTL.raw.2018","WTL.raw.2019","WTL.raw.2020"
324,"GIN","Guinea",0.00502283572361828,0.00502283572361828,0.0100254500460353,0.00500261432241702,0.00500261432241702,0.0130274347765,0.0271409774664861,0.0221383631440691,0.0512874740932225,0.107599310651986,0.115675852673597,0.125713156807983,0.125713156807983,0.0965640458588296,0.0402522093000658,0.0251577166529182,0.00201374800259199,0.00201374800259199,0.00201374800259199,0.00201374800259199,0.00100687817404637,0,0,0
624,"GNB","Guinea-Bissau",0,0,0,0,0,0,0,0.00623393177242941,0.00623393177242941,0.00623393177242941,0.00623393177242941,0.0072692172532418,0.00103721243787201,0.00103781645028743,0.00103781645028743,0.00103781645028743,2.53096947504494e-06,6.04012415420917e-07,0,0,0,0,0,0
328,"GUY","Guyana",5.0039397432763e-05,5.0039397432763e-05,0,0.000216395460688536,0.000416874400213567,0.00183821753884821,0.00183821753884821,0.00183821753884821,0.00247406807778886,0.00257399798404966,0.00121946631017272,0.00121946631017272,0.00121946631017272,0.000367220310543556,0.000284086910831524,0.000852224333650599,0.000969172779408499,0.000985859396114004,0.000985859396114004,0.000984914932776538,0.000349966045199743,0.000233017599441844,0.0015340469592004,0.00191874911452662
332,"HTI","Haiti",0.00026813883370427,0.000143797990793249,5.40635740604167e-05,5.40635740604167e-05,0.000447934026336502,0.000919668562593336,0.000919668562593336,0.00091782231236688,0.00129191397087758,0.00109469519789683,0.000938043583461958,0.0011288156559943,0.00146330188000662,0.00108921022149593,0.000840341218366622,0.000642397456707605,0.000796608304491049,0.000462122080478729,0.000573272371400597,0.000941028948582661,0.0011243855981075,0.000779402677791709,0.00122419944273891,0.00111304915181704
336,"VAT","Holy See",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
340,"HND","Honduras",0.0253184712461087,0.0255327458116032,0.027645573721211,0.00409132475726651,0.00926316646021249,0.00826277114185867,0.0146573529343588,0.0125445250247509,0.0126540962937586,0.00748545012673143,0.00672162316292105,0.000555193141353346,0.000555193141353346,0.000445621872345655,0.000442426336426875,0.00066255031767235,0.000220123981245475,0.000220123981245475,0.000220123981245475,0.000220123981245475,0,0,0,0
344,"HKG","Hong Kong",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00562468056896267,0.0112457782534955,0.0561734145010082,0.0561734145010082,0.0561734145010082,0.0505487339320456,0.0674131090122268
348,"HUN","Hungary",0.00193892709983683,0.00206716565074005,0.00250105381250442,0.0016778422719054,0.00165220094847448,0.00201387435263166,0.00205685581231223,0.00228710873516968,0.00216791540933161,0.00195193687210406,0.00136885482750285,0.00176630466238332,0.00102867508813741,0.000807292179280432,0.000642264510187776,0.000642264510187776,2.45390737981876e-05,0.00120833683131402,0.00123284267924655,0.00123284267924655,0.00123284267924655,0.00120830360544836,2.45058479325369e-05,0
352,"ISL","Iceland",1.17942443495459e-06,1.17942443495459e-06,1.17942443495459e-06,2.33893965004718e-06,2.33893965004718e-06,1.15951521509259e-06,1.15951521509259e-06,1.15951521509259e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.65754827471163e-06,4.65754827471163e-06
356,"IND","India",1.88646409752348e-06,1.88646409752348e-06,0,0,0,0,0,0,0,0,0,0,0,0,0.000237498313660445,0.000237498313660445,0.000237498313660445,0.000644687248756562,0.000656926716745405,0.000443223575223881,0.000500369251845651,0.000500369251845651,9.31803167495329e-05,0.000117231865922784
360,"IDN","Indonesia",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
364,"IRN","Iran",0,0,0,0,0,4.55531147251481e-05,4.55531147251481e-05,0.000287561502882553,0.000332459962135892,0.000332459962135892,0.000286906847410745,0.000286906847410745,4.489845925334e-05,0,0.000503955376501593,0.000503955376501593,0.000503955376501593,0.000503955376501593,0.000503955376501593,0,0,0,0,0
368,"IRQ","Iraq",0,0,0,0,0,0,0,0,0.000453592978325684,0.000453592978325684,0.000453592978325684,0.000453592978325684,0.000453592978325684,0,0,0,0,9.12565115267556e-05,9.12565115267556e-05,9.12565115267556e-05,9.12565115267556e-05,9.12565115267556e-05,0.000166924835909188,0.000515861246039347
372,"IRL","Ireland",3.43623701580235e-05,3.29744766189987e-05,0.000179812099391508,0.000397830202251613,0.000397830202251613,0.000376002774768941,0.000376002774768941,0.000246328769560739,2.83106667006348e-05,2.83106667006348e-05,1.71636175643067e-05,1.71636175643067e-05,0,0,0,0,2.3363812625376e-05,0.000106655722964501,0.000106655722964501,0.000307511022569106,0.000567393435106957,0.00118935758246877,0.00161640128037132,0.00172063862596775
833,"IMN","Isle of Man",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
376,"ISR","Israel",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.76090671904945e-08
380,"ITA","Italy",0.000300496973569595,0.00055602897941623,0.00191147415117659,0.00233882262894619,0.00233882262894619,0.00208194736436625,0.00196848011340517,0.000811098656404367,0.000530574769074937,0.000530574769074937,0.000530574769074937,0.000344888305199722,0.000576850688669501,0.000430026098229338,0.000651779261010971,0.000862904538988688,0.00102118626574872,0.000693952335370852,0.00112777676142377,0.000906023598642135,0.000745906879998333,0.000634216758826975,0.000531424590975506,9.76001649225864e-05
388,"JAM","Jamaica",0.00731896028428599,0.00572752185563865,0.00445419094701791,0.00127242863027509,0,0,0.00159130621784069,0.00159130621784069,0.00159130621784069,0.00159130621784069,0.00349856685266825,0.00190726063482757,0.00190726063482757,0.00190726063482757,0.00190726063482757,0,0,0,0.00063657539217084,0.00063657539217084,0.000636860525659813,0.000636860525659813,0.000956138888020469,0.00031956349584963
392,"JPN","Japan",0,0,0,0,2.81867948122653e-06,7.175848436405e-05,7.175848436405e-05,7.175848436405e-05,0.000178585649238631,0.000175766969757404,0.000106827164874581,0.000106827164874581,0.000106827164874581,0,0,0,0,0,4.28359092856796e-05,0.000505925239257983,0.000704846800288304,0.000704846800288304,0.00115817733706806,0.0013941563425362
832,"JEY","Jersey",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
400,"JOR","Jordan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.94262565712052e-08
398,"KAZ","Kazakhstan",0,1.23617044218999e-05,1.23617044218999e-05,1.23617044218999e-05,8.37360932029358e-05,0.000192397098764491,0.000180035394342591,0.000180035394342591,0.000180035394342591,0.000108661005561555,0,0,0,0,0,0,0,0.000200654227388236,0.000200654227388236,0.0011420651022884,0.00135334426570868,0.0016807810803945,0.00181836959941162,0.00181836959941162
404,"KEN","Kenya",0,0,0,0,0,0,0,0,0,6.86957976988886e-05,6.86957976988886e-05,0.00012072895969761,0.00012072895969761,0.000126977152729866,6.66302867970752e-05,6.66302867970752e-05,2.91543390405947e-05,0.000245639914153332,0.000243553588758105,0.000788564388727627,0.000828106384395503,0.00134007794577707,0.00233923684947328,0.0027053711575154
296,"KIR","Kiribati",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
689,"XKX","Kosovo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
414,"KWT","Kuwait",0.000916710525269938,0.000916616793224384,0.000458233432672991,0.000458233432672991,0.00641659883007182,0.0158120805573293,0.0181044618435966,0.0183335754273951,0.023604256416353,0.0208546402040645,0.0142104822341926,0.0126055979465182,0.013522917323261,0.0103143273415961,0.00802216997077092,0.00572912336598231,0.00527082123444612,0.00481180404348261,0.00435445447470784,0.00366706994914521,0.00320879279654824,0.00275049061076891,0.00229227591908071,0.00344010759173226
417,"KGZ","Kyrgyzstan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
418,"LAO","Laos",0.00332206051255735,0.00334257189083421,0.00334257189083421,0.00334257189083421,0.000799572958174028,2.05113782768493e-05,0,0,0,0,0,0,0.00552917267446072,0.00661604857420971,0.00705747336556788,0.00705747336556788,0.00705747336556788,0.00152830069110716,0.000441424791358178,0,0,0,0,0
428,"LVA","Latvia",0.000182364904146244,0.000146807802608238,0.000137647998531218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.89639566936874e-06,7.05039651719551e-05,7.05039651719551e-05,7.05039651719551e-05,7.05039651719551e-05,6.16075695025863e-05
422,"LBN","Lebanon",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
426,"LSO","Lesotho",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00522465704477203,0.00698764689662315,0.00698764689662315,0.00698764689662315,0.00698765115343313
430,"LBR","Liberia",0.0366337560082885,0.035505638358088,0.0343780359778859,0.022541792729922,0.027624441872576,0.028188559771353,0.0338397042366274,0.0439890916799179,0.0270828271805284,0.019185190531779,0.0203133413779901,0.0157947464352427,0.00564535899195214,0.00508126211146055,0.00282481826751503,0.00113254952252697,0,0,0,0,0,0.000565783202701128,0.000565783202701128,0.010720161815477
434,"LBY","Libya",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
438,"LIE","Liechtenstein",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
440,"LTU","Lithuania",0.00142100980493052,0.00142100980493052,0.00138473058407681,0.00036299951245147,0.000291594967578001,0.000326087244229603,0.000327402866603145,0.000327402866603145,0.000434196235474692,0.000143980143213421,0.000108108991245088,0.000106793368871548,0.00123942776161077,0.00113263439273922,0.00113263439273922,0.00113263439273922,0.00113263439273922,0,0,0.000566516860726696,0.000566516860726696,0.000566516860726696,0.000566516860726696,0.000566516860726696
442,"LUX","Luxembourg",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
446,"MAC","Macao",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
450,"MDG","Madagascar",0.000845908418612431,0.000864191517354412,0.00109515196270996,0.00157008669048606,0.0013126238604057,0.000929862192892299,0.000911579094150318,0.000668465370518505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
454,"MWI","Malawi",1.8032883383641e-05,9.00843372632676e-06,0,0,0.00101406401694874,0.00444993263919036,0.00457143064273099,0.00457143064273099,0.00457143064273099,0.00355736662578225,0.000121498003540633,0,0,0,0,0,0,0,0,0.000965779341564587,0.000965779341564587,0.000965779341564587,0.000965779341564587,0.000965779341564587
458,"MYS","Malaysia",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
462,"MDV","Maldives",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
466,"MLI","Mali",0.000295379150311896,0.00159095475843316,0.00159095475843316,0.00155734152549541,0.00145421421291608,0.00129557560812127,0,0.000153624975524745,0.000153624975524745,0.000153624975524745,0.000153624975524745,0.000153624975524745,0,0,0,0,0,0.000365276823327863,0.000365276823327863,0.000426238973482849,0.000426238973482849,0.000426238973482849,0.000134214798861126,0.000140326159493394
470,"MLT","Malta",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
584,"MHL","Marshall Islands",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
478,"MRT","Mauritania",0.000294283165858171,0.000235013347299641,0.00010737230487715,0.00010737230487715,9.75186275402978e-05,2.90960428913949e-05,9.79219204391556e-06,5.8857033933398e-05,5.8857033933398e-05,5.8857033933398e-05,5.8857033933398e-05,4.90648418894825e-05,0.00012743834133675,0.000156878722961184,0.000166676820968064,0.000166676820968064,0.000166676820968064,9.81496164039494e-05,7.85119731858488e-05,0.000205898848273996,0.000555913422634979,0.00125448432582507,0.00443032246440144,0.00451829368096962
480,"MUS","Mauritius",0,0,0,0,0.0222371370125667,0.0444496522448116,0.0444496522448116,0.0444496522448116,0.0666601731042983,0.0666601728599497,0.0444476576277048,0.0666601731042983,0.0888953316267616,0.066684810767275,0.0444476739990568,0.0444476739990568,0.0222351585224633,0,0,0,0,0,0,0
484,"MEX","Mexico",0.0336395104399052,0.0374574428401417,0.0407484461398784,0.0182138189054724,0.0300813203942305,0.0400832495487552,0.0529094179585792,0.0595921720256187,0.0629468524711256,0.050000236979181,0.0370543441513953,0.0221650106781457,0.0130068683530702,0.00537299135148347,0.00339863520043332,0.00293586703383273,0.00127077149934232,0.000274877403298047,0.000389160699723009,0.000389160699723009,0.000387340881259012,0.00012944213686404,0.00012944213686404,0
583,"FSM","Micronesia",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
498,"MDA","Moldova",0,0.000276830961996358,0.000276830961996358,0.000276830961996358,0.000554994676858542,0.000554994676858542,0.000278163714862185,0.000278163714862185,0.000278163714862185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
492,"MCO","Monaco",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
496,"MNG","Mongolia",9.93815119022877e-05,9.93815119022877e-05,8.55970437462093e-05,6.14774758621723e-05,4.08882057189707e-05,2.33342323610975e-05,4.08942609375423e-05,4.08942609375423e-05,1.75600285764448e-05,1.75600285764448e-05,1.75600285764448e-05,0,0,0,9.88401227070232e-06,9.88401227070232e-06,0.000105439837073548,0.000210335862864489,0.000210335862864489,0.00047308001112517,0.000589181771767838,0.000493625946964994,0.000396841755255415,0.000406889311081883
499,"MNE","Montenegro",0.0125280808490169,0.0125280808490169,0.0129452202168731,0.00236506688319484,0.00222622321535806,0.00222622321535806,0.00278274739485618,0.00348016646893517,0.00167108262143333,0.00167108262143333,0.00167108262143333,0.00111455844193522,0,0,0,0,0,0,0,0,0,0,0,0
504,"MAR","Morocco",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0142004223504014,0.0142004223504014,0.0142004223504014,0.0142004223504014,0.0142004699037374
508,"MOZ","Mozambique",0,0,0,0,0,0,0,0,0,3.57621440041549e-05,4.20206321591436e-05,4.20206321591436e-05,4.20206321591436e-05,0.000139859021203514,0.000436179835539151,0.000664741230438368,0.00130012653552399,0.00209327390855538,0.0020067473764244,0.00534158055126642,0.00510676066821221,0.00471504784899251,0.00392190047596111,0.00391058861904773
104,"MMR","Myanmar",0.0017325270081526,0.0017325270081526,0.0064269799255269,0.00659346939146943,0.00486094238331685,0.00486094238331685,0.00486726687060824,0.000172813953233938,6.32448729140535e-06,6.32448729140535e-06,6.32448729140535e-06,0,0,0,0.000126716950832078,0.000126716950832078,0.000272557119211899,0.000272557119211899,0.000272557119211899,0.000145840168379821,0.000145840168379821,0,0,0
516,"NAM","Namibia",0,1.30128854691478e-05,1.30128854691478e-05,1.30128854691478e-05,1.30128854691478e-05,6.26791069388056e-05,0.000187469169098371,0.000287181683156093,0.00135842460174641,0.00361241864013635,0.00580430415015197,0.00729732529607255,0.0112887379392916,0.0222676154502125,0.0200136214118225,0.0177720696803373,0.016141245586788,0.0120501204295112,0,1.24610475522788e-05,3.73235500940386e-05,3.73346057278516e-05,3.73346057278516e-05,3.73346057278516e-05
520,"NRU","Nauru",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
524,"NPL","Nepal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00228874495390877,0.00228874495390877,0.00228874495390877,0.00228874495390877,0.00305825728599362
528,"NLD","Netherlands",0.000753875583368871,0.000735203611524979,0.00274158562134838,0.00295773545676392,0.00295773545676392,0.00355338911807523,0.00406343020084578,0.00257105404479755,0.002354904209382,0.002354904209382,0.00154316194812695,0.00175801530155744,0.00123050823048746,0.00123989399657291,0.00154468533854418,0.00154468533854418,0.000620667869847163,0.00226701733819311,0.00225763157210766,0.00377691990515236,0.00399038916832688,0.00461118763772017,0.00438110877967335,0.00439935204300277
540,"NCL","New Caledonia",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
554,"NZL","New Zealand",1.34394269626366e-05,1.34394269626366e-05,0,0,0,0,0,0,0,1.10683393608552e-05,1.10683393608552e-05,1.10683393608552e-05,1.10683393608552e-05,1.10683393608552e-05,0,0,0,0,0,0,0,0,0,0
558,"NIC","Nicaragua",0.000368315428066884,0.000184012675537534,6.12263310158577e-05,6.12263310158577e-05,0,0,0.000242985580665824,0.0006119406424301,0.0006119406424301,0.0006119406424301,0.0006119406424301,0.000368955061764276,6.07096091016633e-05,6.07096091016633e-05,6.07096091016633e-05,0.000122031638959816,0.000122031638959816,6.13220298581528e-05,6.13220298581528e-05,6.13220298581528e-05,0,0,0,0
562,"NER","Niger",0,0,0,0,0,0,0,0,0,0,7.59319250742862e-05,7.59319250742862e-05,7.59319250742862e-05,7.59319250742862e-05,7.59319250742862e-05,0,0,0,0,3.25348632552351e-05,7.59140664381613e-05,0.000531362747795036,0.00151692096156044,0.00160367303099093
566,"NGA","Nigeria",0.00200818879537587,0.00222895725824999,0.00312842222395772,0.00240390365672305,0.00209341324079453,0.00113107282809729,0.000904886352916737,0,0,0,6.33528832037176e-05,0.00022266617057836,0.00022266617057836,0.00022266617057836,0.00022266617057836,0.000159313287374641,1.12703183228194e-05,4.97555695722492e-05,6.0572694730865e-05,0.000385495431430251,0.000525323493935153,0.00118660218095316,0.00210283113135565,0.00216255065072168
570,"NIU","Niue",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
408,"PRK","North Korea",0.000961493760103886,0.00127939004867066,0.00127939004867066,0.000957152619113815,0.000317896288566773,0.000637352873484673,0.00157057347723656,0.00157057347723656,0.00157057347723656,0.00157057347723656,0.00125111689231866,0,0.00221229550912972,0.00221229550912972,0.00221229550912972,0.00221229550912972,0.0158459667545063,0.0136336712453766,0.0136336712453766,0.0362639258507985,0.036269500432302,0.0226358291869254,0.0226358291869254,0.0226358291869254
807,"MKD","North Macedonia",0,0,0,0,0,0,0,0,0.0040799986259303,0.0040799986259303,0.0040799986259303,0.0040799986259303,0.00544076392313892,0.00136076529720862,0.00136076529720862,0.00136076529720862,0.00136076529720862,0.0109941578350865,0.0109941578350865,0.0164854695056709,0.0164854695056709,0.0164854695056709,0.00549131167058443,0.00549131167058443
578,"NOR","Norway",0.00491215963076648,0.00531053483799721,0.0231347059031203,0.02324545043095,0.0236205444404819,0.0225569254871861,0.0223989401983848,0.00527463084505135,0.0031334330792752,0.0022264598388319,0.00269054350103565,0.00525984349260094,0.00815954961010759,0.00811857533689988,0.00765122691783515,0.00645797537907012,0.0038199512323957,0.00235129699483085,0.00235129699483085,0.00235129699483085,0.00244408646275929,0.0022499404044478,9.27894679284348e-05,9.27894679284348e-05
512,"OMN","Oman",0,0,0,0,0.00056499923713362,0.00056499923713362,0.00056499923713362,0.00225726743012869,0.00225726743012869,0.00169226819299507,0.00282261425258196,0.00282261425258196,0.00169566895452638,0.00169566895452638,0.00169566895452638,0.000565322894939499,0.000565322894939499,0.0027681596221997,0.00442910288145244,0.00442910288145244,0.00442910288145244,0.00442910288145244,0.00222254167121806,0.000561599430157381
586,"PAK","Pakistan",6.214402793742e-06,0,0,0,0,0,8.12369586623047e-06,4.38591380718673e-05,4.38591380718673e-05,4.38591380718673e-05,4.38591380718673e-05,3.57354422056368e-05,0,0,0.000619568210537529,0.000619568210537529,0.000619568210537529,0.000714512606122143,0.000726625957465005,0.000163006230940433,0.000195994799527568,0.000414351459199477,0.000319407063614865,0.000307293712272003
585,"PLW","Palau",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
591,"PAN","Panama",0.00827273289482888,0.00827039350807411,0.00782318042095832,0.00312762263121954,0.00223313832963064,0.000892061028346668,0,0,0,0.00670779663152937,0.0156510788963481,0.0156510788963481,0.0203452807236048,0.0234775086108889,0.0203479188508795,0.0118516136139853,0.0147644928158236,0.0107425402042593,0.00828202077776318,0.0047038139062431,0.00470403450528559,0.0017911553034473,0.00111890608775483,0.00044719762696698
598,"PNG","Papua New Guinea",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
600,"PRY","Paraguay",0.000543160541768866,0.000543160541768866,0.000543160541768866,0.000543160541768866,0.00039347836804977,0,0,0.00393695766842499,0.00412991235794071,0.00412991235794071,0.00412991235794071,0.00412991235794071,0.000192954689515714,0,0,0,0,0.000137337479272249,0.000137921907879575,0.00150690041090157,0.00169242943121347,0.00177660059745768,0.00163926311818544,0.00164794890709399
604,"PER","Peru",0,0,0,0,0.000706205263564996,0.000706205263564996,0.00099329512125452,0.00099329512125452,0.00099329512125452,0.00118494114589054,0.00260764066761815,0.00232055080992863,0.00242003718455573,0.00242003718455573,0.00156386061944005,0.000141161097712433,0.000472763453088872,0.000373277078461771,0.000373277078461771,0.000331602355376439,0.000331602355376439,0,0,2.3371976922164e-05
608,"PHL","Philippines",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
616,"POL","Poland",0.000918195100409997,0.000952337713354527,0.00148723832664776,0.00195984310808448,0.00134042487791332,0.00104164800767449,0.00100750539472996,0.000472604781436728,0,0,0,0,0,0,0,0,7.60484413205031e-05,0.000633392887457488,0.000633392887457488,0.00518595133984137,0.00518595133984137,0.00510990289852085,0.00455255845238387,0.00455255845238387
620,"PRT","Portugal",0.000568978616919668,0.000337800153403036,0.000223864131392621,0,0.000232125301122758,0.000232125301122758,0.000703020649532605,0.000833033549698564,0.000949730936152284,0.000717605635029527,0.00129812860779691,0.000827233259387062,0.000811132838074934,0.000694435451621214,0.00104975899330635,0.000469236020538965,0.000469236020538965,0.000355323541685135,0.000474704073542252,0.000231815058079251,0.000693144914906984,0.00150694571924487,0.00174045836282437,0.00174053255474537
634,"QAT","Qatar",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100003442196095,0.100003442196095,0.100003442196095,0.100003442196095,0.100003442196095,0,0,0,1.14131170186277e-09,0.0999965589452171
178,"COG","Republic of Congo",0.0131759112772476,0.0135712860776723,0.0138663590749522,0.00632537327065036,0.017864393132976,0.0185585481702648,0.0184211246184653,0.0182053520564483,0.0151798032595424,0.00235604701107263,0.000337251683888135,0.000653233285363054,0.00290820689870746,0.00290820689870746,0.00514411060133272,0.00514411060133272,0.004649235118275,0.0023149610696676,0.0023149610696676,7.90573670423458e-05,7.90573670423458e-05,0.000178093577832682,0.000178093577832682,0.000178093577832682
642,"ROU","Romania",0.0020905464141183,0.00238371224742112,0.00435096805809195,0.00483730782651349,0.00322699311149421,0.00277077701170392,0.00259346690362703,0.000857908565168305,0.000371568796746768,0.000371568796746768,0.000371568796746768,0.000246152938915841,0,0,0,0,3.89634653141567e-07,3.56520273368252e-05,4.9925987650838e-05,4.9925987650838e-05,0.000323631020535752,0.00032324138588261,0.000289210764116062,0.000274936803802049
643,"RUS","Russia",0.0026030136795599,0.00261150469729492,0.00464298884353696,0.00409337877187463,0.0055011295396681,0.00648125152373604,0.00740588268687643,0.0079433772316414,0.00657186733715456,0.00499067499397147,0.00503872400136243,0.0046725007534542,0.00273406756862369,0.00262192559487478,0.0023601178161666,0.00120356403721707,0.00075296595262216,0.000858098036703613,0.000858098036703613,0.0013621371351867,0.0013621371351867,0.00124275063357921,0.000504039098483092,0.000504039098483092
646,"RWA","Rwanda",0,0,0,0.000235866087109771,0.000660034292409744,0.00200365758408395,0.00282858582511677,0.00299362920721367,0.0027577631201039,0.00233359491480393,0.00167349651689418,0.000848568275861361,0.000848534884537888,0.000848534884537888,0.000848534884537888,0.000424437282903642,0.000424437282903642,0.000353732786096326,0.000353732786096326,0.00271121047994173,0.0027111011306587,0.00306475331029486,0.00315904568624107,0.00315904568624107
652,"BLM","Saint Barthelemy",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0499996080993452,0.1,0.1,0.1,0.1,0.0500003919006548,0,0
659,"KNA","Saint Kitts and Nevis",0,0,0,0.00666598786602103,0.00666598786602103,0.00666598786602103,0.00666598786602103,0.00666598786602103,0.0333096595741542,0.039975345676312,0.0533065165846854,0.0599722026868431,0.0666380900129231,0.0466598026430845,0.0466598026430845,0.0333286317347111,0.0333287323466722,0.0399932100249967,0.0266618378206811,0.0199961517185233,0.0199961517185233,0.0133303650044044,0.00666457821826555,0.00666457821826555
662,"LCA","Saint Lucia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.13259181759076e-07
670,"VCT","Saint Vincent and the Grenadines",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0999994293213695,0.0999994293213695,0.0999994293213695,0.0999994293213695,0.0999994293213695,0
882,"WSM","Samoa",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
674,"SMR","San Marino",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
678,"STP","Sao Tome and Principe",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
