"code","iso","country","TBG.raw.1990","TBG.raw.1991","TBG.raw.1992","TBG.raw.1993","TBG.raw.1994","TBG.raw.1995","TBG.raw.1996","TBG.raw.1997","TBG.raw.1998","TBG.raw.1999","TBG.raw.2000","TBG.raw.2001","TBG.raw.2002","TBG.raw.2003","TBG.raw.2004","TBG.raw.2005","TBG.raw.2006","TBG.raw.2007","TBG.raw.2008","TBG.raw.2009","TBG.raw.2010","TBG.raw.2011","TBG.raw.2012","TBG.raw.2013","TBG.raw.2014","TBG.raw.2015","TBG.raw.2016","TBG.raw.2017","TBG.raw.2018","TBG.raw.2019","TBG.raw.2020","TBG.raw.2021","TBG.raw.2022"
56,"BEL","Belgium",3.32216616890331,3.34676934971252,3.36693318026006,3.37540435188622,3.41176933905518,3.45038592824557,3.48288527838015,3.51372446474428,3.58226355926203,3.61998058697503,3.76351911010597,3.99520273535835,4.05202848607545,4.12715095214441,6.98335980292603,7.01132361581146,7.04399638939569,7.05913025524998,7.09497794565412,7.10547262459915,7.2225618764872,7.22920786979446,7.23521368134548,7.24326623729844,7.26526262927877,8.63918889529566,9.1155427450127,14.6817729303777,14.6984282436487,14.7596810169841,15.3889985514459,15.4259523700198,15.4294106441365
84,"BLZ","Belize",9.09144781340762,9.09144780983223,9.09144780998395,9.55478542948244,9.55478542949483,12.7104684132415,12.7104684132169,14.0483467622412,14.0483467622435,14.9499508299735,14.9499508299712,14.9499508300017,15.7186565169299,15.8435780592731,15.8435780592409,15.8435780592491,15.8491372881049,15.8492150755933,15.9456338615989,15.9456338615907,15.9457747511566,16.095511618073,16.0955116180761,16.4227534044382,16.4281019391033,16.428101939102,16.4281019391021,16.4281019391017,16.428101939102,16.4281019391019,16.428101939102,16.428101939102,16.428101939102
204,"BEN","Benin",16.8021256450224,16.8021256567659,16.8021256567661,16.802125656766,16.8021256568147,16.8021256568147,16.8021256568148,16.8021256568148,16.8021256568148,16.8021256568148,16.8021256568148,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
60,"BMU","Bermuda",1.68365309118796,1.68666204357815,1.68666204357815,1.68666204357815,1.68666204357815,1.68666204357815,1.68666204357815,1.68666204357815,1.68666204357815,1.68666204357815,2.26550544577042,2.26550544577042,2.26550544577042,2.26550544577042,2.26550544577042,2.26550544577042,2.26550544577042,2.26550544577042,2.26550544577042,2.26550544577042,2.26550544577042,2.26550544577042,2.26550544577042,2.26550544577042,2.26550544577042,2.26550544577042,2.26550544577042,2.26550544577042,2.26550544577042,2.26550544577042,2.26550544577042,2.26550544577042,2.26550544577042
64,"BTN","Bhutan",11.0095548894055,11.0201372775592,11.1807948029951,11.1938848530476,16.6518695784103,16.6518695784104,16.6518695784104,16.6518695784104,16.6518695784104,16.6518695784103,16.7378576455216,16.7378576455215,16.7378576455215,16.7378576455215,16.7378576455216,16.7378576455215,16.7378576455214,16.7394444645042,16.739444464504,17,17,17,17,17,17,17,17,17,17,17,17,17,17
68,"BOL","Bolivia",6.28362561401191,6.93735137411399,7.17947234587768,7.19320320803671,7.23223080848329,7.2322308084827,8.30586482016098,8.31383134181668,14.4769780037338,14.8988255548866,14.899378200011,15.3549713058445,15.3807073851545,16.4154237932326,16.4154237932327,16.4155001789885,16.415500178988,16.4231599425782,16.431131267051,16.4311312670512,16.4311312670511,16.4311312670509,16.4311312664658,16.4311312664662,16.4311312664662,16.4311312664661,16.4311312664661,16.4311312664663,16.4311312664659,16.4311312664659,16.4311312664657,16.4311312664658,16.4311312664658
70,"BIH","Bosnia and Herzegovina",-9999,-9999,-9999,0.324169443796077,0.324185894788966,0.324185894788902,1.56846896572929,1.56846896572925,1.56846896572957,1.5684689657295,1.56846896572954,1.56846896572937,1.56846896572939,1.59046704391689,1.59809026592516,1.59809026592502,1.63223543839278,1.64334918768056,1.68940630163176,4.12448375813165,4.25637031148723,4.25637031148741,4.34983226567542,4.35102484504,4.35168916676467,4.35781594938061,4.35841065655386,4.35895746819455,4.45737020937309,4.46555314507917,4.50363070552232,5.47736636076123,5.47736636076139
72,"BWA","Botswana",12.6406853983042,12.6341705638081,12.6691141390536,16.5460022492089,16.5462179205305,16.5462179205305,16.5462179205304,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
76,"BRA","Brazil",5.83026254409657,6.3998489306968,7.54648284368659,7.74331798715305,7.83265355832699,8.51110252949622,8.83003207036584,9.12637461612707,9.99027485107699,11.1672612973985,11.8378948723178,12.0997703798634,12.3695730737137,12.8165248540143,12.8339450274932,13.0204119740518,13.0741615332892,13.3778630382335,13.4217951452733,13.4560665218078,13.5060698570012,13.519589531329,13.520620358899,13.5218442360829,13.5221343382142,13.5247393895799,13.5307314320588,13.5311996548636,13.5322556828513,13.5915957863249,13.5916144056258,13.5916144056257,13.5916144056255
92,"VGB","British Virgin Islands",1.63955971964048,1.65689918133993,1.6608412728682,1.66084127286821,1.66084127286776,1.66084127286775,2.13186797135164,2.13186797135163,2.13186797135163,2.25578227355695,9.23913154995384,9.23913154995494,9.23913154995454,9.23913154995527,9.30843376525931,9.30843376526023,9.3084337652603,9.30843376526037,9.30843376526208,9.33140291212531,9.33140291212529,9.33140291212531,9.33140291211443,9.33140291211404,9.33140291211403,9.33140291211414,9.33140291211394,9.33140291211391,9.33140291211364,9.33140291211361,9.33140291211377,9.33140291211374,9.33140291211373
96,"BRN","Brunei Darussalam",17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
100,"BGR","Bulgaria",2.31221752807522,2.32325695128131,2.79377293244941,3.66103644174386,3.66121364296843,3.67165449625103,4.60395848867894,4.60717922871411,4.61054310425648,4.61054310425649,4.61200385722188,4.80911028322295,4.90262962850236,14.7706940079214,14.7896270695235,14.7911154773725,14.8036929578352,14.8142336644926,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
854,"BFA","Burkina Faso",12.7692249415658,12.7692249415658,12.7692249415658,12.7692249415658,12.7692249415658,12.7692249415658,12.7692249415658,12.7692249415658,12.7692249415658,12.7692249415658,12.7692249415658,13.1264627431669,13.5660810610636,13.5660810610636,13.5660810610636,13.5660810610636,13.5660810610636,13.5660810610636,13.6713559759852,13.6944497242803,16.2027343014109,16.2027343014109,16.2027343014109,16.2027343014109,16.2027343014109,16.2027343014109,16.2027343014263,16.2891210021034,16.3143324178656,16.3143324178656,16.3165734887269,16.3165734887269,16.3165734887269
108,"BDI","Burundi",5.65065250355081,5.65065244596223,5.65065244596152,5.65065244596172,5.6867645536915,5.68676455369113,5.68676455369094,5.68676455369077,5.68676455369077,5.68676455369095,5.68676455369096,5.98287647212301,5.98287647212526,6.11965918471854,6.1196591847186,6.11965918471781,6.11965918471787,6.11965918471788,6.11965918471702,6.11965918471743,6.11965918471759,6.11965918471761,6.12610285726673,6.12610285726725,7.93964044738433,7.93964044738436,7.93964044738448,7.93964044738457,7.93964044738475,7.9396404473849,7.93964044738483,7.93964044738482,7.93964044738481
132,"CPV","Cabo Verde",2.48928349679738,2.48928349679738,2.48928349679738,2.48928349679738,2.48928349679738,2.48928349679738,2.48928349679738,2.48928349679738,2.48928349679738,2.48928349679738,2.48928349679738,2.48928349679738,2.48928349679738,2.48928349679738,2.48928349679738,2.48928349679738,2.82682509204632,2.82682509204632,2.82682509204632,2.82682509204632,2.82682509204632,2.82682509204632,2.82682509204632,2.82682509204632,2.86928668071027,2.86928668071027,2.86928668071027,2.86928668071027,2.86928668071027,2.86928668071027,2.86928668071027,2.86928668071027,2.86928668071027
116,"KHM","Cambodia",0,0,0,0,11.1280990512608,11.1280990512586,11.1280990512633,11.2370570570883,11.237057057088,11.2370570570897,11.2370570570902,11.2370570570801,11.2370570570817,11.2370570570734,11.237057057078,11.2370570570741,11.2370570570728,11.2370570570733,11.2370570570732,11.2370570570805,11.2370570570809,11.2370570570826,11.2370570570848,11.2370570570897,11.2370570570912,11.2370570570938,11.2370570570941,17,17,17,17,17,17
120,"CMR","Cameroon",1.66472087192081,1.66472092322744,1.66700129635803,1.66700129635694,1.66700129656239,1.66760532558921,1.66760532558367,1.77671695584681,1.77671695584791,1.77671695584586,1.77671695584479,2.89370984778884,3.24775329987346,3.24775329988647,3.24775329987722,3.52681648894397,4.42989136858088,4.43056413671201,5.36113383962435,5.7949061527446,5.89050759796987,10.0717934090482,10.0717934241728,10.9853270422459,10.9853270422517,11.2562088422862,11.4149922571586,11.4149922571612,11.4149922571604,11.6072081779221,11.6072081779218,11.6072081779217,11.6072081779218
124,"CAN","Canada",5.88850748444114,5.91821134515813,6.28631700288413,6.45943024758987,6.57915701738679,6.64880642866235,7.05070009235365,7.28582561445836,7.3766054661245,7.72472692796572,8.01911090708313,8.13580302492248,8.41728055915603,8.44444829534226,8.93124526481408,9.03979210292307,9.26829519639106,9.39902304408444,9.53498512985527,9.92092142556392,10.175121638588,10.2235464337286,10.370405932871,10.5154810496233,10.766935403476,10.7898527888123,11.0162869038848,11.0745665418574,11.1301179247334,11.3331713523035,11.5018383962802,11.5285525097037,11.5285525097038
136,"CYM","Cayman Islands",7.45149922743462,7.61067578298378,7.69710226677599,9.72724119341469,9.72724119340999,9.73314397241814,10.0861197615483,10.0861197615461,11.2379928683437,11.2379928683463,11.2379928683475,11.2379928683324,11.2379928683348,11.2379928683241,11.2379928683311,11.2459961131088,11.2459961131071,11.245996113108,11.2459961131087,11.2459961131199,11.2459961131205,11.3732829372415,11.3757961450505,11.3824796277664,11.4073399342541,11.4105724942789,11.4105724942791,11.4105724942806,11.410572494281,11.4105724942812,11.4105724942815,11.4105724942815,11.4105724942815
140,"CAF","Central African Republic",16.4096878389847,16.4096878338918,16.4096878338917,16.4930939456341,16.4930939456207,16.4930939456207,16.4930939456207,16.4930939456206,16.4930939456206,16.4930939456371,16.4930939456371,16.4930939456371,16.4930939456372,16.4930939456372,16.4930939456372,16.4930939456371,16.4946945774056,16.4946945774056,16.4946945774055,16.4946945774055,16.4946945774056,16.4946945774056,16.4946945780876,16.4946945780876,16.4946945780877,16.4946945780877,16.4946945780877,16.4946945780877,16.4946945780877,16.4946945780877,16.4946945780877,16.4946945780877,16.4946945780877
148,"TCD","Chad",10.42920209349,10.4539091886729,10.7681476566004,10.7681476566009,10.7681476574205,10.7681476574203,10.7681476574212,10.7681476574354,10.7681476574413,10.768147657441,10.7681476574405,10.7681476574378,13.1568759451025,13.1568759451013,13.1568759451019,13.1568759451025,13.1568759451022,13.1568759451021,13.1568759450997,13.1568759450986,13.1568759450976,13.1568759450976,13.1568759164595,13.1568759164611,13.1568759164599,13.1568759164596,13.1568759164598,13.1568759164595,13.1568759164593,13.1568759164587,13.1568759164586,13.1568759164588,13.156875916459
152,"CHL","Chile",6.73236951349982,6.8307432461584,6.22646742536129,6.19519929409009,6.19534644191315,6.4378641623424,6.94354588884842,7.1146442378579,7.11464423785426,7.11564872764612,7.11564872764567,7.1158043883334,7.11580438833326,7.11580438833045,7.11580438832851,7.12148042080042,7.13205423509939,7.12625366316206,7.12625366316359,7.12625366316277,7.18149377090167,7.24193206318169,7.24795946341776,7.24795946341659,7.25300545888498,7.27612057388054,7.37508521793057,7.37508521792828,7.37890786184325,7.52224386206816,7.57172048348044,7.59585878984342,7.59585878984312
156,"CHN","China",0.0646875142366769,0.0662214187748715,0.068655503554241,0.116810627073608,0.116797806318711,0.116797806318701,0.116797806318708,0.11701824416947,0.11783524482987,0.117835244829862,0.126218694179103,0.126218694179082,0.126218694179057,0.668121939952355,0.668121939952619,0.719567567237876,0.719567567237994,0.720117245853494,0.720117245853565,0.753327583788326,0.753350785941632,0.753350785941556,0.856804892844251,0.856804892845667,0.948233517086036,0.948233517086187,0.951976601209531,0.951976601209838,0.951976601209795,1.44420373615225,1.44420373615217,1.4442037361524,1.44420373615246
170,"COL","Colombia",10.1310414998026,10.1360228066776,10.1328996349677,10.1401126503011,10.148308298109,10.1509284501257,10.15092845014,10.1511421600357,10.1533827154252,11.272046652125,11.2793227985122,11.2796286594958,11.2862799974558,11.7915854953174,11.7926179237235,11.7929407535816,12.0444580841192,12.1229175171562,12.3580352518314,12.589606555658,13.0273878950371,13.0298260205778,13.0420443088785,13.0536153336644,13.0668009587594,13.1097682308937,13.178349562272,13.179253653556,13.191602957685,13.4698790855537,13.4889963808862,13.4920113076696,13.4920113076695
174,"COM","Comoros",0,0,0,0,0,0,0.697417008043913,0.697417008043913,0.697417008043913,0.697417008043913,0.697417008043913,0.697417008043913,0.697417008043913,0.697417008043913,0.697417008043913,0.697417008043913,0.697417008043913,10.1981864146332,10.1981864146332,10.1981864146332,10.1981864146332,17,17,17,17,17,17,17,17,17,17,17,17
184,"COK","Cook Islands",0.887239035004971,0.887239035004971,0.887239035004971,0.887239035004971,0.887239035004971,0.887239035004971,0.887239035004971,0.887239035004971,0.887239035004971,0.887239035004971,0.887239035004971,0.887239035004971,0.887239035004971,0.887239035004971,0.887239035004971,0.887239035004971,0.887239035004971,0.887239035004971,0.887239035004971,0.887239035004971,0.887239035004971,0.887239035004971,0.887239035004971,0.887239035004971,0.887239035004971,0.887239035004971,0.887239035004971,0.887239035004971,0.887239035004971,0.887239035004971,0.887239035004971,0.887239035004971,0.887239035004971
188,"CRI","Costa Rica",15.5750848032174,15.5750848040754,16.222591937697,16.2225919377055,16.2247987920792,16.4623560659715,16.4802181769772,16.480218176873,16.4802181768741,16.4957987789039,16.4957987789068,16.4957987788993,16.6099223902263,16.6099223902234,16.6099223902255,16.6099223902239,16.6099223902233,16.6099223902236,16.6099223902237,16.6099223902273,16.6571093918644,16.6571093918651,16.6571093918651,16.6571093918672,16.6571093918678,16.6571093918704,16.6571093918705,16.6571093918711,16.6571093918713,16.6571093946043,16.6571093946027,16.6753912582332,16.6753912582332
384,"CIV","Cote d'Ivoire",15.8809352236498,15.8809352548084,15.880935254841,15.8809352548385,15.8809352549518,15.8809352549566,15.8809352549421,15.8809352549435,15.8809352549458,15.8809352549412,15.8809352549386,15.8809352549639,15.8809352549583,15.8809352549742,15.8809352549621,15.8809352549692,16.6705609135272,16.6705609135266,16.670560913526,16.6705609135201,16.6705609135198,16.6705609135183,16.6705609114919,16.6705609114882,16.670560911487,16.6705609114853,16.6705609114851,16.6705609114845,16.6705609114847,16.6705609114845,16.6705609114846,16.6705609114846,16.6705609114846
191,"HRV","Croatia",6.81816499918237,7.38620014164071,7.34469011292538,7.35063705603191,7.91074981168966,7.91074981164883,8.07957392584369,8.09734203967463,8.09823804764455,8.18981990817625,9.35431205919967,9.36072691391614,9.51385472366081,9.51481470025123,9.55489873000462,9.55489873000495,9.55489873001157,9.86346267783037,9.86346267783076,9.86346267783334,9.86346267783316,9.8661413085226,10.7249523396834,10.7249523396829,17,17,17,17,17,17,17,17,17
192,"CUB","Cuba",0,0,0,0,0,0,0,0,0,0,0,0,9.94188684932917,10.6336927242802,10.6336927243104,10.6336927242913,10.633692724284,10.6336927242882,10.6336927242918,10.7272054741132,10.7272054741141,11.621526430146,11.621526429785,11.7814511736127,11.7814511736205,11.7814511736337,11.7814511736339,11.7814511736398,11.7814511736407,11.7814511736415,11.7814511736426,11.7814511736426,11.7814511736427
531,"CUW","Curacao",1.91749984940543,1.91455680774893,1.89290008212746,1.89290008212686,1.89290008212465,1.89290008212576,1.89290008212249,1.89290008212311,1.89290008212364,1.89290008212261,1.89290008212209,1.89290008212792,1.8929000821269,1.89290008213044,1.89290008212773,1.89290008212942,1.89290008213005,1.89290008212964,1.89290008212947,1.89290008212503,1.89290008212483,1.8929000821237,1.89290008212522,1.89290008212237,5.75715592246427,5.75715592246276,5.75715592246259,5.75715592246209,5.75715592246221,6.65432106226967,6.65432106226976,6.65432106226975,6.65432106226974
196,"CYP","Cyprus",6.08713558814048,6.08713558814048,6.08713558814048,7.09104986854063,7.14357294697236,7.14357294697236,7.14357294697236,7.15727350250591,7.15727350250591,7.16691364258201,7.16691364258201,7.29300781737026,7.45017858767144,7.45017858767144,7.68190278208789,8.16511634717303,10.1359046084589,10.1359046084589,14.7853037165891,16.6675893390121,16.7265578046479,16.7265578046479,17,17,17,17,17,17,17,17,17,17,17
203,"CZE","Czech Republic",-9999,-9999,-9999,14.3384251711329,14.4762448498035,14.4912456211671,14.5046483833827,14.51600044858,14.5284313756814,14.5579406319916,14.6495870532383,14.6573040835218,14.6623391902612,14.6699088892962,14.6700040119204,16.8314839456625,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
180,"COD","Dem. Rep. Congo",7.39376121615608,7.39376126124889,7.40418154717764,8.37349709070988,8.37349709078018,8.37349709077939,8.37349709078203,8.40116563658798,8.40116563658814,8.40116563658892,8.40116563658935,8.40116563658488,8.40116563658436,8.40116563658266,8.40116563658469,8.40116563658332,8.40116563658276,8.94622090338177,10.1102684856835,12.350647535106,12.3506475351066,12.3506475351071,12.3506475586196,12.3939332321055,12.3939332321065,12.393933232107,12.3939332321073,12.76658427664,13.5581957645015,13.5581957645018,13.5581957645016,13.5581957645016,13.5581957645015
208,"DNK","Denmark",6.06685052674044,6.0922559837574,6.09229760320888,13.4002054514381,13.4008094985903,13.4240177418984,13.4240662227351,13.4400569586463,13.4400643003352,13.4434928314786,13.4462579905195,13.4510941557212,13.4649811172951,13.4835844235154,13.4914951916134,13.5125388643662,13.5179400123474,13.5197189838914,13.5465807447431,13.5512124910569,13.6436440283236,13.6522817143528,14.3893805344195,14.391657268504,14.3945619056087,14.3965867510842,14.3965867510842,14.4095984046521,14.4133337848311,14.4133337848311,14.4133337848311,14.4133337848311,14.4133337848311
262,"DJI","Djibouti",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0763135854459669,0.0763135854459669,0.0763135854459669,0.0763135854459669,0.0763135854459669,0.0763135854459669,0.0763135854459669,0.0763135854459669,0.0763135854459669,0.0763135854459669,0.0763135854459669,1.32720241913087,1.32720241913087,1.32720241913087,1.32720241913087,1.32720241913087,1.32720241913087,1.32720241913087,1.32720241913087,1.32720241913087
