"code","iso","country","GDB.raw.1999","GDB.raw.2000","GDB.raw.2001","GDB.raw.2002","GDB.raw.2003","GDB.raw.2004","GDB.raw.2005","GDB.raw.2006","GDB.raw.2007","GDB.raw.2008","GDB.raw.2009","GDB.raw.2010","GDB.raw.2011","GDB.raw.2012","GDB.raw.2013","GDB.raw.2014","GDB.raw.2015","GDB.raw.2016","GDB.raw.2017","GDB.raw.2018","GDB.raw.2019","GDB.raw.2020"
266,"GAB","Gabon",0.0286715394036541,0.0217261707477114,0.0179906351181249,0.0104608571952285,0.00490395936338084,0.000499447356650196,-0.000541227687139711,-0.00181566740421002,0.00353555197615085,0.00905005863089881,0.008873104102056,0.0105443839302637,0.0157131940497426,0.0212676858055003,0.0284450281201729,0.0350958787673277,0.0418815156231953,0.0438377884161238,0.0454437233787937,0.0411837204438463,0.0347164413697163,0.027304132112308
270,"GMB","Gambia",0.0265765804878024,0.0302156002975509,0.0351009557598869,0.0360418858885982,0.0392369014536895,0.0423803176216744,0.0399051141681614,0.0341960923081557,0.0294121083651548,0.0265618936562046,0.027409155610278,0.0309468379813811,0.0293353518205981,0.0258374353733661,0.0249422799269763,0.024854439354479,0.0233323859713368,0.0196935540052998,0.0176055395452834,0.0201965045630308,0.0270326737049584,0.0344549227673063
268,"GEO","Georgia",-0.0899503856152968,-0.0373964916513395,0.0168158055292309,0.0440241667676786,0.054081608023107,0.0545443953212312,0.0547883972886793,0.0595525360442923,0.0703299854012784,0.0764715524924016,0.0742341342258293,0.069490369237067,0.0643875006478323,0.0585087118765437,0.0538778993420608,0.0484092883239398,0.0439575154734588,0.0411180501497748,0.0436888288232464,0.046001453927818,0.0435744589789084,0.0357782325152798
276,"DEU","Germany",0.0155766441622862,0.0151544489650708,0.016676473255091,0.0174339781319015,0.0154487521748867,0.0139934846537177,0.0124087300253299,0.0119654980923134,0.012509692865502,0.0129545348779843,0.00958217852178711,0.00950859445304286,0.0116357067492818,0.0125486216820312,0.0118386805663278,0.0115941056740194,0.011005014303521,0.0124130437498455,0.0157094810406393,0.0187333280668862,0.0168177392382804,0.0126972261148734
288,"GHA","Ghana",0.0428258836396589,0.0423344133100865,0.0423294014088091,0.0423063380329678,0.0432161609048596,0.0441981538128149,0.0456812433494689,0.0480485443815244,0.0497002095582677,0.0535353573108237,0.0565189953746041,0.0597737483364147,0.066212804172056,0.0725417720925552,0.077576733776757,0.0788134831706382,0.076364635859667,0.0717755365563351,0.0666767076065353,0.0627606065865707,0.0576923110553944,0.0499237158276045
300,"GRC","Greece",0.021590885889756,0.0252231472936328,0.0302301994243614,0.034767400653634,0.0378434120901427,0.0406283319973972,0.0403483575200365,0.0404844774589395,0.04049209274514,0.0381097891122366,0.0310412534317746,0.0201670497169801,0.00412240945850062,-0.0134124164811729,-0.0274636590383547,-0.0358113110694024,-0.0414639861886237,-0.0412647728179526,-0.0350460500531057,-0.0246290352632944,-0.0126228674692993,-0.00623319220483476
304,"GRL","Greenland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
308,"GRD","Grenada",0.0304530457558099,0.0405303639289893,0.0461624881517277,0.0492536277552067,0.0517004815221935,0.0490998495466637,0.0495619230840227,0.0438758161689059,0.0392396932517178,0.0369779393193885,0.0308971178581217,0.0249771601465849,0.0159505195920537,0.00613764684720608,0.00178191552030871,-0.000240201031928233,0.00743082202635836,0.0131163004557144,0.0230158670593188,0.0338374540783661,0.0386149580632416,0.0326937683312365
320,"GTM","Guatemala",0.0418258759234666,0.0416403410409307,0.0401684342651936,0.0391889706767186,0.0375151753412319,0.0357044764115566,0.0345450860060332,0.0340381547759547,0.0353563168239024,0.0370427692069522,0.0369795195123956,0.0367604342346166,0.0363162143938751,0.0357850188067625,0.0348101977998767,0.034048049164757,0.0332424921923469,0.0328942248494621,0.0341872717828842,0.0356445696458552,0.0356503015022098,0.0324185443186786
831,"GGY","Guernsey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
324,"GIN","Guinea",0.0424457975494827,0.0424026066340917,0.041353033455082,0.0404334818030281,0.0384433413559289,0.0357468678428567,0.0333289622462816,0.0302900100973515,0.0305400116169696,0.0314405183998741,0.0301317018414093,0.0296286577232661,0.0308483974629921,0.0347193872716003,0.0374882031883108,0.0394216572376895,0.0408638228971296,0.0441892863689983,0.0517793937108544,0.059405871744622,0.0627287885708983,0.0657206685210288
624,"GNB","Guinea-Bissau",0.0101213507563811,0.000558742041647298,-0.00519294179954433,-0.0111297413372942,-0.015518704845088,-0.0163420062509519,-0.0120140323536863,0.000959033074881877,0.0213244669290349,0.0227446735732226,0.0237853403623123,0.027745769954838,0.0344491681313484,0.0356654646980019,0.0353198670191825,0.0333047582558035,0.0336600738292543,0.0349257775495244,0.0370868209628381,0.0372538051828264,0.0375397011687322,0.0347716490383234
328,"GUY","Guyana",0.0602644474043119,0.0507485267104406,0.0406467274888715,0.0308893170524311,0.0215363311868126,0.0150534287376198,0.00805241702436321,0.00703682121165672,0.0122676049219348,0.015520650271575,0.020731328132529,0.024830851540762,0.0304974289566826,0.036629653326901,0.0405526631505848,0.0421371619750233,0.0383559403498013,0.0354522907659889,0.0348768216209281,0.0337267370451486,0.0336719258188822,0.0520466143608282
332,"HTI","Haiti",-0.00273400061183082,0.00499807366492444,0.0138681185956369,0.0198906518759958,0.0234700226334852,0.0160898326009256,0.0140821827370836,0.0134866661407294,0.0156910685991225,0.0183736803808461,0.0239033039632568,0.025044899829243,0.0270577371538332,0.0269803381519103,0.0278823422750867,0.0268557403609975,0.0256389346534374,0.0232875413194893,0.0226327001425684,0.0216980953211878,0.0212172687494745,0.0144043829651022
336,"VAT","Holy See",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
340,"HND","Honduras",0.0332698228620436,0.0359124728748441,0.0338289995311956,0.0332197186701135,0.0350626409590606,0.0363005425136507,0.0401110757153091,0.0439231951025822,0.0488068226811236,0.0528348395637355,0.0491324621975422,0.0468845217698564,0.0435358722027723,0.0398132932730084,0.035471074116127,0.0319738112970354,0.0299987019393861,0.0301622500751482,0.0330511123177091,0.0370203746997042,0.0368966477840977,0.0295016408751492
344,"HKG","Hong Kong",0.0371682933930668,0.0327967639529416,0.0277281143901011,0.0235384802221161,0.0215020981142522,0.0248486687518392,0.0302193075192871,0.0381186024565057,0.0485280039793512,0.0511878191797257,0.0483381291822023,0.049220530086951,0.0481108560863777,0.043527387585377,0.037228577830567,0.0327195848180404,0.0296397819276284,0.0282236760643786,0.0295633181363641,0.0306113425836487,0.0256036856822255,0.0181154083585759
348,"HUN","Hungary",NA,0.0185787808445781,0.0253497987342726,0.0302450026202776,0.0336585565285159,0.0378063898999419,0.0411637474282482,0.042297397652129,0.0406958069695238,0.0376943018707359,0.0286094379015331,0.0202138996421999,0.0130740883241705,0.00602976624448548,0.00115448927733097,0.000402573382349392,0.00324765723939113,0.00873521098059671,0.0157897824796123,0.0250801003370489,0.0302296048140274,0.0298654177208064
352,"ISL","Iceland",NA,NA,NA,NA,NA,0.0435528480348033,0.0429568399247311,0.0431265013483186,0.0457845056963198,0.0482804639570804,0.0432385743827428,0.0357617916788764,0.028865057492677,0.0200693738987725,0.0122870277895919,0.00730436377256338,0.00620403921644197,0.010267351862469,0.019797508059644,0.0317409816598377,0.0374502472222535,0.0338819032514803
356,"IND","India",0.0599026473009059,0.0628471548294562,0.0622802042928388,0.0601991574565337,0.0585391006975737,0.0582294413243227,0.0597216906315381,0.0630390172848894,0.0655685152951508,0.0657817097337905,0.0684521636474031,0.0706955488277567,0.0708312139538154,0.0682293222749322,0.0659358534070864,0.0647237267405811,0.06496706058596,0.0668884976628386,0.0694162507156935,0.0694158697047604,0.0683065890720558,0.0598635162429522
360,"IDN","Indonesia",0.0448591342874547,0.0344182212788133,0.0259182738200752,0.0198901221731229,0.016672354100604,0.0172321175141341,0.0226478138558068,0.0329345823218548,0.046920376973089,0.0512078860499077,0.0527867857662139,0.0548560278989598,0.0563683634302847,0.0575165885214393,0.0580444384824801,0.0577229081253212,0.0569265701302881,0.0557139898712533,0.0547236630522936,0.0539469891770004,0.052476645630998,0.0473286985259989
364,"IRN","Iran",0.0225202208461615,0.0192279498117343,0.0205753608729067,0.0253260263538646,0.0325045148543779,0.037195426046734,0.0405791207312831,0.045475976976765,0.0504269344655044,0.051295601309473,0.0478901232465208,0.0461595531025611,0.0410382987946192,0.0307861121690141,0.022467670563477,0.0169407466299656,0.0101398362969718,0.0114371342225199,0.0169870844562474,0.0166858686209561,0.0113909546773709,0.0100226296089168
368,"IRQ","Iraq",0.095777103644622,0.167723977746256,0.156478814634867,0.140205968076923,0.100309306182457,0.0837098723147376,0.0590034013014304,0.0347104613933786,0.0153809565412666,0.0133425447090234,0.0193046527226257,0.0362620298301994,0.0567732976753961,0.0763033895926613,0.0619350677746551,0.0655933587450488,0.0661012819575921,0.0706312835277854,0.0670797729522881,0.0605693618822472,0.0522998718744248,0.0355149789418443
372,"IRL","Ireland",0.0692251680985165,0.0791093247160743,0.0846284288186889,0.0866153650108188,0.0826397928223117,0.0769439015917157,0.0714229457424431,0.0646450639855605,0.0594545081522613,0.0494564409904048,0.0371657486965153,0.0277616165765469,0.0190922657716839,0.011406386869373,0.00425443992295427,0.00410891587844242,0.0178808055415898,0.0319424020469683,0.0506180177941318,0.0667933038435284,0.0758887773106742,0.0819591477469424
833,"IMN","Isle of Man",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
376,"ISR","Israel",NA,NA,NA,NA,NA,0.030767560944079,0.0283972522090676,0.0284324766483284,0.030143638212156,0.0319063125446624,0.0320999710438714,0.0364477090453821,0.0397326248139496,0.0401471124487844,0.0391010908450655,0.0381438018636238,0.0361275484471246,0.0352969407742336,0.0358106163176697,0.0360749240088973,0.0346111848418396,0.0309202796709707
380,"ITA","Italy",0.0148237888233471,0.0170347580795898,0.0193026568492871,0.0201690492385029,0.0184913882714275,0.0168868295732973,0.0155970963537642,0.014328763446561,0.0132280925977926,0.0109750150879295,0.00534430788595031,0.00253109749926295,0.00102207556499279,-0.00219217683757478,-0.0061436305475947,-0.00874086834438215,-0.00979850015607642,-0.00840657536815315,-0.00449356222279118,-7.26245349569332e-05,0.00129387035080852,-0.0015719834670983
388,"JAM","Jamaica",0.0182439951160638,0.0116180634615894,0.00678449808620396,0.00261644948755069,0.00470552005721281,0.00735670278749279,0.0109865942444682,0.0152227082761531,0.0182051375750978,0.0175372733461385,0.0133311405325158,0.00782100656457363,0.00336125264819254,-0.000951141817060797,-0.00311242385413235,-0.00418922086516527,-0.00426674569480556,-0.00179582259065358,0.00225947675007854,0.00695217389014657,0.00897541125076495,0.00326813133388582
392,"JPN","Japan",0.011740471251334,0.0106805536520196,0.0105729704972251,0.00989741836842617,0.00865120317165724,0.0079505684724166,0.00852609149913164,0.0105741970052529,0.0129511017612414,0.0125773250157744,0.00753803045630752,0.00601759938847679,0.00408152655917982,0.00227997623531495,0.00177900028618527,0.00202393000448975,0.00367732153535072,0.00605249482263104,0.00980482606073951,0.0124879876053789,0.0105905010386533,0.00658107871123659
832,"JEY","Jersey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400,"JOR","Jordan",0.0486202622639789,0.0446038762402978,0.0388190813909326,0.0392796890953933,0.0398279332276505,0.0431786945682642,0.0495230669445201,0.0558692932818103,0.0623677502117916,0.0677092791977787,0.0703999585102344,0.0692795869808958,0.0655349039306523,0.0596767387912731,0.051168603395747,0.0435687439470969,0.0367172578219974,0.0309601989983983,0.027106195561597,0.0251711901779352,0.024363710098892,0.021313523911991
398,"KAZ","Kazakhstan",-0.0525760723481827,-0.0329113188913915,-0.00931603769427614,0.0178481807022612,0.0437713526581887,0.0633739901039529,0.0769044422028389,0.0888738181936843,0.0978263153222589,0.096961212240785,0.0877242032145604,0.0787370987439115,0.072715653191439,0.0665384416091999,0.0611437167344782,0.0561186839790748,0.0504912026021582,0.0458686877187571,0.043908747335492,0.04149536685774,0.0373305335149345,0.0311003299672157
404,"KEN","Kenya",0.0218940960752199,0.023251419763586,0.0253573106017673,0.0246340519774442,0.0230150501125364,0.0228838091194725,0.0255398342664037,0.0309552277118974,0.0366129481238229,0.040026760255246,0.0426055226224977,0.0457943947665558,0.049599600777765,0.0506824406764868,0.0508933975623909,0.0510520531548713,0.051857271037127,0.0537946490058705,0.0566046105374984,0.0568570086802174,0.0554032531365183,0.0522015745629063
296,"KIR","Kiribati",0.0143995838833362,0.0184983006980823,0.019604411807107,0.0213761002441581,0.0224928830878122,0.0213651948196563,0.0208537417016013,0.0187869228951756,0.0165119484425227,0.0148790611046112,0.0111991243020049,0.00937103201568346,0.00654957773865905,0.00751135368725775,0.010727726465003,0.0108355041935095,0.0179465750689451,0.0254838212055526,0.0319228713236694,0.0353229338241965,0.0370773869420167,0.0359656391650802
689,"XKX","Kosovo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0571504538459382,0.0480576659587983,0.0502950953945998,0.0482636495788613,0.0464302513272143,0.0416206439800384,0.0378930255916694,0.0344508767556884,0.0332363110233842,0.0337470301912581,0.0351127995208191,0.030238925307646
414,"KWT","Kuwait",NA,NA,0.0428210856032514,0.0241147867060831,0.027694664522204,0.0371773515005711,0.0503552781883327,0.0620908046016873,0.0719495316221086,0.0782819699947517,0.0715521540443418,0.060058267607936,0.0484040500415863,0.035804382930112,0.027810154242937,0.0215490200877471,0.0184084064103081,0.0188786421407523,0.0182410634373975,0.0188917450241293,0.0138930998578735,NA
417,"KGZ","Kyrgyzstan",-0.0539025910105376,-0.0275031193717681,0.00187467716522405,0.0253087789772708,0.0430194764830458,0.0477433902361153,0.0433526059282592,0.0396770120573329,0.041909144838135,0.0450361933838284,0.0463654942017817,0.0452840570513502,0.0460129561052727,0.041507431325698,0.0424641339447971,0.0447806422101595,0.0438866745194229,0.0417815756401065,0.0421080685536459,0.0446925616330638,0.0469215118044481,0.0385847385195124
418,"LAO","Laos",0.0643651044903153,0.065100937876603,0.0643367319726043,0.0628417222517712,0.0608921689496809,0.0601122356617412,0.0603805943283613,0.0624326508307493,0.0654888161538032,0.0676307228826984,0.0704594225792077,0.073499694824511,0.0761242280684629,0.0781570881385918,0.0794378931850503,0.0796950622593753,0.0790926289761946,0.0784838159537484,0.0773109958999834,0.0754586253152179,0.072470343343781,0.0664408008908346
428,"LVA","Latvia",NA,NA,NA,NA,NA,0.0614818187703836,0.0672426186681658,0.0730449578634014,0.0809874320455435,0.0816115027684114,0.0666740589990356,0.0472380414301621,0.0312649670662446,0.0179039007179729,0.00719566657577819,-0.00085781846962607,-0.0025629229228904,0.00269956737086874,0.0154229160037922,0.0282032368359817,0.0307353918312292,0.0250282278547438
422,"LBN","Lebanon",0.094813607532688,0.0615729757871089,0.0472270520544686,0.0380266056102059,0.0317767252017365,0.029482629607092,0.0280810975768842,0.0304413363736169,0.035240183696569,0.0431665194488036,0.0513557537871006,0.0586128373517392,0.0618768201777999,0.0621525382950994,0.0601255233145652,0.0572997074600803,0.0502461530020859,0.0393264666914657,0.0293313452361117,0.0195282808708681,0.00918012207353369,-0.00960103156986614
426,"LSO","Lesotho",0.043131915805702,0.0378307763297732,0.0340530374366605,0.0306172282884476,0.0281190304719625,0.0264830506621365,0.0254287573299936,0.0268551327496054,0.0296698145508039,0.0330888317984039,0.0321640841716668,0.0330020666328534,0.034880413300775,0.0366793385484259,0.03783101279231,0.0367016661519723,0.0352693628670013,0.0343349626892355,0.0301648796773644,0.0256686285846737,0.0176276983897461,0.00408711492356506
430,"LBR","Liberia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00341302904499607,0.0201975229767843,0.0420562338492549,0.0691232701810718,0.0729578141079481,0.0704145604438084,0.0631903113515175,0.0529276931839893,0.044151150947126,0.0354475197448052,0.0243664579728164,0.0120762330925297
434,"LBY","Libya",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.056721202129421,0.0577379863104357,0.0586189462721589,-0.00163930118913502,-0.0108787909251545,-0.0234480536244028,-0.0478144897248959,-0.0661234552968156,-0.0761949964138044,-0.0639293397185691,-0.0377932676606643,-0.00661035127466691,0.0112310851931128
438,"LIE","Liechtenstein",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
440,"LTU","Lithuania",NA,NA,NA,NA,NA,0.0557066163004079,0.0589316419514783,0.0622225076206615,0.0693756107641472,0.0749053405584281,0.0625341623662214,0.0481161558814798,0.0362281443448698,0.0258186012355788,0.0194120101157795,0.0152409426237237,0.0135526252849736,0.0150715851663168,0.0236433139765491,0.0345583028535941,0.035003814360077,0.0316954719776641
442,"LUX","Luxembourg",0.039064510922237,0.0425427313062381,0.04712507420282,0.0497326201536157,0.0504999631410621,0.0505922120159887,0.0481634438514413,0.0440821374220779,0.0424881524831175,0.0379921522895283,0.0313054132061745,0.0290357508284305,0.0265745913094322,0.0231768527564855,0.0201018138140912,0.0187577160672403,0.0187726168669504,0.0214647971682325,0.0274584420047963,0.0318939283471273,0.0315768777142393,0.0299692716769913
446,"MAC","Macao",0.0249758394870359,0.015587081731117,0.00704223030843476,0.0084786470016549,0.0167574738783332,0.0377974692634695,0.060006904053197,0.0830389894028416,0.105864005727859,0.117039916692833,0.1155690656848,0.119724518837083,0.123467009916345,0.122196001630096,0.11856772376889,0.114605862560202,0.0888507283389093,0.0637699220803589,0.0474830253976442,0.0312367220403087,0.00835447286873836,-0.0488313768868771
450,"MDG","Madagascar",0.01677728641637,0.0255711556082925,0.0311107126977428,0.0263780758494467,0.0264615933402366,0.0266388070009262,0.0271679500060158,0.0283408739628799,0.0309629458632639,0.0354849155648502,0.0361337041792882,0.0364670510085954,0.0384937014698967,0.0303829075196822,0.0253231988868317,0.0218376000368994,0.0197015294712193,0.0199774596993276,0.0230032570104239,0.029264715691073,0.0326051420772377,0.030329151082342
454,"MWI","Malawi",0.0377195321250596,0.0390446896796446,0.0390150240351723,0.0321239361627375,0.0310341350197192,0.0222806202285419,0.0206912792680953,0.0227814495264675,0.0291581068061952,0.0382614231951797,0.0495004739470295,0.0605019415671324,0.0647393569072146,0.064008922456317,0.0628807019004385,0.0615010336625108,0.0567759856484669,0.0495946699069405,0.0442901514682759,0.0404729592338329,0.039652188857878,0.0384864425757161
458,"MYS","Malaysia",0.073534733222091,0.0661415621400803,0.0567239561056736,0.0487098341659569,0.043336482667367,0.0411431855168716,0.0420075957881223,0.0467145007614111,0.0544933381695498,0.0543373269566234,0.050614653174005,0.0510422473267558,0.049051548684572,0.0474665013950097,0.0461144978428651,0.0464900317657273,0.0472360829642062,0.0481997283448736,0.0507334381367721,0.0533611162053933,0.0514478328113006,0.0446648893545347
462,"MDV","Maldives",NA,NA,NA,NA,NA,0.0558481037610985,0.0439722412512238,0.0455431274942628,0.0498962499383093,0.0574984110341277,0.0577030213370731,0.0590228934168797,0.0562389845781135,0.0522720063890454,0.0544254873631009,0.0585489332465381,0.0480353389021795,0.0488037700653152,0.0524265821038694,0.0606390895126263,0.0613034664704866,0.0368854306908477
466,"MLI","Mali",0.0404635567929965,0.0398971774236097,0.0501635976632278,0.0544651242559024,0.0596854546073249,0.061367189297616,0.0605622319236223,0.0597220808819836,0.0570064109778476,0.05511402461929,0.0531630983457285,0.0476172918694728,0.0467093439495569,0.0417146407188747,0.0388516169101361,0.0365392373933813,0.0369274580553651,0.0386627035011256,0.0405355776962015,0.0428789174229744,0.0457317326054074,0.0458302732283407
470,"MLT","Malta",0.0511912297394659,0.0580164934137923,0.0603739640227521,0.0602625490467714,0.058647251229367,0.0541512065266907,0.0497702277187422,0.0436764973958528,0.0382693862658701,0.0329975970959933,0.025008773872369,0.0278088855157368,0.0270789126043058,0.0271554293589857,0.0295788369810124,0.0326865217271697,0.0388109283721894,0.0437265583254354,0.050922691625181,0.0578079431519236,0.0609390289083052,0.0567528540463236
584,"MHL","Marshall Islands",0.00868225102615239,0.00046453489177245,-0.00503034978905359,-0.00570946841611464,-0.00478351977534242,-2.30111486114737e-05,0.0114409225529559,0.0162355449660647,0.0177782316154316,0.0135038478991207,0.00908970292844513,0.0075730457642722,0.00796231951101967,0.00823111710734681,0.00899173987066182,0.00860133547975117,0.00962778604652104,0.010041565840303,0.0133245844962249,0.0129909020612087,0.0159549010375337,NA
478,"MRT","Mauritania",0.027674857179584,0.0238652926246876,0.0184221009019456,0.0129450745881816,0.013023132165934,0.0114211689768708,0.0176079979197259,0.0341685638815254,0.0425198706874352,0.0479202227181141,0.0515684203567348,0.04998943704343,0.0454526115330307,0.0390477000782856,0.0339275901220626,0.0290449258830028,0.0274978973787579,0.0333259531944436,0.0367916396042154,0.0375742447831067,0.0377345060227396,0.0341768731098937
480,"MUS","Mauritius",0.0503482899306344,0.0513758114854832,0.0508115322330263,0.0492010731420285,0.0485764696145972,0.0473349047480525,0.0441447222645706,0.0418866765893697,0.0411713007960532,0.0420598407118078,0.0412024631490622,0.0427792509396852,0.043893999622739,0.0429607784409285,0.0425630160726294,0.0421660982662921,0.0400172835204278,0.0381320121074546,0.0371852036159155,0.0371513870208644,0.0364454803358256,0.0250947682987628
484,"MEX","Mexico",0.0300100790743745,0.0321929533802929,0.0327862045564415,0.0321136724513504,0.0303771447435264,0.0309857186961184,0.0254159438884374,0.0227187822534807,0.0219972583037435,0.0220754015743456,0.0182019234974184,0.0186164082777212,0.0189670059247331,0.0189963291982973,0.0180196922499345,0.0184982373408449,0.0197377530544298,0.0227050245716978,0.0258973468536094,0.028609392258973,0.0249599384637549,0.0166783388088707
583,"FSM","Micronesia",0.0181424152844747,0.0124697921600139,0.00982082602516976,0.00773010978130739,0.00978381071446055,0.008544235834683,0.0120880864094228,0.0130986282814947,0.00817408428962496,0.00259063780654212,-0.00204973348738202,-0.00287592648291413,-0.000819800499591961,0.000201537494444182,0.00013857860238975,-0.00271483020274677,-0.00129519446618032,0.000726350606874204,0.00300738088406916,0.00327597523934209,0.00410217031005322,NA
498,"MDA","Moldova",NA,NA,NA,NA,NA,0.0162396313178488,0.0324156510975386,0.0445507551759903,0.0555324890801501,0.0618378248248592,0.0559898484089416,0.0498038631207844,0.0446658593527962,0.0381543120787575,0.0357506168937858,0.035521537465675,0.0348649957345504,0.0356028871769305,0.0367397615121152,0.0410174406244932,0.0389659147520307,0.0323372510905786
492,"MCO","Monaco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
496,"MNG","Mongolia",0.00689910476437894,0.0201027326126326,0.0288954980858063,0.0321983066004079,0.0338393774025314,0.0381192033905455,0.0451297182408317,0.0527252059705907,0.0621821487820413,0.0716743846305685,0.0745653684900338,0.0743701677113306,0.0774326435511625,0.0807507499857483,0.0846044616925112,0.0888176659933302,0.0883584146423484,0.0840119785749744,0.0802315825531803,0.0777789071763793,0.0686835973487039,0.0514992850014404
499,"MNE","Montenegro",NA,NA,NA,NA,NA,NA,NA,0.0190846478918247,0.028912924010597,0.0427546360339752,0.0427882706008751,0.0423426174590509,0.0403760250091201,0.0338284247914165,0.0272445321570183,0.0208184804602531,0.0155710704835661,0.014126102796592,0.0169604572295117,0.0248117825553253,0.0285868784949033,0.0215099392527265
504,"MAR","Morocco",0.0297815425975974,0.0296370214963555,0.0346778885129293,0.0363979764273508,0.0366138643841032,0.0413578360679714,0.0396641847885757,0.0446770937023733,0.0455777571213043,0.0489872393640951,0.0500210992243122,0.048618132567708,0.0489424654820427,0.047224039712422,0.0462166077145203,0.0442932934131575,0.0417371873490244,0.0392994448891657,0.0368735263213118,0.0353494051208136,0.0335882139616723,0.0260026222471983
508,"MOZ","Mozambique",0.068433911637424,0.075415429784748,0.0847589271536251,0.0860521159464722,0.0877921678673974,0.0882879320135339,0.0837035101699259,0.081234297341549,0.0800434572468542,0.0794365062143978,0.0803243579730435,0.076340970436017,0.0746843663081898,0.0740015959707372,0.0727763833959021,0.0719277060381516,0.0703032279905369,0.0682994940067552,0.0652987389667148,0.061357346318937,0.0556530507662727,0.0467930245009385
104,"MMR","Myanmar",0.0660811009668332,0.074091088465593,0.0789776628596337,0.0866956266551269,0.0955301698015627,0.105400901404008,0.115224092566777,0.123556643244912,0.128380925447634,0.128044707148094,0.125674464369964,0.122687428035011,0.115707199379787,0.106955862798235,0.0988303215846185,0.0915447294223259,0.0851982133706501,0.0795544361497884,0.0751467817033549,0.0716982272793447,0.0669811167059926,0.0544533646036622
516,"NAM","Namibia",0.0325748196416662,0.0304225723258524,0.0298266678650141,0.0329695759450299,0.0339732619611779,0.0385861392251707,0.0419076319283569,0.0460889734835004,0.0504481842638118,0.0527123079077685,0.0516685178859908,0.0509801740594926,0.0482410696050306,0.0454122587592236,0.0423951858848426,0.0444366525806847,0.0449492702012397,0.0443779991650297,0.0418660154669894,0.0376117256012034,0.0292708679046219,0.0165508576428886
520,"NRU","Nauru",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0727506064990913,0.105710017870077,0.128831861631467,0.146455601082283,0.128803246623769,0.116281733890862,0.097067934408428,0.10794886510011
524,"NPL","Nepal",0.048945243343437,0.0482761942226761,0.0484141218119591,0.045437323910348,0.0418215919230605,0.0408160193107103,0.0390627833156723,0.037733498617055,0.0369049616245027,0.0368769880236548,0.0373647133499602,0.0396835077420334,0.0423264997405715,0.0428410776592869,0.0427959240999103,0.0440843618024989,0.0446396465327179,0.0423498724349356,0.04225829622886,0.0447780921579919,0.048188434833192,0.0475315345887626
528,"NLD","Netherlands",0.0314176858147175,0.0350944002520259,0.0376529997795088,0.0374220374042384,0.0342487904486335,0.0304578041607322,0.0263134861282137,0.0229666920392317,0.0211255614720633,0.0201998408309119,0.0174553434514788,0.0162336301133081,0.0157590995974264,0.0132899798304553,0.00945105461878959,0.00635226215780071,0.00438592049327213,0.00459973291615712,0.007733285355495,0.0125689900820136,0.0148995027913184,0.014223976996582
540,"NCL","New Caledonia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
554,"NZL","New Zealand",0.0345964014023823,0.0363672427861146,0.0354963591905038,0.0335858530183837,0.033653180102108,0.0348046405193134,0.0365288010238798,0.0380211409113638,0.038395618589552,0.0343593741277208,0.0298480937275964,0.0247978274118126,0.0201498281915817,0.0168223294689822,0.0152572878712423,0.0159280528688266,0.0183444388530558,0.0221938652345597,0.0274245431900095,0.0309397698651424,0.0320010573584675,0.0311541064616305
558,"NIC","Nicaragua",0.0349867329338931,0.0416065220793114,0.0455725622617986,0.0456248412132934,0.0421632598957526,0.0389220377725976,0.0368059417049584,0.0362136836525715,0.0363407654633094,0.0359948526707565,0.0335910206588472,0.0328096859543663,0.0338723690484894,0.0349807853972417,0.0358003744411828,0.0378197635733282,0.0404318869207982,0.0433669432579498,0.0472316115376175,0.0464402894716971,0.0370189800933705,0.0254449934048866
562,"NER","Niger",0.0198079809252516,0.0210602201969559,0.0239679185701085,0.028033534185341,0.030282718057083,0.030514393756683,0.0330912618012302,0.035096063103826,0.035284870590659,0.0414483611128313,0.0440060333810186,0.0455446443356522,0.0472372173572395,0.0525422692928841,0.056169198074604,0.0571762064148567,0.0582790166487364,0.0596309121360861,0.0589847837609587,0.0603945418029845,0.059319412833176,0.0572621474146564
