"code","iso","country","GRL.raw.1997","GRL.raw.1998","GRL.raw.1999","GRL.raw.2000","GRL.raw.2001","GRL.raw.2002","GRL.raw.2003","GRL.raw.2004","GRL.raw.2005","GRL.raw.2006","GRL.raw.2007","GRL.raw.2008","GRL.raw.2009","GRL.raw.2010","GRL.raw.2011","GRL.raw.2012","GRL.raw.2013","GRL.raw.2014","GRL.raw.2015","GRL.raw.2016","GRL.raw.2017","GRL.raw.2018","GRL.raw.2019","GRL.raw.2020"
320,"GTM","Guatemala",0.000199265834592307,0.000110714710343104,0,0,0,0,0,0,0,0,0,0,0,0,0,5.92032639054303e-05,0.00105772891866749,0.00105772891866749,0.00138933269321966,0.00183954123252102,0.00198512799801846,0.0011493428891869,0.00324791051446225,0.00386669853031648
831,"GGY","Guernsey",0.0552749080135309,0.0552749080135309,0.0552749080135309,0.0552749080135309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
324,"GIN","Guinea",0,0,0,0,0,0,0,0.00193163220004403,0.00773738610381327,0.0193502681331223,0.0348443450485809,0.0425859598354634,0.0580752993607985,0.0600110644918159,0.0561320933261019,0.0541863018835749,0.0541867770804326,0.0425687596084616,0.0386984276346045,0.0309645167710094,0.0174162312980778,0.0135197042315796,0.00771674997817138,0.0231991249305647
624,"GNB","Guinea-Bissau",0.000716676386248287,0.000716676386248287,0.000716676386248287,0.000716676386248287,0,0,0,0,0,0.00214040759959331,0.00214040759959331,0.00214040759959331,0.00214040759959331,0.00214040759959331,0,0,0,0,0,0,0,0,0,0
328,"GUY","Guyana",0,0,0,0,0,0,0,0,0,0.000231119989364058,0.000528857371829444,0.000694112126272323,0.000694112126272323,0.000760249829105689,0.000529129839741632,0.000231392457276245,6.61377028333699e-05,6.61377028333699e-05,0,0.000231660982340821,0.000529685232683557,0.00106194041343468,0.00106194041343468,0.00195597846740393
332,"HTI","Haiti",3.96689851094525e-06,1.32229950363969e-06,0.000302304771444566,0.000302304771444566,0.000302304771444566,0.000302304771444566,0.000302304771444566,0,0,0,0,0,0,0,0,0,0,0,2.37818248887546e-05,2.65871255112867e-05,2.65871255112867e-05,5.55322630848941e-05,0.000158774634536663,0.000134992809647909
336,"VAT","Holy See",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
340,"HND","Honduras",1.79478209305232e-05,8.97125280577402e-06,0,0,0,0,0,0,9.96756864217169e-05,9.96756864217169e-05,9.96756864217169e-05,9.96756864217169e-05,9.96756864217169e-05,0,0,0,0,0,1.80101681853505e-05,0.00022981595586993,0.00022981595586993,0.00022981595586993,0.00022981595586993,0.00021180578768458
344,"HKG","Hong Kong",0.057381733255121,0.0685233768033513,0.102794604543234,0.133675459876623,0.112269077134499,0.0840108481477055,0.0737269617414459,0.0385981130805328,0.00942548798272123,0.00856810585708631,0.00856810585708631,0.0197093215241264,0.0197093215241264,0.0119989728090108,0.0119989728090108,0.0119989728090108,0,0,0,0.000856285655583837,0.00599702105120594,0.00599702105120594,0.00599702105120594,0.00771231391277465
348,"HUN","Hungary",4.11961643735474e-05,1.76718451056305e-05,0,0,0.000146569088973476,0.000444799982043776,0.000726763023245014,0.00105676235398502,0.00109946936760492,0.000985789229808501,0.0006875583367382,0.000518018661284453,0.000218810662800186,0.000176103649180284,0.00014321469800323,0.000155103270650122,4.46569347167647e-05,0.000118475371984893,0.000120441051885534,0.000273887384113984,0.000261998811467092,0.000260021781652958,0.000273874068073728,0.000271908388173087
352,"ISL","Iceland",1.0729651330708e-05,1.76499785461152e-05,2.25108895987509e-05,2.93596223883364e-05,2.56661510712457e-05,2.15439142555721e-05,1.37936924927267e-05,7.68713856244104e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000124338590091838,0.000124338790355998
356,"IND","India",0.0022883870293387,0.00247705827043538,0.00244788603621833,0.000679258697915287,0.00166922498211691,0.00218621064270454,0.0024735841930976,0.00308899699705816,0.00303047218222771,0.00181845577418247,0.00130147011359484,0.000835958205581015,0.000243430120299095,0.000133924063759692,0.000449125338451065,0.000488516914985461,0.000454262113195072,0.00131127266299998,0.00134031893007757,0.000948333112095524,0.00119271280435565,0.00193244794733164,0.00195514750119871,0.00234660467020204
360,"IDN","Indonesia",4.28209877277753e-05,0.000725119616680684,0.000725119616680684,0.000724713056298399,0.00179198911024561,0.00474817938295502,0.00427777585449257,0.00427777585449257,0.00427777585449257,0.0032531633245476,0.000254558624492712,0.000427061196188837,0.00234878998939242,0.00234878998939242,0.00230612646539018,0.00230612646539018,0.00226290589799524,0.00644870327589487,0.00644870327589487,0.00644870327589487,0.00644870327589487,0.0061075261711032,0,0.000811692147968824
364,"IRN","Iran",0.000345430169293445,0.000343227372373265,0.00033918424268439,0.000268932749338846,0.000118653241563954,0,0,0,0,0,0,0,0,0,0,0,3.91000683329154e-05,3.91000683329154e-05,4.98530148246658e-05,0.000112387198946493,0.000249710775309448,0.000210610706976533,0.000210610706976533,0.000199857760484782
368,"IRQ","Iraq",0,0,0,0.000677028098161762,0.00124688474703531,0.00124688474703531,0.00228503671647867,0.00443539118734623,0.00593697554906937,0.00660554771325482,0.00669954363928334,0.00591068511665124,0.00376033064578369,0.00158171818589879,0.000343289372839792,0.000249293446811269,0,0,1.83742307973728e-05,1.83742307973728e-05,1.83742307973728e-05,1.83742307973728e-05,0.000647205502891098,0.000669316078381334
372,"IRL","Ireland",0.000688390852599136,0.000739035122920849,0.00118079225809234,0.00174710149428724,0.00185177425072861,0.00191509125940949,0.0022601623484464,0.00234501046016066,0.00172782194357936,0.00152749672465774,0.00123046924895624,0.000949749150877025,0.000658818162238579,0.000665536766031505,0.000609279094733388,0.000546707687151136,0.000424566410257393,0.000293457413271109,0.000212901490654176,0.000245014513140893,0.000252914899547168,0.000306595831204408,0.000257654564461277,0.000294630869104947
833,"IMN","Isle of Man",0.000536119815068432,0.000536054824726434,0.0019617070223539,0.00199704287583616,0.00324751316589793,0.00417530754170559,0.00496154652927124,0.0051767827025003,0.00496272422731861,0.00381917879355718,0.00274832663165089,0.0020329562743049,0.000854795422634872,0.000819193058370492,0.000712268202070141,0.000783180159184415,0.000996852029996698,0.000569554071297116,0.000569554071297116,0.000569554071297116,0.000498642114182842,7.12335711417277e-05,0,7.16101624643122e-05
376,"ISR","Israel",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00571845950484899,0.00571845950484899,0.00571845950484899,0.00571845950484899,0.00571845950484899,0,0,0,0
380,"ITA","Italy",2.37762280676584e-05,1.55124143087983e-05,0,0,0,0,6.63551187842786e-05,6.63551187842786e-05,6.63551187842786e-05,0.00020677531853249,0.000374504318355893,0.000509669565615888,0.000634502488602191,0.000634502488602191,0.000494082288853981,0.000326353289030577,0.000124832922986304,0,4.97280373677979e-06,0.000377797178176993,0.000434420286864859,0.000740198588193085,0.000740198588193085,0.000879016317959662
388,"JAM","Jamaica",0.000177429145867434,0.000106420652080182,0,0,0,0,0.00354229963684363,0.00354229963684363,0.00354229963684363,0.00354229963684363,0.00354229963684363,0,0,0,0,0,0,0,0.000674474239405992,0.000674474239405992,0.000745636798211616,0.000745636798211616,0.000745636798211616,7.11625588056212e-05
392,"JPN","Japan",0.00659305086574575,0.00352555837248016,0.00176024493172207,0.00176024493172207,0.000513473802768409,0.00103389394678295,0.00103389394678295,0.00103389394678295,0.00654303430128172,0.00870663057954013,0.0100942439919966,0.0129693655439401,0.0155619131782813,0.0120785156154098,0.0126225213767135,0.0118256610714375,0.0182980833034451,0.0168922488601789,0.0152243804854886,0.0125167784459265,0.010892131391963,0.00154458760801195,0.00099157631677324,0.002488655960495
832,"JEY","Jersey",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400,"JOR","Jordan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000880107817801225,0.000880107817801225,0.000880107817801225,0.000880107817801225,0.000880107817801225,0,0
398,"KAZ","Kazakhstan",0.000346496443618969,0.000512933710354603,0.00169852291599442,0.00413871280929666,0.00468232891598786,0.00476202104986539,0.00464417141711362,0.00345483747722604,0.00101464758392379,0.000394817656535214,5.28899662021289e-05,0,0.000271421509676125,0.00103549462420825,0.00109961578742611,0.00109961578742611,0.00128900855318955,0.00105817513466141,0.000296024786441538,0.000319213548864799,0.000891964386184468,0.00261523144580003,0.00375637145468498,0.00375444868837272
404,"KEN","Kenya",7.1629394028023e-07,7.1629394028023e-07,0,0,0,0,0,0,0,0,0,9.5006839025349e-05,9.5006839025349e-05,9.5006839025349e-05,9.5006839025349e-05,9.5006839025349e-05,0.000336228261972725,0.000659947047457959,0.000689142105959931,0.00115213209836657,0.00128731404197494,0.00169239719170622,0.00502408754887037,0.0059678699900304
296,"KIR","Kiribati",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
689,"XKX","Kosovo",0,0,0,0,0,0,0.000272891810993782,0.000818903335041366,0.000818908140547182,0.00138969295527931,0.00152487493706548,0.00288110938772448,0.00287848868430848,0.00290545279374965,0.00233466797901752,0.00219948599723135,0.000570359735578574,0.000163190286021834,0.000190491840352756,0.00386557772327929,0.00413612736100209,0.00620055556282635,0.00631118277200804,0.00660611085432609
414,"KWT","Kuwait",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
417,"KGZ","Kyrgyzstan",0.0011546250949036,0.00141283043977831,0.00295055198795966,0.0029387816942063,0.00221889968262644,0.00234699406527929,0.0022500609602208,0.000872596321120195,0.000872596321120195,0.000695325478854618,0.000811065271236132,0.000683319121217288,0.000521558802678745,0.000521558802678745,0.000368930853602625,3.40853717367517e-05,0,5.44670045796881e-06,6.02485214596811e-06,0.000459796348740174,0.000534060817661967,0.000792115947047884,0.00140276799909597,0.00144356188651759
418,"LAO","Laos",0.0059434113540928,0.0059434113540928,0.0059434113540928,0,0,0,0,6.93073684953919e-05,0.000103820843591269,0.000103820843591269,0.000103820843591269,0.000103820843591269,3.45134750958776e-05,0,0,0,0,0.00274436066452375,0.00274436066452375,0.00517225242734247,0.00541906567006339,0.00541906567006339,0.00291606183484203,0.00305456029991377
428,"LVA","Latvia",2.60988491574765e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000249111344508174,0.00193382296169077,0.00193382296169077,0.00408085406874784,0.00408085406874784,0.00383174272423966,0.00214703110705707,0.00214703110705707
422,"LBN","Lebanon",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
426,"LSO","Lesotho",1.55464270043313e-06,0.000191038661847605,0.000708163031960024,0.00457595468618229,0.00576844109657553,0.00653955399856227,0.00721398457835927,0.00733807937216401,0.00347028771794175,0.0022778013075485,0.00150668840556176,0.000699302470396497,0.000357801376396733,0.000382146893357919,0.000382146893357919,0.000426962087262703,0.000525587390746307,0.000685990738747716,0.000661645221786531,0.000661645221786531,0.000785589097275378,0.00164726255922848,0.00305843329028697,0.00376792734817451
430,"LBR","Liberia",0.0292021607916781,0.0257670505335254,0.0137425141248398,0.0120248391097437,0.00858848203698526,0.00687064265771036,0.010306421425267,0.010306421425267,0.0171769997634593,0.0154594997373847,0.0171792718219138,0.0154611126990477,0.0154611126990477,0.00687265861466899,0.00343739172921969,0.00343554079603574,0.00343584232051733,0.00686746301306199,0.00686746301306199,0.00686746301306199,0.00686742671745809,0.00514950554828596,0.00171788485574129,0.0635552743386268
434,"LBY","Libya",0,0,0,0,0.00858742821209443,0.00858742821209443,0.00879182720760535,0.00960973854543662,0.00960973854543662,0.00102231033334219,0.00102231033334219,0.000817911337831269,0,0,0,0,0,0,0,0,0,0,0,2.31131332161479e-11
438,"LIE","Liechtenstein",0.00100931748499684,0.00151398965444982,0.00151398965444982,0.00100879081174868,0.000504672169452974,0.00353104475771271,0.00706034844873322,0.00706034844873322,0.00706034844873322,0.00706034844873322,0.00403397586047348,0,0,0,0,0,0,0,0,0,0,0,0,0
440,"LTU","Lithuania",0,0,0,0,0,0,0.000322114563040496,0.000322114563040496,0.000322114563040496,0.000322114563040496,0.000322114563040496,0,0,0,0,0,2.53384190753604e-05,0.000345005692568313,0.000345005692568313,0.000345005692568313,0.000345005692568313,0.000319667273492953,0,1.09299023766401e-05
442,"LUX","Luxembourg",0.000144082061690413,0.000103070791175267,4.16577092588541e-05,4.16577092588541e-05,7.68902664616539e-07,0.000124095871589592,0.000124095871589592,0.000369532339486164,0.000369532339486164,0.000369532339486164,0.000245436467896573,0.000245436467896573,0,0,0,0,0,0,0,8.70625277269912e-05,0.000128241656586094,0.000168876476006421,0.000822071786911043,0.00106664800930898
446,"MAC","Macao",0.00961443195945864,0.00961443195945864,0.00961443195945864,0.00961443195945864,0.038461157535172,0.0769204100758346,0.0769204100758346,0.0769204100758346,0.096151941287098,0.076921743614853,0.0384624910741904,0.0480776853314858,0.0480776853314858,0.0384617293121268,0.0288453920366949,0.0288453920366949,0.0192301977793996,0.0192301977793996,0.00961462258749513,0,0.00961576560563171,0.00961576560563171,0.00961576560563171,0.00961576560563171
450,"MDG","Madagascar",0.0174696710366236,0.0256247561617307,0.0468887343078977,0.0563326482662727,0.0625688243572989,0.0675647814494588,0.0724684053001666,0.0957023724495892,0.0859099636743297,0.0823323530015687,0.0834233062366963,0.0830911267959417,0.055744704834582,0.0492375746103335,0.041263093805539,0.0317590521548958,0.0192683347457842,0.00366000637100667,0.00271325035011835,0.00192968305138117,0.00179736136256222,0.00156406418317741,6.1933671223625e-05,7.22344125045635e-05
454,"MWI","Malawi",0.000583592353626415,0.000583592353626415,0.000583592353626415,2.60843595978558e-05,0.00258702685661831,0.00467460760516565,0.00652691547454069,0.00671737551770621,0.00707814446219856,0.00518644468181802,0.00461394969455743,0.00459158854768146,0.00440112850451595,0.00415253214353936,0.00486497755608753,0.0037104329436202,0.00235423128914039,0.00248362751158897,0.00237985519727126,0.0044905919024883,0.00490831615538029,0.0079364118662583,0.011201063978273,0.0112514280625266
458,"MYS","Malaysia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0668878360405524,0.0668878360405524,0.0668878360405524,0.199999828069944,0.199999828069944,0.133111992029392,0.133111992029392,0.133111992029392
462,"MDV","Maldives",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
466,"MLI","Mali",0.000689572196501014,0.000689147100464926,0.000689147100464926,3.72723004889822e-05,0,0,0,0,0,0,7.62350887067184e-05,0.000709759684872321,0.000709759684872321,0.000709759684872321,0.000709759684872321,0.000633524596165602,0,0,1.4084398825787e-06,1.4084398825787e-06,1.4084398825787e-06,1.4084398825787e-06,1.4084398825787e-06,0
470,"MLT","Malta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
584,"MHL","Marshall Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
478,"MRT","Mauritania",0.000346816911630292,0.00117298177222204,0.00189905659826547,0.00316578440283579,0.00408743507278346,0.00374644309763567,0.00312733035622725,0.00239966654997202,0.0013346898303726,0.000413039160424924,0.000413039160424924,0.000734829504168763,0.000734829504168763,0.00357303282811336,0.00357303282811336,0.00357303282811336,0.00304338939755469,0.00308386166840447,4.06325680164815e-05,0.000384311593514853,0.00127925585727191,0.00355727223103915,0.0067528748433611,0.00692813785793744
480,"MUS","Mauritius",0,0,0,0,0,0,0,0,0,0.0250002784739076,0.0499996658862638,0.0499996658862638,0.0499996658862638,0.074999498966778,0.0499992204928704,0.0249998330805142,0.0249998330805142,0.0249998330805142,0,0,0,0,0,0
484,"MEX","Mexico",2.69211052546658e-05,1.34690713174378e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.03130551067793e-05,7.05084484519296e-05,0.000105545752752791,0.000105545752752791,0.000128553167319275,0.000108240112212496,5.80447188673453e-05,2.3007414566484e-05
583,"FSM","Micronesia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
498,"MDA","Moldova",0.000216308455300382,0.000325226897133289,0.000431709248791454,0.000431709248791454,0.000431709248791454,0.000323349155510619,0.000430638064815239,0.000964074681219925,0.000964074681219925,0.00107381268445013,0.000965864322430578,0.000749656971293051,0.0001097380032302,0.0001097380032302,0,0,0,0,0,0.00010668439743698,0.00086237722223365,0.00086237722223365,0.0009681646859558,0.0009681646859558
492,"MCO","Monaco",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
496,"MNG","Mongolia",7.61388918227026e-06,3.6087980472028e-06,0,0.000670682026077552,0.00109011410122935,0.00115371348050479,0.00115371348050479,0.00115371348050479,0.000483031454427238,6.35993792754408e-05,0,0,0,0,0,0,0,0,4.47578075740647e-07,0.000246495832552661,0.000246495832552661,0.000246495832552661,0.000246495832552661,0.00024604825447692
499,"MNE","Montenegro",3.93058301668765e-05,2.94485540025982e-05,0,0,0.000263534001400615,0.000263534001400615,0.000516075361695192,0.000516075361695192,0.000535603693788245,0.000408576976013216,0.000830866069707754,0.00151612609651687,0.00223853210178207,0.00221900376968901,0.00209227786921751,0.00166998877552297,0.00073218738841928,0.00173893502713918,0.00185618931465604,0.00184640793150195,0.00184640793150195,0.00184640793150195,0.000554501328796681,0.000612983160167166
504,"MAR","Morocco",0.00427496155217242,0.00479745437054578,0.00479745437054578,0.005331317171409,0.00105635561923658,0.00105635561923658,0.000533862800863218,0.000533862800863218,0,0,0,0,0,0,0,0.000528359853403291,0.000528359853403291,0.000528359853403291,0.000528359853403291,0.000528359853403291,0.0032034432750675,0.0032034432750675,0.0032034432750675,0.0032034432750675
508,"MOZ","Mozambique",0,0,0,0,0,0,0,0,0,0,6.33711276771978e-05,9.26502534032393e-05,0.000596589160889576,0.000596589160889576,0.000811976177172573,0.000944606009851997,0.00159398223848958,0.00170976184426378,0.00171264840606268,0.0031973714094221,0.00326408831053059,0.00258543295616696,0.00196571444290643,0.00196282788110753
104,"MMR","Myanmar",0.0023170103248807,0.00247448142322017,0.00468325954918022,0.00295489773180394,0.00370659980092129,0.00407413809903049,0.00413001184732108,0.0019493932009023,0.00250136833742241,0.00161778855989907,0.000878511711705743,0.000656583216226324,0.000622546833741016,6.0502659527416e-05,0,0,0,0.000359167853259939,0.000359167853259939,0.00080506477273533,0.00094529513785199,0.00094529513785199,0.00058612728459205,0.00058612728459205
516,"NAM","Namibia",4.6177959205743e-06,2.56153670626601e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.7278646342538e-05,7.85151526816893e-05,0.000212518230177867,0.00030848104991952,0.00030848104991952,0.000255500890822472,0.000299557103409524
520,"NRU","Nauru",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
524,"NPL","Nepal",6.37636971161233e-05,6.88111570899509e-05,6.80378896823325e-05,6.81772057774347e-05,6.81772057774347e-05,6.81772057774347e-05,6.68272093861769e-05,8.78217664414217e-05,3.10950640649191e-05,3.10950640649191e-05,3.14021722487259e-05,2.53848163294327e-05,5.17713388128107e-06,1.09398279089998e-06,1.09398279089998e-06,7.86874607093203e-07,7.86874607093203e-07,7.75970824726412e-07,2.3227759816672e-06,0.000163454636155028,0.000232219114242831,0.000459598030490376,0.000827967358182312,0.000950037184065043
528,"NLD","Netherlands",0.00204247042197909,0.00181725552407153,0.00146267070816484,0.000618019715344757,0.00113360346565098,0.00224093296672634,0.00294671399899902,0.00359748298069207,0.00359748298069207,0.00276241426118287,0.00146765992373134,0.000743838055397962,6.39427398519765e-05,6.39427398519765e-05,5.39305265419704e-05,5.39305265419704e-05,3.41430695343838e-05,0.000136092241641746,0.000141185605188111,0.000141185605188111,0.000141185605188111,0.000203619847243304,0.000710955967417182,0.000819593680990134
540,"NCL","New Caledonia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
554,"NZL","New Zealand",0.000184410635709858,0.000129277378989378,6.7452446299767e-05,6.7452446299767e-05,0,0,0,0,4.93145752599518e-05,0.000109090823149143,0.000177158275492237,0.000204822971517537,0.000204822971517537,0.000155508396257585,9.57321483683931e-05,2.76646960252999e-05,0,0.000101368955972973,0.000113578700756118,0.000228244638615952,0.00032075994323243,0.000502687159541658,0.000600462864989435,0.000699165726499422
558,"NIC","Nicaragua",1.18708368142213e-05,5.94849747367164e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000360619724079457,0.000378396214230825,0.000615210560701358,0.000744718536786848,0.000845107429645129,0.0012406652610759,0.00122288877092454
562,"NER","Niger",0.00138306255630605,0.00138147273372377,0.00137948559608862,0,0,0,0,0,0,0.000525227020879338,0.000941754351364309,0.000941754351364309,0.00104342848248561,0.00104342848248561,0.000518201461606276,0.000101674131121305,0.000101674131121305,0,4.10362058124032e-06,0.000139073062435225,0.00057031187551569,0.00304144110584284,0.00677504693038027,0.00694892850309299
566,"NGA","Nigeria",0.00716880712442429,0.0099266972672495,0.0120346970141268,0.00982052144288136,0.00981316052682172,0.00816823353638058,0.00819574805872327,0.0116477159221384,0.0124333268746391,0.0117791528124732,0.0137705526229079,0.0136355483928983,0.00974010371152112,0.00887511620691519,0.00827887166007607,0.00714553709699501,0.00502821954332968,0.00420425719252799,0.00352108452390737,0.00323964456154657,0.00227804459260699,0.00269109864312755,0.00334241571180989,0.00342588898433466
570,"NIU","Niue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
408,"PRK","North Korea",0.00177266527971559,0.00145327927218941,0.000970089351750214,0,0,0,0.00333354229720554,0.00397261135452101,0.00618325392983455,0.00843271360476261,0.00991276250085512,0.010526246370551,0.0116017524538078,0.0109455642005069,0.00881016617038251,0.00859255891626416,0.00668840319129351,0.00658717602627366,0.00555362881371144,0.00664231063796971,0.00597277823836304,0.00430427720262227,0.00388173422445042,0.00336082711499993
807,"MKD","North Macedonia",4.85888812744023e-05,2.91571657369223e-05,0,0,0,0,0.000364079968904857,0.0005922335179545,0.000723317839789998,0.000974634828234721,0.00102829233646898,0.00120705694186084,0.00128450696511954,0.00115342264328405,0.000902105654839322,0.000877600549666583,0.000378403815720591,0.000213354373815309,0.00026184873946146,0.00288187615522137,0.00349904610232994,0.00427792142242983,0.00413736729202677,0.00503374009439103
578,"NOR","Norway",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512,"OMN","Oman",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
586,"PAK","Pakistan",2.12039815841374e-05,1.95157650204542e-05,1.74203740601267e-05,0,0,0,0,0,0,0,0,0,0,0,0,8.59417116371978e-05,0.000115105202921725,0.00047931174279608,0.000487896663142076,0.000487896663142076,0.000401954951504878,0.000372791460220351,8.58492034599612e-06,0
585,"PLW","Palau",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
591,"PAN","Panama",0.00267584995694579,0.00222971807778,0.00188290989458921,0,9.86576231728519e-05,9.86576231728519e-05,9.86576231728519e-05,0.000693446407615487,0.00099028283322695,0.00277542085626467,0.00371744869653256,0.00421334838275835,0.00470930410105219,0.00500731011201136,0.00386755488185715,0.00322273499654609,0.00352042597586839,0.0027771446054918,0.00223182660123656,0.00148778618518021,0.00173541921170122,0.000941828546153132,0.000743234082001527,0.000693709649686122
598,"PNG","Papua New Guinea",0,0,0,0,0.00398792182046265,0.00398792182046265,0.0138955604265154,0.0138955604265154,0.0138955604265154,0.00990763860605274,0.00990763860605274,0.00198074204433563,0.00198074204433563,0.00198074204433563,0.00198074204433563,0.00198074204433563,0,0,0,0,0,0,0,0
600,"PRY","Paraguay",1.9587690148165e-05,9.79480328219561e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000354676099917175,0.000363097631278923,0.000627812362956202,0.000788902157874418,0.00100579879152193,0.000881508499895691,0.000906750416389118
604,"PER","Peru",3.14907034104021e-06,3.14907034104021e-06,0,0,0,0,0,0,0,0,0,0.000113870952043509,0.000215220038717019,0.000215220038717019,0.000421251244106041,0.00053796153505536,0.000508824656469794,0.000454781079839845,0.000462763033233467,0.000574940786764351,0.000458230495815031,0.000392917521926135,0.00174593397671727,0.00263384202067102
608,"PHL","Philippines",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616,"POL","Poland",3.49024715141491e-05,1.99948294800733e-05,0,0,0,0,2.44951145303802e-05,2.44951145303802e-05,2.44951145303802e-05,2.44951145303802e-05,2.44951145303802e-05,0,4.38537521902796e-05,4.38537521902796e-05,4.38537521902796e-05,4.92028283078753e-05,0.000134891813398807,0.000169556237993048,0.000170317444594207,0.000170317444594207,0.000164968368476612,7.92793833856792e-05,0.000192736844337303,0.000191975637736144
620,"PRT","Portugal",0,0,0,0,0,0,0,0,0,0.0021998978252418,0.0023709359209169,0.00336523649147134,0.00493541783815913,0.00493541783815913,0.00273552001291735,0.00256448191724225,0.0015701813466878,0,0.000110511518395702,0.000828841163992645,0.00114743870938897,0.00163981558423484,0.00300244035621592,0.0029553141361638
634,"QAT","Qatar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178,"COG","Republic of Congo",0.000325417421493034,0.000340136312540666,0.00283318204400696,0.00689070087333891,0.00762873289361834,0.00828856387067054,0.00839033384057494,0.0067712256179553,0.00308944915523985,0.00316917799002781,0.00288022762070639,0.00494292253354352,0.00443023228556825,0.00418547278264077,0.00413888618265294,0.00379439882904529,0.00203989235117441,0.0034331551278819,0.00330702554997096,0.00335083898704769,0.00356880938128588,0.00389554775525254,0.00309181222475293,0.00334169169073511
642,"ROU","Romania",3.57875834260173e-05,1.79186566071315e-05,0,0,0,4.20204640193877e-06,0.000238802443074259,0.000401480167893875,0.000437753582382057,0.000599024630133636,0.000794621905616883,0.000769465030051719,0.000692099722565431,0.000655826308077249,0.00049455526032567,0.000294755938440484,8.53124173333274e-05,0,6.71360590323519e-05,6.71360590323519e-05,6.71360590323519e-05,6.71360590323519e-05,6.71360590323519e-05,0
643,"RUS","Russia",9.68609119864902e-06,5.11334210487683e-06,0,0,0,0,0,0,4.83094449907226e-05,4.83094449907226e-05,4.83094449907226e-05,0.000233453769787666,0.00029616950707385,0.000247860062083128,0.000247860062083128,0.000247860062083128,6.27157372861836e-05,0.000113527234328203,0.000113527234328203,0.00113068743518813,0.00122600434714291,0.00145743200288904,0.00218420671379373,0.00240721802536727
646,"RWA","Rwanda",0.000581564908094459,0.0128005459279604,0.0128005459279604,0.0128005459279604,0.0282129592836086,0.070085199892435,0.0578662188725691,0.0578662188725691,0.0578662188725691,0.0453606472416596,0.00348840663283316,0.00377930603943078,0.00377930603943078,0.00407026606140493,0.0011635894002324,0.00174532687751172,0.00145442747091409,0.00261783133225252,0.00232687131027839,0.0040726114171326,0.00349087393985328,0.00349087393985328,0.00232747007851484,0.00349131301854653
652,"BLM","Saint Barthelemy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
