"code","iso","country","NXA.raw.1990","NXA.raw.1991","NXA.raw.1992","NXA.raw.1993","NXA.raw.1994","NXA.raw.1995","NXA.raw.1996","NXA.raw.1997","NXA.raw.1998","NXA.raw.1999","NXA.raw.2000","NXA.raw.2001","NXA.raw.2002","NXA.raw.2003","NXA.raw.2004","NXA.raw.2005","NXA.raw.2006","NXA.raw.2007","NXA.raw.2008","NXA.raw.2009","NXA.raw.2010","NXA.raw.2011","NXA.raw.2012","NXA.raw.2013","NXA.raw.2014","NXA.raw.2015","NXA.raw.2016","NXA.raw.2017","NXA.raw.2018","NXA.raw.2019"
222,"SLV","El Salvador",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0706209590388425,0.0522980602729768,0.0454624330797118,0.0383338461595268,0.0276747268256987,0.0173205172931532,0.0172387691879625,0.0151450575245404,0.0216646282756716,0.023355124540609,0.0157413940285882,0.0017390686117722,-0.0034406176817041,-0.014758376724409,-0.0265008402614624,-0.0383343030413986,-0.0372983154693145,-0.0199186260340326,-0.0192412281634516,-0.019693800472432,-0.0201209233101772
226,"GNQ","Equatorial Guinea",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.129393997446523,0.135171796233379,0.12873772610869,0.205371269549045,0.29435301472154,0.367216759300797,0.363355571750049,0.326435269174443,0.287615104269729,0.222562942869409,0.156384575918218,0.0771426052550173,-0.0528695779041194,-0.126875675902678,-0.0798248629308126,-0.0258063984010333,-0.0244391043995882,-0.0194827890740522,-0.0107267219855661,-0.00347600556052293,-0.00319305180313025
232,"ERI","Eritrea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0707416137839809,0.0355834244519047,0.0192737956242461,0.0147796022912763,0.0115239979395023,0.00747970127119202,0.00456121176151658,0.00426757167025116,-0.00577611856745999,-0.0121966612464889,-0.0188245827007677,-0.0132589320742962,-0.00580709363404245,0.00199886772167845,0.0126003502969614,0.01851223510307,0.0198731632201827,0.020371515958322,0.0139643118406212
233,"EST","Estonia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00561588769466025,-0.0154536739771712,-0.0175023590016484,-0.00720647147299603,-0.00759693953420687,-0.0268129016093725,-0.0297785077179304,-0.0280747423415825,-0.0254362769130306,-0.0176132013814421,-0.0140317462379995,-0.0245285133781249,-0.0390498519481936,-0.0466982345953473,-0.0552363448499387,-0.0784802837162357
748,"SWZ","Eswatini",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.106544220005864,0.142305572437341,0.162694443928713,0.171898131218314,0.149690717909762,0.120632991639601,0.0900228413304871,0.0554268596295628,0.058745202230462,0.0562751475779433,0.0415404917039695,0.0427125269517781,0.0356909476278191,0.0303192295653114,0.0143425324687743,-0.010194329506628,-0.0368602271185568,-0.0516793695271429,-0.0382322666668491,-0.0212557123540522,-0.010585142728453
231,"ETH","Ethiopia",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0278279609180724,-0.00402587220249249,0.0293353395678433,0.0373311754072836,0.0378578366527484,0.0382207616373518,0.0376334151637439,0.038335630162843,0.0408362583616253,0.0463258883479951,0.0486449586980353,0.0431427415267374,0.0404218784492238,0.0384402373906496,0.0370097802703697,0.0374641172833692,0.0347563611978832,0.0347160035700038,0.037287593189326,0.0422984455509874,0.0459063519861904
234,"FRO","Faeroe Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
238,"FLK","Falkland Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
242,"FJI","Fiji",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0552210848589124,-0.0248948014248219,-0.00879400775274924,0.0142392536163569,0.0469848944136471,0.0743257029841569,0.092475948447126,0.101118469071529,0.0858992886192598,0.0478108954931264,-0.00357694428547403,-0.0525665771797649,-0.10193866694777,-0.129111244645261,-0.130122187866868,-0.101250926666993,-0.0625774239287911,-0.0268398925991767,0.00319156022700118,0.0232739553981309,0.0188418803672483
246,"FIN","Finland",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0327699489830956,-0.0375187876999597,-0.0342453607017465,-0.0336448758204987,-0.0230528394305559,-0.0176478649983913,-0.0299646079141165,-0.0296461540659059,-0.034209660394843,-0.0485934364860866,-0.060334808999028,-0.0685069586165267,-0.0761537199079101,-0.0795110461234985,-0.0644501901531734,-0.0454483953829554,-0.037183835382229,-0.0330016299842076,-0.0578422663418535,-0.082284097876997,-0.093044488559288
250,"FRA","France",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0362625464839441,-0.0407630754997046,-0.0405224139803624,-0.0390798732708985,-0.0391245407472789,-0.0404073836187092,-0.0430220187782201,-0.0475030240023232,-0.0556794617885308,-0.062579293021258,-0.0694857291607917,-0.074910353074735,-0.0800482344565943,-0.0796929810024526,-0.0755464512861879,-0.0712704053625998,-0.0639068868495156,-0.0601164513094632,-0.0621160301716466,-0.0675462346370358,-0.076528438630384
258,"PYF","French Polynesia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
266,"GAB","Gabon",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0443570534152051,0.0382439125573606,0.0328817842150271,0.0320277974540433,0.0417616784610659,0.0488057993097517,0.0641469033573301,0.081069994537798,0.101053588781002,0.118916176653146,0.125437272226231,0.124893459878154,0.09862842866518,0.0633367344395639,0.054656115678873,0.040232985987559,0.0306772541352498,0.0221683088475231,0.0179677971843448,0.0158910392301141,0.0152519720692761
270,"GMB","Gambia",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0111980786245285,0.0238934431425555,0.0394395534786742,0.0493079193914274,0.0570145543167633,0.0588856588083131,0.0601094076886772,0.0637344637009634,0.0724139987889707,0.0726845890001782,0.0708950123164245,0.0792945920530599,0.0869391640406236,0.0875167247213973,0.0815393533646507,0.0703478671189441,0.0550762075314088,0.0431087545520057,0.0372074736555355,0.029393693130183,0.0203289267416558
268,"GEO","Georgia",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0129967861176025,-0.0327826381659671,-0.106996776496932,-0.176109219336954,-0.155198396810799,-0.144729479029416,-0.129056933713473,-0.0787430577705391,-0.0210041686212848,-0.00774356353292976,0.00725679636635901,0.0149836487446093,0.0202464105070996,0.0247976416656828,0.0482484507111356,0.0681869376765751,0.087029707322523,0.100022552740664,0.111883565922012,0.107552081448735,0.103217854097226
276,"DEU","Germany",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.08433898240272,-0.076323190114489,-0.0719304969664247,-0.0705962095704006,-0.0671812630530117,-0.06943557344513,-0.0695020161753779,-0.0685021736411873,-0.0696865711204644,-0.073822943209591,-0.0721343556878469,-0.0695438002310252,-0.0678693204549492,-0.0645965078167465,-0.0563088524347864,-0.0500157898165402,-0.0449480580438797,-0.0399815104923888,-0.0393142582944794,-0.0469233140417729,-0.0651151024163266
288,"GHA","Ghana",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.101217107005257,0.104576649797807,0.0994488954294299,0.102426102347578,0.0923746247450348,0.0731168550062653,0.0548478463636715,0.0443545053376408,0.0316536003976389,0.0309599778641598,0.0404552796018878,0.0439693926873985,0.0432631149582232,0.060996993171585,0.0731657571383539,0.0684947991559346,0.0580344881193653,0.0510818590598305,0.0427752975768945,0.0258407699827639,0.0171987206823065
300,"GRC","Greece",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0121849457170777,0.011395301589832,0.013831913895396,0.0155359139080162,0.0164753353036933,0.0168417030439276,0.0147818322047133,0.0113298728299456,0.00827210357171904,0.00598256430332178,0.00283854691549146,-0.0126537352944494,-0.0156734681690854,-0.0100501816457474,-0.00524502333241627,-0.00373810786622672,-0.00121443022999717,-0.000558068450315889,-0.000639742972675599,-0.00185273945343114,-0.00880949151217795
304,"GRL","Greenland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
308,"GRD","Grenada",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0583493554388053,0.0381517393610877,0.0437861951061036,0.0497257864928544,0.0455791133040913,0.0526195967825165,0.0512546635440392,0.0425001320911724,0.0480477937821429,0.0561044570882718,0.0594848321742287,0.039216553017293,0.0345039718851905,0.045648743995216,0.0579151364510653,0.0730399758054039,0.0779958345482665,0.0739751121671959,0.0468730087379452,0.0215408334402389,-0.00576427598814707
320,"GTM","Guatemala",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.083887748009434,0.0760043975187363,0.065328839714724,0.0549455444030653,0.0516914983996628,0.0427872532985005,0.0369644133733464,0.0107256779618945,-0.0134384394120462,-0.0253250938226612,-0.0345135398428304,-0.0526331999663867,-0.0582203671374476,-0.052076137999656,-0.0237480501143032,0.0044701875120301,0.0298034178439313,0.0425039765493023,0.0480594274579134,0.0458405586671935,0.0547479052313817
831,"GGY","Guernsey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
324,"GIN","Guinea",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0240386937557995,0.0218680052811961,0.0214083773185492,0.016921269875813,0.0117618758602529,0.0164151677018112,0.0221053830781506,0.020015482191005,0.0172353630773492,0.0204429706151283,0.0221872581925466,0.0237929092084199,0.0296458015529053,0.0333415020927197,0.0436200690865891,0.0518285238043286,0.0573755175139661,0.0592450120679595,0.0563079968894971,0.0519422321810441,0.0447894670645499
624,"GNB","Guinea-Bissau",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0104260993289966,0.0164738394210093,0.0235049675966696,0.0265966649855234,0.0292645681748316,0.0274806387626132,0.0265576669566268,0.0247652842253103,0.0306561567647139,0.0273693130017543,0.0296694624216909,0.0337094179704385,0.0450996460543904,0.05283321834421,0.0459406524206332,0.0387931380439348,0.0300560790735873,0.0205507379869223,0.0167507937931195,0.00728160103576836,0.00383980786317695
328,"GUY","Guyana",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0320612345200879,0.0332498287506553,0.0358088488983002,0.0376096737913263,0.0362003607049377,0.033624751121017,0.0217454637241388,0.0102489610458059,-0.00200468431895017,-0.00940137186745101,-0.0201237299275159,-0.0234456145216734,-0.00727872930580869,0.0185355669545011,0.0428146850796745,0.0604025610320544,0.0680165376339079,0.068141129270024,0.0487138642587632,0.0295738822115434,0.0109273323496291
332,"HTI","Haiti",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0496199606169037,0.0634968713090271,0.0737349834455503,0.0829178229593861,0.0722055209082428,0.0388954295521009,0.0309587577517816,0.0277928833996097,0.0365482043281184,0.0392760100026572,0.0373231302577572,0.030957983391604,0.0240604306384573,0.0319584107527557,0.0308120705867272,0.0385440037826565,0.0475715277240092,0.052259097355658,0.0593429462316726,0.06080486960424,0.0559147176819541
336,"VAT","Holy See",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
340,"HND","Honduras",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.114268578023787,0.107828266688261,0.0974527024450293,0.0870456148434038,0.0754442289219064,0.0747914696641434,0.0845819384908535,0.0714283632852448,0.0752530767645727,0.0809223181152607,0.0663609488541059,0.048743379852036,0.0424118602979746,0.0267191943140244,0.0147646271733906,0.0243746023905855,0.0401644477711085,0.0353694458921847,0.0444667777138121,0.0497874573744004,0.0467904448146299
344,"HKG","Hong Kong",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.030823918173648,0.0223577624867459,0.0149812699964103,0.00735705725214397,0.00838939079468681,-0.00641710231704382,-0.0219760364113877,-0.0479912350622854,-0.082185310956682,-0.0781112612548509,-0.0394089179133619,-0.0279968168957405,-0.0084841779837367,-0.00261256364900309,0.00703456412613046,0.0076308621860699,0.00153985323449812,-0.00943976387255532,-0.0232432476423472,-0.047332286353375,-0.058636681434057
348,"HUN","Hungary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.012584871757071,-0.0077672602055354,-0.0166827927451124,-0.0201968374759123,-0.0242341563350419,-0.0301347617514012,-0.036298657656169,-0.040993761183077,-0.0456984151600296,-0.0445910253545688,-0.0486501493826142,-0.0520305624225593,-0.0566415315211852,-0.0492900781121459,-0.0446405276859085,-0.0463574581557717,-0.0572269648781373,-0.0587942974410103,-0.0562340606003058,-0.0531436873135618
352,"ISL","Iceland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0250723798625371,-0.031322112019292,-0.0319840907948639,-0.0239513583131623,-0.0289355811447909,-0.0300299284583428,-0.0310525935873272,-0.0485445182012759,-0.0519534326100939,-0.056539017268142,-0.0484648625651185,-0.0450860913347714,-0.0537408042751925,-0.0539476886800269,-0.0543042956058447,-0.0635419389550207
356,"IND","India",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0482344968311359,0.0438339154264367,0.0383004337984316,0.0320866771070261,0.0257669079092631,0.0226217055968831,0.0229599686181028,0.024559819217618,0.0288003793230402,0.0340384669107718,0.0418757465019517,0.0481607167479525,0.0516635694581622,0.0529892716592617,0.0493461461496472,0.0469272817245658,0.041839554676333,0.033045895806564,0.0268659120408872,0.0219401300045619,0.0176692778118825
360,"IDN","Indonesia",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0570884863695875,0.0516917528570222,0.0471327746761712,0.042466370299558,0.0381735243344563,0.0386997178622506,0.0441732867771638,0.0530720456471796,0.0679662583959202,0.0766546984623422,0.0838223074091,0.08482824115372,0.0889141915137628,0.0945184259635146,0.0919342405523251,0.0870119585582834,0.0712482119324005,0.0596401838826905,0.0536415936031818,0.0473116927644706,0.0418725321919662
364,"IRN","Iran",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.040251191066579,0.0380687589733033,0.0401361506572462,0.0434472605782075,0.0463247709912198,0.0537472814105662,0.0602834780045971,0.0672961577806037,0.0703329076203358,0.0664643176536586,0.0626582544678327,0.0525584645758101,0.0417740392853088,0.0319106705963406,0.0240798799614734,0.0195671076613246,0.0139816554076502,0.00449464710020564,-0.00541945610139683,-0.0144036471024299,-0.011035071811805
368,"IRQ","Iraq",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0428738623635578,0.0242821516421889,-0.00106185887966746,-0.018375115968021,-0.0290111177629692,-0.0164101548148247,-0.00785699124224475,-0.00291214131627198,0.00613151070084705,0.00753655013767762,0.00916427524443675,0.0214603859709102,0.0423599225676405,0.064097079459041,0.0737732349750762,0.0865390024172259,0.0854068655046551,0.0775577783703312,0.0543758673608479,0.0294987395339015,0.0148510236037966
372,"IRL","Ireland",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0012366118861318,-0.000712237958689826,0.000123857284107798,0.00183344829667442,0.000136203508770416,-0.000750609699929878,-0.00189938516603543,-0.00387072838149338,-0.0130697321175058,-0.024152677041852,-0.0434453744317194,-0.0609353292874968,-0.0752849618183496,-0.0803867280309862,-0.0744741387670916,-0.0709388877205826,-0.0710287740499636,-0.0587809413834037,-0.044216901349449,-0.0292030584264567,-0.0269946328913506
833,"IMN","Isle of Man",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
376,"ISR","Israel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00777548231031067,0.0011241020543149,-0.0044670979618602,-0.0083913771323238,-0.0176310574557788,-0.0302922368549022,-0.0321447297260218,-0.0361566955795112,-0.0133137683354478,-0.0132757512446977,-0.0162602747683709,0.0179432527860299,0.0406326828987458,0.0581233947558355,0.0695627129121446,0.0716555186900296
380,"ITA","Italy",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0580102247397185,-0.0742350822295375,-0.0805888439999061,-0.0815059200776375,-0.0794281362499104,-0.0786457382692089,-0.075567577196587,-0.0724337931209622,-0.0704992683812991,-0.0750656725553818,-0.0658102846316848,-0.0607619326414629,-0.0559042124495137,-0.0391080571930399,-0.0199494566434384,-0.00997089603105043,-0.0041946207053315,-0.00473898510726506,-0.0151144993009479,-0.038665293480901,-0.0492086133445603
388,"JAM","Jamaica",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.101595283251623,0.0828845226424566,0.0549179523095924,0.0398065953731443,0.0333049169199588,0.0105977178395282,-0.00226566048592677,-0.0172746208048488,-0.0272165688476649,-0.0510355484030553,-0.0663137709665954,-0.0724516239052011,-0.0666751673120836,-0.0454873903222778,-0.0205118088431792,-0.0117137904209674,-0.00612968259090527,-0.0054169377187939,-0.00331332143875444,0.00102005582829312,0.00425096940321246
392,"JPN","Japan",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0302417065295128,-0.0260121482396426,-0.0221421437367989,-0.0199216604711322,-0.0215900638711846,-0.0264801401905699,-0.0308089111826192,-0.0343110519325092,-0.0375024745039059,-0.0505329712728849,-0.0536063502172689,-0.0586242529242118,-0.060299178120317,-0.0578212351765378,-0.0554911535038331,-0.0592603143766952,-0.0697518049133885,-0.0793391386863564,-0.0879676777540375,-0.0904975696294454,-0.0890467498409152
832,"JEY","Jersey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400,"JOR","Jordan",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.037478550680057,0.0314534221442468,0.0244380228046255,0.0230058702055034,0.0187419038199736,0.0126605232135404,0.0137651627028581,0.00690351098366238,-0.000177159453554477,-0.0177440322189129,-0.04331838010981,-0.0561572109684056,-0.0323583295540289,0.00612015332260052,0.0263885046359882,0.0517157506507138,0.0693135431812419,0.0689094965727508,0.0666183278909989,0.0507866738709615,0.0266490961038324
398,"KAZ","Kazakhstan",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0183200140916974,-0.0215547007081692,-0.0466764166231435,-0.0797085717739569,-0.0698223071015096,-0.0367671047524175,-0.00642867612686985,0.0181297371305433,0.0347597282155823,0.0478412486689703,0.0487618334093596,0.0404830176894466,0.0346464625204459,0.0248851020685366,0.0197012648092674,0.00825654737843329,0.00145817230746448,0.00285094991696755,0.00288888309514701,0.00882493124542605,0.00890737902766658
404,"KEN","Kenya",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0243950132655197,0.0359300179358413,0.0393422360199713,0.0390750671162239,0.0312401507737505,0.0269316292543784,0.0257686118218046,0.0282877515249067,0.0296274603320905,0.0357648520585419,0.0470914108102136,0.0615931706401081,0.0671103844982499,0.0633539914779191,0.0564093504594221,0.0502599260699677,0.0459613470093732,0.0456612454987921,0.0416915389558623,0.038296760891005,0.0383355643902621
296,"KIR","Kiribati",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00152891821436326,0.0117140391834696,0.0281195054386869,0.0493019095564855,0.0678516964713021,0.0670286448260957,0.0762560892026956,0.0848156893421197,0.0741054770304246,0.0630569483909031,0.0535950893469663,0.0492150871290984,0.0531974310370968,0.0597603301498646,0.0396227528499271,0.0204809127092949,0.0183294548792141,0.0122595636309197,-0.000735778992538215,-0.0250853843658519,-0.0314735226589306
689,"XKX","Kosovo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0137133875741136,0.00956858539512373,0.0130398804373046,0.0100017671880359,0.00856491747231525,-0.00109591238386029,-0.00801210330950715,-0.0205859985687754,-0.0504241842728124,-0.0777000850792808,-0.07942442263368
414,"KWT","Kuwait",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0476900627970502,0.0496015018436373,0.0494385428740731,0.0533080862812993,0.059514176862129,0.0578855770708113,0.0472761439573741,0.0414502418282598,0.0433642711171485,0.0353256765940979,0.0243417245360815,0.0122636133327609,0.00410906846654591,-0.0133589179053294,-0.0116685053331291,-0.00619993590990517,-0.00864122344700053,-0.00924454429830344,0.0016077005520192
417,"KGZ","Kyrgyzstan",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00100280274373394,-0.00497904303883089,-0.0172887402855013,-0.0301045038602497,-0.0151833512079209,-0.0257700208527794,-0.0346652754618924,-0.0217059587080551,0.0010295692607627,0.0209643099637229,0.0443208297761744,0.0503346690330095,0.0574083404177161,0.0688709953733195,0.0793540654645821,0.0741865641253479,0.0597516500171278,0.0422877083264155,0.0152779383124109,-0.00577106178137661,-0.0187725181435419
418,"LAO","Laos",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0233241920406,0.0188295467494599,0.0210519727259773,0.0221072871889083,0.0198011128442239,0.0200523391429319,0.0217488449956753,0.0214477795906376,0.0241471683385017,0.0219901307278707,0.0179356548953649,0.0165186202297238,0.0306765542952216,0.0385846676171631,0.0394350640334076,0.0389951642375339,0.0485925700361849,0.0553490589912282,0.0616494035887281,0.0768160398462154,0.086572634506344
428,"LVA","Latvia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0262747618166936,-0.0150066012899515,-0.00207540943765693,0.00538273522293853,0.00256457280025524,-0.00513176839958285,-0.0130256129112184,-0.0175282860733046,-0.0245419178169669,-0.0226196623039976,-0.0177438344407964,-0.0151859390646046,-0.0178916086184581,-0.0231440735630866,-0.0308839263248205,-0.033381306866645
422,"LBN","Lebanon",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.119036161250747,0.0921396712527325,0.0660642963307716,0.0450039416603227,0.0330666307311784,0.0156390908773081,0.00233161979376839,-0.014036755094296,-0.0420428560758008,-0.0177901230151405,0.00129244172063592,0.0166310652019763,0.0295301079162427,0.0508256376862317,0.0709017902757709,0.0766016741442632,0.0775783590774177,0.0720495953637015,0.0608329094887183,0.0495238024535605,0.0366992288002872
426,"LSO","Lesotho",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0183793052302172,0.0222450369790737,0.0234383150279036,0.0207716094256059,0.0171196717149933,0.010551331529332,0.0147462162670176,0.0169380130934151,0.0259933049457413,0.0480555448923516,0.0629113222522497,0.0961160326365784,0.09833222601844,0.0926463767563559,0.108868640078927,0.113366055597171,0.116984062782931,0.109209241750994,0.098784993351358,0.0916603788908557,0.0692897295755925
430,"LBR","Liberia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0449822154830062,0.0418084751406766,0.0448373910841999,0.0457806651995929,0.053493675272172,0.0577365031614454,0.0565693352173648,0.0589667031466528,0.0589116371632938,0.0556982328067213,0.0477263082664097
434,"LBY","Libya",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0221421152666321,0.0249194085430318,0.0290515276772865,0.0119021560350594,0.0115054121196969,0.0144360196997437,0.016782686683076,0.0113232091252879,0.00700498581640163,-0.00155511389320318,-0.00225756401310478,-0.000986843976047962
438,"LIE","Liechtenstein",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
440,"LTU","Lithuania",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0493462142401038,-0.0396077571757183,-0.0225106083940661,-0.00961233672606281,0.00628461799004554,0.00568310597055288,0.000592915221779622,-0.00533220213738527,-0.00913290442603566,-0.0157299913747923,-0.0193244059207279,-0.0175479615620192,-0.0104795467748524,-0.0171669339586591,-0.0178701359119394,-0.0275089152681855
442,"LUX","Luxembourg",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.054962009895881,-0.0467426428200099,-0.0213963915782401,-0.00169899732873445,0.0158428916731592,0.0393446088629501,0.0515156431465036,0.0504409508846577,0.0374012087463931,0.0139190360116639,-0.0166125844790029,-0.0474816551460691,-0.0756865057187515,-0.108776462870219,-0.142168558615998,-0.143546690061361,-0.138076594141753,-0.141099768710043,-0.157770339567946,-0.168200165158653,-0.177897751494945
446,"MAC","Macao",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0174355752243194,0.0167024086845589,0.0193259678213065,0.0176113854486055,0.01822681732501,0.0269856158549167,0.0196295580239627,0.0180654935537137,-0.00134865333597379,-0.025133402871384,-0.054733153923584,-0.0860139161174443,-0.0532944308325708,-0.0130189817167207,-0.0251478702122718,-0.0305027753562209,-0.0280221095012788,-0.0191072121725215,-0.0259522806263082,-0.0342408505714678,-0.0376782139420383
450,"MDG","Madagascar",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0159124941044804,0.0187823571614185,0.0227064831386135,0.0248273241680217,0.028181135176905,0.0326909053814464,0.0407421901237079,0.0428587702424834,0.0435179936676231,0.0384137282194312,0.0291569966166065,0.0246391903686309,0.0261787091006402,0.0251848109771442,0.0271944392466261,0.0295670917110447,0.0343393395573741,0.0369425564592074,0.0396373542957802,0.0355845637509633,0.0264222230165938
454,"MWI","Malawi",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00481202835906602,0.00853263306859775,0.0147091992494328,0.0235938681854895,0.026836407002756,0.0314197956689199,0.0412071054067313,0.046412387586082,0.051733049590786,0.0536717583327386,0.0459355885855603,0.0383563474121071,0.0319726204498121,0.0272564569580893,0.0205945248736326,0.0142537868386117,0.0133926286967962,0.0115430983423686,0.0142476939921714,0.017410790715743,0.0152591510727123
458,"MYS","Malaysia",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0471508670156975,0.0330736148663926,0.0241889441877501,0.0193036936037014,0.0158532870455264,0.0156043095189575,0.0199519989103425,0.0280439097878957,0.0406220754929161,0.0471619436009245,0.0450506781815299,0.0460539128992825,0.0450947098363654,0.0433179834162591,0.0438059771417891,0.0466084051674669,0.0437515768933017,0.0383496979816229,0.0351051066692187,0.0317606977135159,0.0223141037174592
462,"MDV","Maldives",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.135116814419796,0.122767884515771,0.117515060660412,0.102998582413037,0.0838582944221951,0.0716478523944899,0.0577881082126142,0.0475993118802489,0.044544389777297,0.0284948937495988,0.0250226721549194,0.0186577871412339,0.0250728131918561,0.0303350296304092,0.0408206571661685,0.0519873610378954
466,"MLI","Mali",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0222447910597126,0.0251210986298391,0.0275634406863887,0.0282352943043063,0.0289785034551999,0.0273915267068636,0.0265738462425711,0.0251869860164819,0.0248165808886009,0.0258818288465039,0.0254363463190914,0.0246588059694017,0.0228123244016254,0.0202099396041824,0.0190399997865145,0.017470277211453,0.0169765388141221,0.016173534976635,0.0155414830995473,0.0154111040484965,0.0148264880427058
470,"MLT","Malta",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000520304575409858,-0.0289478635449071,-0.0525037707867744,-0.077567748241697,-0.0631201711985033,-0.0599657248420067,-0.0394325350846008,-0.0328129267683168,-0.00877192241534494,0.0034419792484619,0.0101685961484159,0.00322801702179842,-0.00450389113735725,-0.00690431872149326,-0.0143845325453043,-0.0357868550026007,-0.0636472962774119,-0.0974127056106091,-0.129026718319956,-0.153140226239826,-0.167597461883244
