"code","iso","country","MPA.raw.1990","MPA.raw.1991","MPA.raw.1992","MPA.raw.1993","MPA.raw.1994","MPA.raw.1995","MPA.raw.1996","MPA.raw.1997","MPA.raw.1998","MPA.raw.1999","MPA.raw.2000","MPA.raw.2001","MPA.raw.2002","MPA.raw.2003","MPA.raw.2004","MPA.raw.2005","MPA.raw.2006","MPA.raw.2007","MPA.raw.2008","MPA.raw.2009","MPA.raw.2010","MPA.raw.2011","MPA.raw.2012","MPA.raw.2013","MPA.raw.2014","MPA.raw.2015","MPA.raw.2016","MPA.raw.2017","MPA.raw.2018","MPA.raw.2019","MPA.raw.2020","MPA.raw.2021","MPA.raw.2022"
52,"BRB","Barbados",0.00584235087813743,0.00584235087813743,0.00584235087813743,0.00584235087813743,0.00584235087813743,0.00584235087813743,0.00584235087813743,0.00584235087813743,0.00584235087813743,0.00584235087813743,0.00584235087813743,0.00584235087813743,0.00584235087813743,0.00584235087813743,0.00584235087813743,0.00584235087813743,0.00601959042271171,0.00601959042271171,0.00601959042271171,0.00601959042271171,0.00601959042271171,0.00601959042271171,0.00601959042271171,0.00601959042271171,0.00601959042271171,0.00601959042271171,0.00601959042271171,0.00601959042271171,0.00601959042271171,0.00601959042271171,0.00601959042271171,0.00601959042271171,0.00601959042271171
112,"BLR","Belarus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56,"BEL","Belgium",1.50404165364483,1.50404165364483,1.50404165364483,1.50404165364483,1.51448274588623,1.51448274588623,1.51448274588623,1.51448274588623,1.51465082711497,1.51465082711497,1.51465082711497,1.51465082711497,1.51465082711497,1.51465082711497,1.51465082710977,1.51465082710977,9.90142830478981,9.90142830478981,9.90142830478981,9.90142830478981,9.90142830478981,9.90142830478981,9.90142830478981,35.6179475016027,35.6179475016027,35.617947503043,35.617947503043,35.617947503043,35.617947503043,35.617947503043,35.617947503043,37.4210399739756,37.4210399739756
84,"BLZ","Belize",1.25259106940673,1.25259106940673,1.25259106940673,1.25259106940673,2.20231333179915,2.20231333179915,2.20231333179915,4.3333752738521,4.3333752738521,6.51482611175464,6.51482611175464,7.96782251933908,7.96782251934111,8.06023824030179,8.21855100707822,8.21855100707822,8.21855100707822,8.21855100707822,8.21855100707822,8.21855100707822,8.21855100707822,8.21855259723915,8.21855259723915,11.6054735383619,11.6054735380773,11.6054735380773,11.6054735380773,11.6054735380773,11.6054735380773,11.6054735380773,11.6054735380773,11.6054735380773,11.6054735380773
204,"BEN","Benin",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,"BMU","Bermuda",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79613995870243e-07,1.79613995870243e-07,1.79613995870243e-07,1.79613995870243e-07,1.79613995870243e-07,1.79613995870243e-07,1.79613995870243e-07,1.79613995870243e-07,1.79613995870243e-07,1.79613995870243e-07,1.79613995870243e-07,1.79613995870243e-07,1.79613995870243e-07,1.79613995870243e-07,1.79613995870243e-07,1.79613995870243e-07,1.79613995870243e-07,1.79613995870243e-07
64,"BTN","Bhutan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,"BOL","Bolivia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,"BIH","Bosnia and Herzegovina",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,"BWA","Botswana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76,"BRA","Brazil",0.0951400006329254,0.102111628597206,0.114842949482562,0.198776401578579,0.284851393814042,0.284851393813987,0.284851393685101,0.284857949539547,0.407467344091293,0.413314416966697,0.443798973253422,0.548202820673982,0.589670902913391,0.589672476749784,0.665171949249599,0.667623856266684,0.667623856266697,0.690560910380568,0.690705085732253,0.995977834960489,1.00393246196885,1.04166841607312,1.04166841607678,1.04166841607677,1.11128747114641,1.13286580103046,1.13286613015992,1.15111910864515,1.1511191086455,25.7749333684512,25.7751722790383,25.7751722790383,25.7751722790383
92,"VGB","British Virgin Islands",0.0031499410741721,0.0031499410741721,0.00315649506397872,0.00315649506397872,0.00315649506397872,0.00315649506397872,0.00316221233033999,0.00316221233033999,0.00316221233033999,0.00316221233033999,0.00316221233033999,0.00316221233033999,0.00316221233033999,0.00316221233033999,0.00316221233033999,0.00316221233033999,0.00316221233033999,0.00316221233033999,0.00316221233033999,0.00316221233033999,0.00316221233033999,0.00316221233033999,0.00316221233033999,0.00316221233033999,0.00316221233033999,0.00316221233033999,0.00316221233033999,0.00316221233033999,0.00316221233033999,0.00316221233033999,0.00316221233033999,0.00316221233033999,0.00316221233033999
96,"BRN","Brunei Darussalam",0.118335031042063,0.118335031042063,0.118335031042063,0.118335031042063,0.118335031042063,0.118335031042063,0.118335031042063,0.118335031042063,0.118335031042063,0.118335031042063,0.118335031042063,0.118335031042063,0.118335031042063,0.118335031042063,0.118335031042063,0.118335031042063,0.118335031042063,0.118335031042063,0.118335031042063,0.118335031042063,0.118335031042063,0.118335031042063,0.118335031042063,0.118335031042063,0.118335031042063,0.118335031042063,0.118335031042063,0.118335031042063,0.118335031042063,0.118335031042063,0.118335031042063,0.118335031042063,0.118335031042063
100,"BGR","Bulgaria",0.00207406187970257,0.00207406187970257,0.00207406187970257,0.00214250796497537,0.00219515850546498,0.00222689799131391,0.00222689825547448,0.00222689825547448,0.00222689825547448,0.00222689825547448,0.00222689825547448,0.00222689825547448,0.0180066372200348,0.0191503808150047,0.0191511419921276,0.0191511419921276,0.0191511419921276,0.0191511419921276,0.0191511418309863,2.6268423923067,2.6268423923067,2.6268423923067,2.6268423923067,2.6268423923067,2.6268423923067,2.6268423923067,4.2397335165754,4.33021262745553,5.58169327412087,5.58169327412087,5.58169327411607,5.58169327412087,5.58169327412087
854,"BFA","Burkina Faso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108,"BDI","Burundi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132,"CPV","Cabo Verde",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,"KHM","Cambodia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.960287140572852,0.960287140572852,0.960287140572852,0.960287140572852
120,"CMR","Cameroon",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,"CAN","Canada",0.0308595350305979,0.0308595350305979,0.031178794692328,0.0370346087541852,0.041919879802594,0.0419198798025862,0.0670539329495361,0.0676859610287853,0.0678624948476911,0.0984140795675363,0.0984140795689349,0.101089408163164,0.101949141483266,0.10194914148355,0.104903822116053,0.146073403981524,0.177691301957232,0.178778401067946,0.178778401067364,0.289286681383588,0.291438230704151,0.448025408795158,0.449547542477977,0.449547542477581,0.460691225302078,0.460693408779009,0.463659424802094,0.50437015220404,0.622202866408741,0.822311715449315,6.54228309670833,6.54228309671278,6.54228309671278
136,"CYM","Cayman Islands",0.0564410014473176,0.0564410014473176,0.0564410014473176,0.0564410014473176,0.0564410014473176,0.0564410014473176,0.0564410014473176,0.0564410014473176,0.0564410014473176,0.0564410014473176,0.0564410014473176,0.0564410014473176,0.0564410014473176,0.0615211512409509,0.066344745182942,0.0663447451835651,0.0663447451835651,0.0663447451835651,0.0712228343022351,0.0712228343022351,0.0712228343022351,0.0712228343028576,0.0712228343028576,0.0712228343028576,0.0712228343028576,0.0712228343022351,0.0712228343022351,0.0712228343022351,0.0712228343022351,0.0712228343022351,0.0712228343022351,0.0712228343022351,0.0712228343022351
140,"CAF","Central African Republic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148,"TCD","Chad",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152,"CHL","Chile",4.47000206525315e-05,4.47000206525315e-05,4.47000206525315e-05,0.00010700342288141,0.00010700342288141,0.00010700342288141,0.00010700342288141,0.0040009824089437,0.00409388953653269,0.00409388953653269,0.00409388953653269,0.00409824467616516,0.00409824467616516,0.00409824467616516,0.00448900782668533,0.0371363650442071,0.0397341516463654,0.0408895410111287,0.040921951644205,0.040921951644205,0.040921951644205,4.13976212324947,4.13976212324947,4.13976212324947,4.13976212324947,4.13976212324947,4.14585456046915,12.3118187344052,12.9954151710455,36.2028726231941,40.7860381177744,40.786062183728,40.786062183728
156,"CHN","China",0,0,0,0.00197276645364131,0.00197276645364131,0.00197276645364131,0.00197276645364131,0.00197276645364131,0.00197276645364131,0.00197276645364131,0.00197276645368126,0.00197276645368126,0.00197276645368126,0.13175128992196,0.13175128992196,0.13175128992196,0.13175128992196,0.13175128992196,0.13175128992196,0.135372896078661,0.135372896078661,0.135372896078661,0.135372896078661,0.135372896078661,0.135372896078661,0.135372896078661,0.161213724804825,0.161213724804825,0.161213724804825,0.161213724804825,0.161213724804825,0.161213724804825,0.161213724804825
170,"COL","Colombia",0.23385904196201,0.23385904196201,0.23385904196201,0.23385904196201,0.23385904196201,0.23385904196201,3.67313076269876,3.67313076269876,3.67313076269876,3.75701122164576,3.75701122164576,3.75723272847056,3.75723272846994,3.75723272846994,3.75701122164516,3.76465078722858,7.7995122666116,7.7995122666116,7.7995122666116,7.7995122666116,7.7995122666116,7.8584110353856,7.85846093973081,7.85846093973081,8.07552973376306,8.16343259353779,8.16343259353668,8.16343259353668,11.905846499984,11.9923313266724,11.9923313266733,11.9923313266733,11.9923313266733
174,"COM","Comoros",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.13798940686042e-05,2.13798940686042e-05,2.13798940686042e-05,2.13798940686042e-05,0.0679261886643954,0.0679261886643954,0.0679261886643954,0.0679261886643954,0.0679261886643954,0.0679261886643954,0.0679261886643954,0.0679261886643954,0.0679261886643954,0.0679261886643954,0.0679261886643954,0.0679261886643954
184,"COK","Cook Islands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.9565022877596,99.9565022877596,99.9565022877596,99.9565022877596,99.9565022877596
188,"CRI","Costa Rica",0.576298372520006,0.576298372520006,0.617223609319063,0.62584680609634,0.62584680609634,0.65279542425455,0.676894789262484,0.676894789262484,0.676894789262484,0.687195368425546,0.687195368487641,0.687195368487641,0.687195368487641,0.687195368487641,0.687195368487641,0.687195368487641,0.687195368487641,0.720341979099114,0.720341979099114,0.720341979099114,0.720341979099114,0.720341979099114,2.31537942937223,2.31537942937223,2.31537942937223,2.31537942937223,2.31537942937223,2.31537942937223,2.31537942937223,2.3165031041921,2.3165031041921,2.42525038262425,2.42525038262425
384,"CIV","Cote d'Ivoire",0.000476332079366648,0.000476332079366648,0.000476332079366648,0.000476332079366648,0.000476332079366648,0.000476332079366648,0.000476332079366648,0.000476332079366648,0.000476332079366648,0.000476332079366648,0.000476332079366648,0.000476332079366648,0.000476332079366648,0.000476332079366648,0.000476332079366648,0.000476332079366648,0.0957313198014235,0.0957313198014235,0.0957313198014235,0.0957313198014235,0.0957313198014235,0.0957313198014235,0.0957313198014235,0.0957313198014235,0.0957313198014235,0.0957313198014235,0.0957313198014235,0.0957313198014235,0.0957313198014235,0.0957313198014235,0.0957313198014235,0.0957313198014235,0.0957313198014235
191,"HRV","Croatia",0.240315804729124,0.240315804729124,0.240315804729124,0.240315804729124,0.240315804729124,0.247581445615062,0.247581445615062,0.247581445615062,0.247581445615062,0.247581445615062,0.247581445615062,0.247581445615062,0.247581445615062,0.247581445615062,0.247581445615062,0.247581445615062,0.247581445615062,0.247581445613619,0.247581445613619,0.247581445615062,0.247581445615062,0.247581445615062,0.247581445613619,0.247581445613619,0.512565866910566,7.93549406927052,7.93549406927052,7.9354940691634,7.93549406916374,7.93549406916374,7.93549389601373,7.93549389602204,7.93549389602204
192,"CUB","Cuba",0,0,0,0,0,0,0,0,0,0,0,0,0.258049215776211,0.258049215776211,0.258049215776211,0.258049215776211,0.258049215776211,0.258049215776211,0.258049215776211,0.339387753909664,0.339387753909664,0.997960394258465,0.997960394258465,1.51378322535825,1.51378322535825,1.51378322535825,1.51378322535825,1.51378322535825,1.51378322535825,1.51378322535825,1.51378322535825,1.51378322535825,1.51378322535825
531,"CUW","Curacao",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196,"CYP","Cyprus",8.46756727826503,8.46756727826503,8.46756727826503,8.46756727826503,8.46756727826503,8.46756727826503,8.46756727826503,8.46756727826503,8.46756727826503,8.46756727826503,8.46756727826503,8.46756727826503,8.46756727826503,8.46756727826503,8.46756727826503,8.46756727826503,8.48843484796221,8.48843484796221,8.48843484796221,8.49225682662152,8.49225682662152,8.49225682662152,8.49225682662152,8.49225682662152,8.49225682662152,8.49225682668415,8.49225682668415,8.50148240626833,8.51867596919696,8.51867596919696,8.51867596919696,8.51867596919696,8.51867596919696
203,"CZE","Czech Republic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180,"COD","Dem. Rep. Congo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208,"DNK","Denmark",6.81340904059223,6.81340904059223,6.81340904059337,6.81340905073404,6.81340905073428,6.81340905073518,6.81340905073518,6.81340905073631,6.81340905073631,6.81340905072986,6.81340905072878,6.81340905072555,6.81340905073428,6.82376707677447,8.51844474710374,10.8752161594073,11.247817440679,11.2489550891151,11.9465017574806,11.9465017574749,17.3511256719653,17.3511256720259,17.5195075416932,17.5566702602892,17.5566702654447,17.5566702654453,17.5566702654453,17.944211365038,17.9442113616237,17.9442113616237,17.9442113616237,17.9442113616237,17.9442113616237
262,"DJI","Djibouti",0,0,0,0,0,0,0,0,0,0,0,0,0,0.177296741947386,0.177296741947386,0.177296741947386,0.177296741947386,0.177296741947386,0.177296741947386,0.177296741947386,0.177296741947386,0.177296741947386,0.177296741947386,0.177296741947386,0.177296741947386,0.177296741947386,0.177296741947386,0.177296741947386,0.177296741947386,0.177296741947386,0.177296741947386,0.177296741947386,0.177296741947386
212,"DMA","Dominica",0.0197866720023221,0.0197866720023221,0.0197866720023221,0.0197866720023221,0.0197866720023221,0.0197866720023221,0.0197866720023221,0.0197866720023221,0.0197866720023221,0.0370091499867552,0.0370091499867552,0.0370091499867552,0.0370091499867552,0.0370091499867552,0.0370091499867552,0.0370091499867552,0.0370091499867552,0.0370091499867552,0.0370091499867552,0.0370091499867552,0.0370091499867552,0.0370091499867552,0.0370091499867552,0.0370091499867552,0.0370091499867552,0.0370091499867552,0.0370091499867552,0.0370091499867552,0.0370091499867552,0.0370091499867552,0.0370091499867552,0.0370091499867552,0.0370091499867552
214,"DOM","Dominican Republic",0.00261282346896381,0.00261282346896381,0.00261282346896381,0.00261282346896381,0.00261282346896381,0.00261282346896381,0.00261282346896381,0.00261282346896381,0.00261282346896381,0.00261282346896381,0.00261282346896381,0.00261282346896381,0.00261282346896381,0.00261282346896381,0.00261282346896381,9.25884548175307,9.25884548175307,9.25884548175307,9.25884548175307,9.25884548175307,12.03371705797,12.03371705797,12.033717057972,12.033717057972,12.0758352557344,12.1391127286012,12.139112728601,12.139112728601,12.139112728601,12.139112728601,12.139112728601,12.139112728601,12.139112728601
218,"ECU","Ecuador",0,0,0,0,0,0,0,0,0,10.9075321951372,10.9075321951373,10.9088266721947,10.9088266721946,10.9098360460368,10.9325456090758,10.9325456090757,10.9325456090757,10.9325456091329,10.9417773729822,10.9878846696803,11.0361193974609,11.0361193974608,11.0382533959639,11.0533632106329,11.0533632106329,11.0767271213712,11.2027498129775,11.2757491126021,11.3518960044145,11.3518960044145,11.3518960044145,11.3518960044145,11.3518960044145
818,"EGY","Egypt",0.2687592600017,0.2687592600017,0.2687592600017,0.2687592600017,0.2687592600017,0.2687592600017,0.2687592600017,0.2687592600017,0.2687592600017,0.2687592600017,0.2687592600017,0.2687592600017,0.2687592600017,0.2687592600017,0.2687592600017,0.2687592600017,0.2687592600017,0.900010193726196,0.900010193726196,0.900010193726196,0.900010193726196,1.02555405721981,1.02555405721981,1.02555405721981,1.02555405721981,1.02555405721981,1.02555405721981,1.02555405721981,1.02555405721981,1.02555405721981,1.02555405721981,1.02555405721981,1.02555405721981
222,"SLV","El Salvador",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217626166349814,0.217626166349814,0.217626166349814,0.217626166349814,0.217626166349814,0.217626166349814,0.217626166349814,0.217626166349814,0.217626166349814,0.217626166349814,0.217703925598072,0.217703925598072,0.421700860939404,0.421700860939404,0.421700860939404
226,"GNQ","Equatorial Guinea",0,0,0,0,0,0,0,0,0,0,0,0.194412501861702,0.194412501861702,0.194412501861702,0.194412501861702,0.194412501861702,0.194412501861702,0.194412501861702,0.194412501861702,0.194412501861702,0.194412501861702,0.194412501861702,0.194412501861702,0.194412501861702,0.194412501861702,0.194412501861702,0.194412501861702,0.194412501861702,0.194412501861702,0.194412501861702,0.194412501861702,0.194412501861702,0.194412501861702
232,"ERI","Eritrea",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233,"EST","Estonia",0,0,0,0,0,0,0,0,0.376952824683004,0.376952824683004,0.80672538701554,0.80672538701554,0.80672538701554,0.80672538701554,0.815204219674529,16.2412398346451,16.4009245984377,16.4009238383324,16.4076000417852,16.4076000417852,16.6658918027331,17.0713170211343,17.2135797182018,17.2135797182297,17.2135797182043,17.213579897292,17.9326426581786,17.9326428776542,17.9329958678108,18.0247160269506,18.167842445702,18.167842451051,18.1678424510779
748,"SWZ","Eswatini",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
231,"ETH","Ethiopia",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
234,"FRO","Faeroe Islands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238,"FLK","Falkland Islands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242,"FJI","Fiji",0.0328978178434785,0.0328978178434785,0.0328978178434785,0.0328978178434785,0.0328978178434785,0.0328978178434785,0.0328978178434785,0.0328978178434785,0.0399135113058057,0.0399135113058057,0.040601845095131,0.0675202789475235,0.18854978713017,0.20150906129127,0.53104012861344,0.828380257839278,0.84918493940902,0.920436949328326,0.949011622598219,0.949011622598219,0.949011622598219,0.949011622598219,0.949011622598219,0.949011622598219,0.949011622598219,0.949011622598219,0.949011622598219,0.949011622598219,0.949011622598219,0.949530418067142,0.949530418067142,0.949530418067142,0.949530418067142
