"code","iso","country","GRA.raw.1992","GRA.raw.1993","GRA.raw.1994","GRA.raw.1995","GRA.raw.1996","GRA.raw.1997","GRA.raw.1998","GRA.raw.1999","GRA.raw.2000","GRA.raw.2001","GRA.raw.2002","GRA.raw.2003","GRA.raw.2004","GRA.raw.2005","GRA.raw.2006","GRA.raw.2007","GRA.raw.2008","GRA.raw.2009","GRA.raw.2010","GRA.raw.2011","GRA.raw.2012","GRA.raw.2013","GRA.raw.2014","GRA.raw.2015","GRA.raw.2016","GRA.raw.2017","GRA.raw.2018","GRA.raw.2019","GRA.raw.2020"
804,"UKR","Ukraine",11518.01927,11514.88694,11512.41398,11583.77607,11585.38545,11587.03254,11651.58411,11628.76608,11628.21223,11612.37191,11583.4234,11557.42967,11501.91866,11502.25214,11506.43497,11525.46891,11567.26926,11574.58592,11578.18465,11595.82554,11592.03577,11604.57915,11605.69363,11605.37463,11607.85295,11602.67858,11613.51251,11642.58918,11639.5401
784,"ARE","United Arab Emirates",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
826,"GBR","United Kingdom",92263.563703085,92172.222393085,92077.194443085,91208.972533085,90826.455753085,89882.824643085,89479.017523085,88906.181443085,88581.385923085,88235.114083085,87885.074663085,87708.434293085,87642.746373085,87752.942243085,87807.029083085,88028.488323085,88333.006163085,88348.110153085,88351.786398575,88363.605248575,88449.582968575,88508.601158575,88454.211008575,88450.717618575,88703.878128575,88772.215018575,88816.389878575,88798.638068575,88757.55932186
840,"USA","United States of America",1732986.71110052,1732521.06363032,1732024.97486209,1731296.64499589,1729101.33108647,1727177.13922424,1728313.3642347,1730254.55063385,1729121.28280403,1728606.53528283,1728110.99101912,1728000.72976118,1728189.36768608,1727783.17894768,1727352.36698098,1726794.40972191,1725995.84291611,1725541.46470691,1726343.05769271,1726741.51106431,1726431.18458091,1726041.11724429,1725275.87947582,1724810.83779062,1722590.86184758,1721135.68064738,1724204.91170793,1733799.26368563,1733714.5129922
858,"URY","Uruguay",111784.8436,111784.8436,111784.762,111832.8426,111828.5912,111827.1741,111815.0717,111915.9066,112127.3102,112196.5913,112183.3851,112326.2842,112296.2485,112287.8082,112301.7418,112194.95,112181.4968,112180.586,112187.9543,112244.1614,112249.208,112247.9636,112222.9359,112222.9359,112159.7442,112147.4407,112114.9479,112037.2596,111943.794
860,"UZB","Uzbekistan",26657.65364,26651.38158,26647.16101,26523.12331,26532.27722,26525.59466,26451.95492,26375.4958,26672.58019,26595.2902,26499.12625,26529.4151,26907.13491,27005.6329,27060.30937,27097.53067,27130.97875,27175.61334,27232.5333,27252.53848,27341.55164,27382.39059,27413.92142,27412.23976,27616.91692,27584.61236,27542.30793,27564.59779,27663.7217
548,"VUT","Vanuatu",0.186123757,0.186123757,0.186123757,0.186123757,0.186123757,0.186123757,0.186123757,0.186123757,0.186123757,0.186123757,0.186123757,0.186123757,0.186123757,0.186123757,0.186123757,0.186123757,0.186123757,0.186123757,0.186123757,0.186123757,0.186123757,0.186123757,0.186123757,0.186123757,0.186123757,0.186123757,0.186123757,0.186123757,0.18612376
862,"VEN","Venezuela",144810.5802,144858.1266,144836.3394,145154.5484,145117.4066,145071.2675,145057.7356,144838.5506,144552.9479,144472.6195,144438.1241,144537.6638,144402.1017,144398.1842,144269.3464,144211.8938,144216.8883,144268.1486,144301.2884,144230.3926,144150.2383,144222.1406,144079.4459,144058.8834,143979.2636,143862.5385,143688.3554,143593.0786,143582.774
704,"VNM","Viet Nam",858.0116145,856.6956133,856.1244867,835.8419237,831.1914735,831.8166219,832.4558446,832.3006322,832.7354476,829.1531519,827.1688395,825.2489738,821.5920394,823.0359528,822.8411447,828.3726735,828.4748176,824.65305,826.3200412,826.6104382,825.7930239,824.4173296,821.8191664,821.0878152,811.0021034,805.3895401,801.476463,796.5355491,793.074303
876,"WLF","Wallis and Futuna Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
732,"ESH","Western Sahara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
887,"YEM","Yemen",343.3970421,343.3970421,343.3970421,343.1132748,342.6403571,342.2620398,339.3288144,336.9630554,345.4758358,346.1379399,347.8406496,347.272601,347.8401028,347.8401028,347.8401028,346.894033,347.1777447,346.7992939,347.556398,348.3134215,347.9351061,347.9351061,348.8814879,348.8814879,348.5975391,348.5975391,349.1649334,349.1649211,349.354238
894,"ZMB","Zambia",8399.122378,8398.468293,8398.001095,8395.838187,8396.029094,8400.567115,8422.188783,8446.70274,8536.422476,8548.174983,8555.604425,8551.246515,8553.918448,8541.892385,8540.417296,8526.37166,8506.698593,8490.571426,8491.98814,8492.18651,8492.743143,8492.168475,8491.42777,8491.42777,8447.931614,8416.299276,8409.214262,8420.690208,8419.49512
716,"ZWE","Zimbabwe",14957.96965,14957.69284,14957.3259,14965.26537,14981.80045,14999.6044,14945.43071,14890.39408,14882.7172,14842.00705,14659.37964,14513.22652,14288.80679,14238.1784,14126.99787,13848.03837,13321.09881,13221.47051,13185.18761,13164.36839,13126.38907,13112.73117,13081.71025,13080.78813,12990.35389,12952.7035,12935.95601,12926.6607,12917.846
