"code","iso","country","TCL.raw.2006","TCL.raw.2007","TCL.raw.2008","TCL.raw.2009","TCL.raw.2010","TCL.raw.2011","TCL.raw.2012","TCL.raw.2013","TCL.raw.2014","TCL.raw.2015","TCL.raw.2016","TCL.raw.2017","TCL.raw.2018","TCL.raw.2019","TCL.raw.2020"
400,"JOR","Jordan",0.000188264825855036,0.000188264825855036,0.000188264825855036,6.27549419516787e-05,6.27549419516787e-05,0,0,0,6.27549419516787e-05,0.000125509883903357,0.000125509883903357,0.000188264825855036,0.000188264825855036,0.000188264825855036,0.000125509883903357
398,"KAZ","Kazakhstan",0.000765335601790648,0.000833761425407066,0.000885607940703132,0.000922570288928557,0.00092046169859355,0.000998148781720589,0.000964245956726352,0.000901567075395542,0.000658045564156445,0.000534631012195714,0.000380538538106052,0.000265227588217115,0.000185597294389186,0.000215613697981645,0.000291192190773677
404,"KEN","Kenya",0.00427584998623098,0.00457578619678369,0.0048599730770324,0.00492087359391796,0.00535356081641173,0.00519830410465756,0.0048159867817455,0.00457299045767647,0.00447914681497752,0.00415558660896882,0.00429593271215117,0.00455593644912244,0.00464996647442854,0.00466338602214319,0.00488341068988124
296,"KIR","Kiribati",-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777
689,"XKX","Kosovo",0.000966195929599149,0.00127257568705277,0.00172472878486412,0.00183111774905503,0.00191039798679345,0.00205463687093689,0.00254463988870078,0.00236152811379527,0.00235436731812858,0.00235794771596193,0.00241881447912884,0.00183930151553125,0.00174314225943563,0.00171040719353073,0.00196973029374607
414,"KWT","Kuwait",-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777
417,"KGZ","Kyrgyzstan",0.0002110563787819,0.000160372588895207,0.000159363956260646,0.000161381221529768,0.000207274006402296,0.000205761057450454,0.000200970052436289,0.000179788767110507,0.000130870084334296,6.32916978187058e-05,3.78237237960394e-05,2.87460300849899e-05,2.5972290339947e-05,2.62244484985873e-05,2.92503464022704e-05
418,"LAO","Laos",0.00413297201251935,0.00492496784159713,0.00485733849404031,0.0056984360687659,0.00672055068024384,0.00680719113736638,0.00696793171472801,0.00827641659513497,0.00930831452111344,0.0105419585887008,0.0132145420174326,0.0153118953582442,0.0162360533759533,0.0174969076084765,0.0182541937602411
428,"LVA","Latvia",0.00886380773063593,0.00924720882241408,0.00968787755857945,0.00992356230102387,0.0103527113666628,0.0106744353707901,0.0105736244741739,0.0104920497737956,0.0103484121594807,0.00937899605795772,0.00940148421860256,0.0101182392211159,0.0111805292213805,0.012577330611237,0.0136688331731236
422,"LBN","Lebanon",0.00192569739041008,0.00242704717830055,0.0032472040107983,0.00385653682992673,0.00336804216480267,0.00334490294382311,0.0030826584393881,0.00251189098855894,0.00206710374084072,0.00224707545957064,0.00264815528988302,0.00305437716930197,0.00334233191926983,0.00398765908214423,0.00486437845481424
426,"LSO","Lesotho",0.000361362056984017,0.000375260597637248,0.000430854760250174,0.000403057678943711,0.000416956219596942,0.000430854760250174,0.000430854760250174,0.000458651841556637,0.000667129951355108,0.000611535788742182,0.000903405142460042,0.000958999305072967,0.000958999305072967,0.000847810979847116,0.00111188325225851
430,"LBR","Liberia",0.00280868283073629,0.00254057320368879,0.00284965196351185,0.00431073615709111,0.00450228537891049,0.00446370875879831,0.00505389717022918,0.00759279773232145,0.00949255865043654,0.0130114154613061,0.0158630153112341,0.0186538284013696,0.0197063434191504,0.0198635293838666,0.0205890747285451
434,"LBY","Libya",0.00172661870503597,0.00122302158273381,0.000920863309352518,0.000834532374100719,0.000647482014388489,0.000561151079136691,0.000561151079136691,0.0021294964028777,0.0022589928057554,0.0021294964028777,0.002,0.00214388489208633,0.000546762589928058,0.00037410071942446,0.00037410071942446
438,"LIE","Liechtenstein",0.000594416728585076,0.000764250079609383,0.000955312599511729,0.000849166755121537,0.000785479248487422,0.000573187559707038,0.000488270884194884,0.000339666702048615,0.000297208364292538,0.000254750026536461,0.000318437533170576,0.000318437533170576,0.000424583377560768,0.000615645897463114,0.000658104235219191
440,"LTU","Lithuania",0.00587920132805038,0.00635587296458114,0.00688268972058537,0.00699168629079314,0.00709909228125133,0.00745831216048447,0.0075902465649756,0.0074859380192929,0.00762256044830909,0.00713701505107017,0.00746994850707348,0.00817030588522879,0.0086617950278477,0.00938776911144355,0.00999369628130826
442,"LUX","Luxembourg",0.00182020192261243,0.00261436645572678,0.00431863195014734,0.00413506593884353,0.00570600454084344,0.00586445099270567,0.00575431138592339,0.00452345297328631,0.00493695956717067,0.00386841215400222,0.00401140041543887,0.00395536447514613,0.0041698468673011,0.00432636104536013,0.00496401140041544
446,"MAC","Macao",0.00176211453744493,0.00352422907488987,0.0052863436123348,0.00616740088105727,0.0066079295154185,0.00572687224669604,0.0039647577092511,0.00220264317180617,0.00176211453744493,0.00176211453744493,0.0013215859030837,0.0026431718061674,0.00308370044052863,0.0039647577092511,0.0039647577092511
450,"MDG","Madagascar",0.00468965988002321,0.00574491944946188,0.00610754220691322,0.00668766254556879,0.00683757828157584,0.0077064377875653,0.00703684911931573,0.0088522553847408,0.0117890638408395,0.0138050979265974,0.0161640476816955,0.0202433532396854,0.020975650952003,0.0192796385944148,0.0186568452652796
454,"MWI","Malawi",0.00332385475793463,0.0036889634675899,0.00398620357248956,0.00380129210444287,0.00317560046443258,0.00347568536114835,0.00383307249301705,0.0038715991021837,0.0052653032527756,0.00592602647200705,0.00641321739045621,0.00685074637177284,0.00738060916746355,0.00676979172466317,0.00735134845164077
458,"MYS","Malaysia",0.0105446301773943,0.0111668881217818,0.0124103426214681,0.0142405627552552,0.0146121638637375,0.0154854099055928,0.01699630741384,0.0167664389311028,0.016936781739159,0.0171081048110232,0.0178167679397488,0.0168489839041697,0.0175666857412483,0.01587370254057,0.0146208645500878
462,"MDV","Maldives",0.00060315770800071,0.000638637573177222,0.000816036899059784,0.000922476494589321,0.000886996629412808,0.00113535568564839,0.000993436224942345,0.000886996629412808,0.000816036899059784,0.000709597303530247,0.000319318786588611,0.000248359056235586,0.000106439595529537,0,0
466,"MLI","Mali",0.00379584779653411,0.00411920757057822,0.00465638074623517,0.00410336954082912,0.00382884369184473,0.00402153972045878,0.00378132960259744,0.0059867752451595,0.00665065265880924,0.00751382528013515,0.00768144442831312,0.00942362770071403,0.0085221798408278,0.008553855900326,0.0084746657515805
470,"MLT","Malta",0.00863309352517986,0.00719424460431655,0.00863309352517986,0.00719424460431655,0.00863309352517986,0.00863309352517986,0.00719424460431655,0.00575539568345324,0.00287769784172662,0.00143884892086331,0,0,0,0,0
584,"MHL","Marshall Islands",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
478,"MRT","Mauritania",0.00555555555555556,0.00555555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0
480,"MUS","Mauritius",0.0021441641688838,0.00209926020723178,0.00225417887493124,0.00205884664174497,0.00171084093894184,0.00259544898348657,0.00266729532212979,0.00314327731564117,0.00409973169882913,0.00404584694484671,0.00283119478215966,0.00245175630620011,0.00153571548849897,0,0
484,"MEX","Mexico",0.00305631898827989,0.00326709864868611,0.00337964640339857,0.00377123843676076,0.00362721390031376,0.00365195360732788,0.00349811387993559,0.00362500183034877,0.00324173636223216,0.00335584926078778,0.00367242916689376,0.00412116981911563,0.00430095267523255,0.00485573703997423,0.00521494103007542
583,"FSM","Micronesia",0,0,0,0,0.0024263431542461,0.0024263431542461,0.0024263431542461,0.0024263431542461,0.0024263431542461,0,0,0,0,0,0
498,"MDA","Moldova",0.000445861782847317,0.000449360698183563,0.000467355119912827,0.000428867051214124,0.000461856824384441,0.000468854655056932,0.00126260859133669,0.00128360208335416,0.00137307434695244,0.00153252491727564,0.00186192280393078,0.00150403374953764,0.00184992652277794,0.00207935539982605,0.00254771020983495
492,"MCO","Monaco",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
496,"MNG","Mongolia",0.00575587233209814,0.00698867898828718,0.00773067515134725,0.00889878310527286,0.0089547376034617,0.00853013923253214,0.00813454807704232,0.00573363346692768,0.00225129623366531,0.00217503668466866,0.00220400186066573,0.00170251334909953,0.00207229228679224,0.00219366015776982,0.00190800214485236
499,"MNE","Montenegro",0.000508685981060149,0.00078134899491772,0.0011593521429084,0.00105156933899829,0.00106439335532754,0.00116454281618452,0.00123293756994051,0.00154895797233982,0.00182406365597439,0.00181551431175489,0.00201062256019273,0.0020432932684601,0.00181093430592302,0.00156178198866907,0.00180971297103452
504,"MAR","Morocco",0.00277297961594986,0.00242192029932426,0.0027571770843843,0.00269615500095423,0.00255733583904757,0.00284785930398358,0.00266187566325048,0.00205068236546879,0.0022077352176434,0.00223107434118638,0.00195513782846474,0.00216980914188607,0.00248537354145673,0.00236867792374185,0.00303748968277026
508,"MOZ","Mozambique",0.00356358639673761,0.00375751443553125,0.00447409833359321,0.00508723788774538,0.00531639500776673,0.00518403381510101,0.00516934206893455,0.00491849354909159,0.00479896756363005,0.00472223731008579,0.00529080487612432,0.00657456142716666,0.00665006235085751,0.00687985169766062,0.00719533787942858
104,"MMR","Myanmar",0.00214079720188699,0.00251046108919616,0.0027040227950823,0.00322705733691899,0.00358477499419135,0.00362159251031472,0.00398985872513102,0.00460046860271016,0.00515821732291222,0.00574833559172775,0.0068181332390261,0.00737674696826284,0.00752108510739668,0.00741827195460651,0.00749769344202733
516,"NAM","Namibia",0.0116155960500865,0.0121347857070142,0.00867352132749669,0.00993586480708541,0.00882622416776952,0.0101089280260613,0.00844955716176321,0.00736027690115036,0.00434694085309987,0.00344090400081442,0.00158810953883742,0.00073297363330958,0.000967117988394584,0.00094675760969154,0.00094675760969154
520,"NRU","Nauru",-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777
524,"NPL","Nepal",0.00048930128648445,0.000540139719967447,0.000566490726178942,0.000680243584676089,0.000665707668944146,0.000648823643747814,0.000708458169827576,0.000628622448038294,0.000466155636049742,0.000399774954207207,0.000333245186049472,0.000235183662227063,0.000268019923149732,0.000303800638797589,0.000369696790115726
528,"NLD","Netherlands",0.00164701945454269,0.00189708410020839,0.00215444990341177,0.0022350668512237,0.00282646061177616,0.00272546126583819,0.00251190240786091,0.00231872594800967,0.00211277246246749,0.00134645513590801,0.00142889737310436,0.00155575498532163,0.00179517210957821,0.00229590983070441,0.00261594390277292
540,"NCL","New Caledonia",0.000898606740016701,0.000944289578585803,0.000894477970350106,0.000823356583190047,0.000700425796020132,0.000509303716292258,0.000491989520916214,0.000750636962610661,0.000904333743102624,0.000896342576005988,0.000981848063939992,0.00102486718014355,0.0011147678099807,0.000938695761618158,0.00142735562957744
554,"NZL","New Zealand",0.00495823545886522,0.00494809405547365,0.00523837640160238,0.00521958240188017,0.00528251515211492,0.00525228361108927,0.00537359511349001,0.00566249374482092,0.00601667218692971,0.00615866934978891,0.00652298919528927,0.00662347491421406,0.00665603600040566,0.00651626329044927,0.00646771066488547
558,"NIC","Nicaragua",0.00640660282640583,0.00726286022118075,0.00743285762095706,0.00897940597951919,0.0119121845984645,0.0120214188761311,0.0106543730412789,0.0104110219625593,0.0102286579486599,0.00580367440222848,0.00828973707881664,0.0127232055657228,0.0134038421104361,0.0134563691173049,0.0153441066365422
562,"NER","Niger",0.1,0.0666666666666667,0.0333333333333333,0.0166666666666667,0,0,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0.0166666666666667,0,0,0,0
566,"NGA","Nigeria",0.00189105989377261,0.00189568270725697,0.00214937927637083,0.00243802603288037,0.00271957397982879,0.00333930291693806,0.00359789422974124,0.00400530292523909,0.00497125626172967,0.00532884448125521,0.00568850795760808,0.00857184116928843,0.0101409070761535,0.0104832958284332,0.0115918264650204
570,"NIU","Niue",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
408,"PRK","North Korea",0.00197027429187587,0.00226503744706315,0.00268831413870664,0.00275175292827272,0.0028393311770204,0.0025743060905237,0.00269896603861659,0.00219076498455111,0.00211536552921583,0.00182365616103346,0.00204778231442882,0.00174745690433976,0.00184528715231817,0.00247320392789718,0.00262025831402601
807,"MKD","North Macedonia",0.00174458953032746,0.00246017256085481,0.003192363950844,0.00369227557064544,0.00391031960415162,0.00393879107751477,0.00372857669918346,0.00307705448372321,0.00249837178761704,0.00215932399231745,0.00201032328171692,0.00158586106632786,0.00168242681348456,0.00168646027221101,0.00195480390865877
578,"NOR","Norway",0.00231900172835498,0.00240477367878824,0.00271770226602977,0.00254522051724945,0.00279516521301611,0.00266501824813465,0.00263423380170061,0.00262355549826091,0.00288603773982273,0.00283014529485404,0.00328335618583506,0.00374683404345148,0.00417959326852256,0.00460267785195643,0.00512767524202441
512,"OMN","Oman",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
586,"PAK","Pakistan",0.000728393698920247,0.000860204502990682,0.000927418200847939,0.000887678715253503,0.000850882895258654,0.000706152669945583,0.000561422444632512,0.000399030225721914,0.000253972926453333,0.000135572154558798,5.90368489695126e-05,5.11870740372783e-05,5.33130547480917e-05,6.09992927025712e-05,7.37551769674521e-05
585,"PLW","Palau",0.000970174343211181,0.00104701983574276,0.00127275347005427,0.00127275347005427,0.00121992219393881,0.00120071082080592,0.000898131693962826,0.000686806589500985,0.000998991402910523,0.000840497574564142,0.000691609432784208,0.000557129820853946,0.000475481485039143,6.24369626819077e-05,0.00014408529849671
591,"PAN","Panama",0.00324916697519437,0.00329893321164427,0.00429019398500125,0.00498716237741405,0.00509192977622414,0.00470271992285372,0.00457883815641063,0.00368359694514521,0.00289184884151434,0.00272574326476843,0.00252736712500969,0.00301077120446346,0.00349682718717443,0.00419296901233824,0.00477669769163876
598,"PNG","Papua New Guinea",0.00111074620690863,0.00108569053013047,0.00126719975033989,0.00122490414100638,0.00136243997828508,0.00134699799043859,0.00145884031965423,0.00139336555167056,0.00165556505138436,0.00217616017293178,0.0027556437611515,0.00296188049856498,0.00324497590580766,0.0031962511420011,0.00272121473766496
600,"PRY","Paraguay",0.00884407101214511,0.0106261294465377,0.0114547009515974,0.0122660149151251,0.0136403872098804,0.0160419246519752,0.0166898972264516,0.016247059709503,0.0161995083540585,0.014950486025989,0.0139132410466125,0.0127799621940341,0.0123229089324422,0.0120759181289504,0.0118099238545898
604,"PER","Peru",0.00129520920833151,0.00138510932589761,0.00151957073809169,0.00171491134233443,0.00166202922015121,0.00175475138309221,0.00216242859565577,0.00237423495516179,0.0024453392818073,0.00250756449007813,0.00277834318531807,0.00285112748296815,0.0028572839776207,0.00292294305682196,0.0032095629354039
608,"PHL","Philippines",0.00233517962135486,0.0026924014724457,0.00272914530516139,0.00285845312429804,0.00341157251237809,0.00315872777427286,0.00308783857926073,0.00330599530261249,0.0037580039280733,0.00338656875685784,0.00441796323644395,0.0050135034367902,0.00514419919394195,0.00473723072241495,0.00471419929986354
616,"POL","Poland",0.00421166924992741,0.00469955791479738,0.0049717576297898,0.00506550229705107,0.00486918315547933,0.00522250556091953,0.00517952763692428,0.00494264715012865,0.00512415080492521,0.00458757737234609,0.0051534285861936,0.00593279382902445,0.00708953573060426,0.00746970074947402,0.0080732134140198
620,"PRT","Portugal",0.0154843114438177,0.0155879522898438,0.016111154038514,0.0148910675506893,0.015614323810754,0.0143850880197563,0.0161865012411145,0.0178472919792518,0.0197167483376523,0.01978671359721,0.0255669204252811,0.035553730820581,0.0393636083006476,0.037534285860367,0.0388836158661219
634,"QAT","Qatar",-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777
178,"COG","Republic of Congo",0.000678149367792316,0.000715689291514851,0.000709789965560636,0.000748586227217865,0.000931724792893716,0.000978161501012479,0.000999792362844598,0.00127105893788508,0.00165098508842946,0.00167373572972511,0.00226293090940226,0.00248087140145384,0.00251887562397833,0.00251186334648414,0.00262186802292899
642,"ROU","Romania",0.00188306015259915,0.00241368819901905,0.00261151230456426,0.00254600989486327,0.00250601586958046,0.00260066026721618,0.00242093101945136,0.0023111425427299,0.00239413014519172,0.00222732579584147,0.00237788866907078,0.00209807681169581,0.00224405500397806,0.00206654493688443,0.00247080161805096
643,"RUS","Russia",0.00336756015972184,0.00325046713336935,0.00324104710979173,0.00287425679354634,0.00294319910963494,0.00313837966735416,0.00393920142169864,0.00444781282000322,0.00507908377935198,0.00520333120398464,0.00574056636810305,0.00570240356918748,0.00587022082503614,0.00566665577474383,0.00652793288589736
646,"RWA","Rwanda",0.00140372388080319,0.00154501717489715,0.00155554181505313,0.00162342574405917,0.00210782230723793,0.00214202738774485,0.00205335729443075,0.00256748596605014,0.00311187297811796,0.00309976964193859,0.00373519479135559,0.00437956588490517,0.00495079072937072,0.00483607215167059,0.00514154983219777
652,"BLM","Saint Barthelemy",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
659,"KNA","Saint Kitts and Nevis",0.00173027989821883,0.00161395856052345,0.00146855688840422,0.0015848782260996,0.0015848782260996,0.00145401672119229,0.00143947655398037,0.00117775354416576,0.00074154852780807,0.000479825517993457,0.000421664849145765,0.000319883678662305,0.000319883678662305,0.000407124681933842,0.000537986186841149
662,"LCA","Saint Lucia",0.00086649051911719,0.00101414361206093,0.00115402548958657,0.00121230960522226,0.00139104755983836,0.00125116568231271,0.00132110662107554,0.00124339446689462,0.00119288156667703,0.000831520049735779,0.00101025800435188,0.00107631333540566,0.00106854211998757,0.000990829965806652,0.00112294062791421
670,"VCT","Saint Vincent and the Grenadines",0.000445013822399029,0.000546153327489717,0.000761917605016519,0.000822601308070933,0.00115299035803385,0.0012878430314881,0.00130132829883352,0.00111253455599757,0.000984424516216034,0.00055289596116243,0.000458499089744454,0.00049895489178073,0.000519182792798867,0.00052592542647158,0.000559638594835143
882,"WSM","Samoa",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
674,"SMR","San Marino",0.000198609731876862,0.000397219463753724,0.000397219463753724,0.000198609731876862,0.000198609731876862,0.000198609731876862,0,0,0,0,0,0,0,0.000198609731876862,0.000198609731876862
678,"STP","Sao Tome and Principe",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
682,"SAU","Saudi Arabia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
686,"SEN","Senegal",0.000754800524416863,0.000774863966404112,0.00106197873966992,0.00120449836206211,0.00144387598025481,0.00157186690327691,0.00147708443595784,0.00243736228003722,0.0029590117717057,0.00344053437939969,0.00411162192173182,0.0053915311519529,0.00496051307064061,0.00487126534593871,0.00575682416468627
688,"SRB","Serbia",0.000557986369446111,0.000635522765892118,0.000801209429942075,0.00079211182609241,0.000854899076903355,0.000877229559079805,0.000964070323099333,0.000934572031829208,0.00106703865757963,0.00109274628057906,0.00126498046255113,0.00127159690171452,0.0013516144628468,0.00132239185654181,0.00147394966612828
690,"SYC","Seychelles",0,0,0,0,0,0,2.48354650440829e-05,7.45063951322489e-05,0.000124177325220415,0.000124177325220415,0.000124177325220415,9.93418601763318e-05,4.96709300881659e-05,2.48354650440829e-05,2.48354650440829e-05
694,"SLE","Sierra Leone",0.00210103339529803,0.00231198714617795,0.00269318484224223,0.00355889066264505,0.00361654402527823,0.00379610045977182,0.00362291402664601,0.00855174300374989,0.0128857043911944,0.0202674689203753,0.0249958530321045,0.0320917435405114,0.0326930458016032,0.0331474176758161,0.0305841226584182
702,"SGP","Singapore",0.00319559228650138,0.00270473328324568,0.00286501377410468,0.00428750313047834,0.00389681943400952,0.00406711745554721,0.00424743300776359,0.00416729276233408,0.00437766090658653,0.00555972952667168,0.00645128975707488,0.00829451540195342,0.0110493363385925,0.0120510894064613,0.0121212121212121
534,"SXM","Sint Maarten",0.00187090739008419,0.00280636108512629,0.00280636108512629,0.00318054256314312,0.00243217960710945,0.00261927034611787,0.00149672591206735,0.00168381665107577,0.00112254443405051,0.00112254443405051,0.000561272217025257,0.00149672591206735,0.000935453695042095,0.000935453695042095,0.000935453695042095
703,"SVK","Slovakia",0.0039441060363792,0.00439285138978666,0.00518983756549497,0.00573211935445923,0.00486520629046875,0.0051538494014201,0.00512843634706198,0.00444154608104059,0.00494669201960412,0.00397845464856,0.00442293716704288,0.00483782577383775,0.00587303883975471,0.00529468690912087,0.00584155944338853
705,"SVN","Slovenia",0.000871075374685483,0.00108151308512319,0.00128420182571807,0.00138782530479281,0.0013086642599278,0.00133753297110698,0.0011561159124336,0.00097105227971654,0.00149418371440032,0.00143234389624281,0.00203524413813222,0.00264179095406532,0.00379745104474346,0.0035040537748119,0.00394073101654329
90,"SLB","Solomon Islands",0.00155963810742247,0.00169070686788648,0.00211298287436196,0.0022944683008855,0.00228492410543203,0.00234269927332973,0.00257175996421291,0.00266705620583988,0.00346286725116971,0.00408702849124484,0.00497245297480187,0.00577117827828543,0.00637982109369194,0.00635075136860849,0.00632313877260189
706,"SOM","Somalia",0.00162763774744106,0.00166546313171257,0.00185688250060177,0.00193711816420802,0.00162649152367525,0.00171475075364213,0.00167807159313641,0.00194055683550543,0.00179498641724838,0.0017067271872815,0.001610444390954,0.0017720619419323,0.00121155852045436,0.00159783592953016,0.00186146739566498
710,"ZAF","South Africa",0.0113542080151929,0.0113777134362279,0.0110805488749309,0.0109360398294949,0.00979164234400417,0.0088628928272144,0.00989993332347455,0.00940416611535298,0.00968970768699912,0.0101380489462774,0.0104660351854879,0.0109953482097223,0.0112425702373632,0.0114381893042551,0.0111766201487639
410,"KOR","South Korea",0.00143118800327387,0.00155662891967013,0.00194040857386333,0.0021235688030341,0.00232028052303019,0.0023709372863534,0.00265340341390017,0.00248555135029134,0.00237760548025157,0.00248867034421145,0.00289517921846616,0.00308106408600393,0.00353819387307702,0.0038063914997019,0.00391204293743262
728,"SSD","South Sudan",0.000532622127714783,0.000552045720544853,0.000642564162806991,0.000617044583037975,0.000537432493506676,0.000531807900988316,0.000509030979666348,0.000461880824098154,0.00043836467061663,0.000411613037248355,0.000343496543473627,0.000321962389260478,0.000280929647650348,0.000234775848471121,0.000232911697807893
724,"ESP","Spain",0.00407829862754359,0.00444223636493762,0.0047813612585754,0.00477873250768649,0.00488561367187691,0.00434362614866596,0.00471713318045437,0.00508115106269258,0.00523648779967059,0.00543431733302964,0.00661629349490748,0.00695878447200056,0.00788745483938212,0.00784300650880323,0.00846036224347539
144,"LKA","Sri Lanka",0.00120851937676886,0.00154481823396473,0.00170903349048975,0.00211847880622648,0.00224252665158729,0.00258625672269867,0.00279845916450813,0.00288102820801376,0.0028153129633884,0.00282784402999102,0.00297845967935041,0.0029141529654672,0.00317259407163982,0.00306442862464744,0.00325982583760223
275,"PSE","State of Palestine",0.00141093474426808,0.00123456790123457,0.00141093474426808,0.00123456790123457,0.00141093474426808,0.00123456790123457,0.00105820105820106,0.000705467372134039,0.00105820105820106,0.000881834215167548,0.000881834215167548,0.00123456790123457,0.00141093474426808,0.000881834215167548,0.00105820105820106
729,"SDN","Sudan",0.000275493129620442,0.000332194176432703,0.000369789435732137,0.000456073637402969,0.000440665744247463,0.000640968355269037,0.00048565679226154,0.000442514691426124,0.000353148911124191,0.000278574708251543,9.55289375641354e-05,0.000150997352923956,0.000157776825912378,0.000201535242474015,0.000261934183643597
740,"SUR","Suriname",0.000295270113933789,0.000293966777672246,0.000336446946372654,0.000364218034407075,0.000414188806017231,0.00044703001533282,0.000674540966042863,0.000713197060217644,0.000819440449098166,0.000890092732375009,0.00105070386245133,0.00102966429137214,0.00115581578358832,0.00120867967525157,0.00125418186539358
752,"SWE","Sweden",0.00728786492636887,0.00731973149319023,0.00872877851024045,0.00828484523481217,0.00838993278367065,0.00808272955665385,0.00844754608004642,0.00777670968489805,0.00802090799689429,0.00769111598838645,0.0084337099262255,0.00911626784034969,0.00976829658916051,0.0104040804610156,0.0112765984039899
756,"CHE","Switzerland",0.00120125835310013,0.0013238923240965,0.00157470589273246,0.0013782142578061,0.00130460866781444,0.0012904925272681,0.00124852221653655,0.00104409025255288,0.000947419897204248,0.000825920258930349,0.000793528757855254,0.000923472873063127,0.0012187774918139,0.00147286802164811,0.00187076673329821
760,"SYR","Syria",0.00236749937887203,0.0046756910549558,0.0058394043583147,0.00587947713046893,0.00497703830155562,0.00478148317344297,0.0113950934897774,0.0123103556057801,0.0137994598190314,0.0176095789954557,0.0204819953034711,0.0151362874980965,0.014477491123881,0.0148541751821307,0.0160291088616928
158,"TWN","Taiwan",0.000640567573249233,0.000701494084212019,0.000801108090428034,0.0013298092186175,0.00140844302133393,0.00135624427502697,0.00133358565524742,0.00122054431879167,0.000625377905915536,0.000498909239220057,0.00066079248942283,0.000760406495638845,0.000842397130915211,0.000874454881862572,0.000920191725491661
762,"TJK","Tajikistan",0.000282113026569002,0.000235765886489809,0.000239796072583652,0.000270022468287473,0.000235765886489809,0.00023778097953673,0.000261962096099787,0.000197479118598301,0.000126950861956051,0.000102769745392994,6.04527914076432e-05,6.04527914076432e-06,2.01509304692144e-06,0,2.01509304692144e-06
834,"TZA","Tanzania",0.00268376003475397,0.00295491058412723,0.00343548804959135,0.00400074485337373,0.00426890523562352,0.00456883271446933,0.00480156098794244,0.00497211573142835,0.00529271102596968,0.005152046980628,0.00529501537494556,0.00560399565333945,0.00553200669402404,0.0051634480215134,0.00568073047423612
764,"THA","Thailand",0.00386660951360773,0.00417339992757163,0.00437875420322704,0.00477343996537851,0.00526963852990143,0.00521803403251917,0.00545199358666781,0.00552699978926966,0.00560859910128636,0.00549324843555001,0.0062752793758242,0.00708550352525319,0.00756244982696442,0.00748993520640889,0.00749091267321167
626,"TLS","Timor-Leste",0.00215626753513901,0.00214352038731334,0.00217901244596522,0.00232223040094779,0.00215651747921403,0.0017910992415447,0.00188057922039944,0.00179784773157006,0.00164638162211205,0.00171961523609092,0.00170086943046493,0.00167862440778876,0.00188357854929959,0.00177010393924359,0.00192356960130171
768,"TGO","Togo",0.00385373306295003,0.0042496147478595,0.00391409565708759,0.00517620259801486,0.00452146672291697,0.00427935544205136,0.0038206878471813,0.00451089225387097,0.00329769223228143,0.00347106946434807,0.00419167546954498,0.00564059803028484,0.00656916859338633,0.0070172617192104,0.00838643515922837
776,"TON","Tonga",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
780,"TTO","Trinidad and Tobago",0.00261821339499379,0.00281208033361269,0.0030867251633228,0.00341185617496491,0.00451094035562467,0.00381170673586639,0.00361127659359633,0.00335379706574311,0.00345628401506508,0.00207346749194745,0.00256974666033907,0.00258337792946071,0.00267829195149288,0.00221331421589911,0.0023112574088472
788,"TUN","Tunisia",0.0025115144512381,0.00302424855166659,0.0023590583024409,0.00289425962479739,0.00270409063919246,0.00420137050053761,0.00465312214144721,0.00516986824579141,0.00644006868550704,0.00772230513696981,0.00717907980678189,0.0132235649061993,0.0128865565772792,0.0113114438399692,0.0106029239484538
792,"TUR","Turkey",0.00207961104868969,0.00207530221129881,0.00227231471609866,0.00225687904158997,0.0021989087393432,0.00216493987268337,0.00223055879391315,0.00217258849166638,0.00212446448851764,0.00237778605705212,0.00248493594108556,0.00266697999470826,0.00293987302946397,0.00328110180259953,0.00364704149860326
795,"TKM","Turkmenistan",0.00378777519485847,0.00276220429372351,0.00261178722822371,0.00239299876931492,0.00209216463831533,0.00214686175304253,0.00170928483522494,0.000683713934089977,0.000533296868590182,0.000410228360453986,0.000164091344181594,4.10228360453986e-05,2.73485573635991e-05,0,0
