"code","iso","country","PBD.raw.1990","PBD.raw.1991","PBD.raw.1992","PBD.raw.1993","PBD.raw.1994","PBD.raw.1995","PBD.raw.1996","PBD.raw.1997","PBD.raw.1998","PBD.raw.1999","PBD.raw.2000","PBD.raw.2001","PBD.raw.2002","PBD.raw.2003","PBD.raw.2004","PBD.raw.2005","PBD.raw.2006","PBD.raw.2007","PBD.raw.2008","PBD.raw.2009","PBD.raw.2010","PBD.raw.2011","PBD.raw.2012","PBD.raw.2013","PBD.raw.2014","PBD.raw.2015","PBD.raw.2016","PBD.raw.2017","PBD.raw.2018","PBD.raw.2019"
233,"EST","Estonia",62.8648813353276,65.8534225569976,66.8375032583121,72.3729561396771,78.3948318508422,76.0435993769312,68.8473156703976,68.7272058664899,71.3357194131051,68.2251270274187,67.0363640904879,68.6432734918596,66.8520947417341,64.7143846541248,63.4554806519136,61.5692422636087,60.8354422727096,60.7996999844936,56.5048820253765,53.5847874667614,49.6305658968639,49.2597947411761,48.243791930707,45.8205452641227,45.5288813480549,43.4931652001177,42.8301098298044,41.340296295478,40.1916702596596,39.014591513242
748,"SWZ","Eswatini",309.015069155569,310.04436630543,306.663131822985,302.469209064067,306.380434576804,315.791151169894,327.849458629815,330.479147951089,342.592912941893,354.241662518051,374.419402585406,390.391801812253,403.89191033457,412.828033731526,416.421820206778,413.765578800959,402.945052294868,394.887609483692,387.946637144104,378.88174016401,364.330541464647,348.63089370373,337.64682879918,325.610014400891,313.00060605493,301.607211193581,291.271213526962,281.770640527302,274.514326028764,268.870614936026
231,"ETH","Ethiopia",688.742222717209,685.529694773651,686.905084762692,681.410534840835,673.654725980958,665.650787956426,649.919073944806,638.69002454536,626.283143885592,611.777481618114,590.653934788355,569.191289295791,550.659988055336,535.109948386868,520.54151421755,504.621702733135,487.395776630133,468.602519063377,450.126985889194,432.475878990778,414.418011032686,402.149501658991,390.151155013963,376.831788517276,365.810797697921,355.984775193051,345.57501504849,336.16141804225,328.929819212977,321.818236600884
234,"FRO","Faeroe Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
238,"FLK","Falkland Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
242,"FJI","Fiji",101.348931509817,101.312951841473,100.797898310146,100.65812715581,100.344071303141,99.8395879434323,99.6806272477276,98.5717825376197,94.5833307786946,96.6425692499907,96.3135153812701,92.7649178683903,89.0303559557238,86.9756503973442,81.5030339808643,79.8747160105006,79.3131457049306,78.2857809456811,76.5070324530995,73.3545403998312,72.3854672714094,71.1043685342987,69.8005745006564,68.5060612107528,67.3201563154303,65.9453661158098,64.5104428701008,63.1053769230329,61.5421950848926,59.7946961300772
246,"FIN","Finland",35.5123052972598,34.5224466308727,33.838004603928,32.9845974489513,31.6259622922696,31.0667671814327,30.2012880968831,29.4214300561161,28.5497239950725,27.6474172244065,26.7151138229659,25.6785985030417,24.8527979472992,23.9520935746597,23.0279152538385,22.2136107456152,21.440139792117,20.8603805008872,20.2121127464165,19.6665970446566,19.1503971469064,18.5318077631745,17.9794405693179,17.4459818947584,16.8994669374586,16.3339039744046,15.8311557951376,15.3714186583696,14.9137627279149,14.5187041146745
250,"FRA","France",122.793686308091,119.542449456316,116.003804435953,113.467275247905,110.317415449629,108.901477761489,107.35120189621,104.491770283939,103.416927804116,101.316421487016,98.18970994137,95.4291458361386,92.4443291563212,88.9606072362209,82.9546100797115,79.6914880599443,75.9385386628752,72.3560823640991,69.3077586978127,66.4673671258784,63.5503498962314,60.8081684263652,58.4703726118017,55.8558321202527,53.0476503448151,51.8175854003632,49.3365378559811,47.9488619572271,46.2523617096695,44.806078307257
258,"PYF","French Polynesia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
266,"GAB","Gabon",254.94405300494,252.564668744461,251.467678734473,249.559585576034,251.667143448343,255.387945632024,255.137097216211,250.163410399086,246.803698793141,243.621360374559,243.831343211614,242.283126682948,235.983190624564,235.088220799989,231.980814401814,225.332911374835,221.878118968278,216.803359762086,214.018058209564,207.398965438243,198.87320083293,193.586336022038,186.547586153507,179.587078508679,174.33504780666,170.600655740563,166.161254193952,161.93697822478,157.206253594644,152.428767003621
270,"GMB","Gambia",290.423645269067,294.039723937779,300.457992367394,295.116452213224,294.835450481029,312.798092910958,299.775320351235,302.31451922472,312.896798377798,328.0925421716,314.90905759615,310.647227478548,314.660006263126,321.13908549965,338.64053415503,342.149473179673,336.550922104455,335.135531422883,324.223782401816,326.14523963918,320.057288965294,299.800953183619,298.536134770221,300.020416522002,312.016032003947,303.179605890916,308.85460537207,315.286784977626,309.224108078358,305.177792641505
268,"GEO","Georgia",222.534784155433,229.052660683699,235.148842069914,231.322373985551,236.646865836158,222.556838889498,215.02727478355,221.835623499438,230.799540906886,236.737296638543,240.771974746213,240.732307115487,250.096372059306,253.03640955409,252.398226396505,247.063874544755,240.737169769297,230.760462085874,226.644538596619,226.531253482644,224.32305202619,217.238521483144,206.652006243158,196.224152870451,189.789270461122,185.64604278306,188.44222301724,186.414919102155,183.848315692903,180.630381686499
276,"DEU","Germany",83.0798818374394,81.4918177744312,79.3658936892299,78.1860145577135,76.2714462045187,74.3598523486535,72.4656154744289,70.0717402788621,67.5821428266956,65.2449944694763,62.5731257762674,60.3034797959209,58.8258220526838,57.1855536922896,53.9746213314984,51.7099414321984,49.6985803539116,48.0062987551756,46.4353962765578,44.9576221678729,43.557110795215,42.14583671837,41.1252548328815,40.3662477375788,38.851737058616,38.5555961899886,37.5015353838304,36.4699144399227,35.3856417231518,34.0822536317854
288,"GHA","Ghana",171.686813363439,171.208700549925,171.223636691166,169.855403282539,169.385517956371,169.276375662878,171.050492210358,174.653843668479,175.744299400194,178.430592485459,181.029538395646,183.563499333448,185.659993024762,185.819809756435,186.092514050279,186.262907511522,186.397841025504,185.146968400974,182.799015907837,180.677821207318,178.284344987061,175.319545160275,171.2819943579,167.150820197536,163.047754714494,161.042963690912,157.704762774704,154.112648933371,149.065127295337,145.113506054256
300,"GRC","Greece",152.22690660579,151.938604358006,151.790843085386,149.465997809686,148.592186260807,148.283922460879,147.247229469722,144.754234942234,144.03167886056,142.948099708051,140.629295915017,137.697468617239,134.597331088137,132.453544048885,128.866997507738,124.405332480896,119.772677285309,118.205398417864,111.387124874457,107.782995125403,103.092616391809,100.900893641146,98.4780932684459,93.3215118592552,89.3015625275266,87.3466925314744,84.88237913931,83.7525855023306,82.8122386050205,81.4563743887727
304,"GRL","Greenland",245.029659006995,243.313392330666,241.475351385352,249.952014458554,250.237301793426,249.009635981449,245.648584609854,242.249055921879,238.405263929595,234.274612713049,227.479039914377,221.478239096325,216.94303770232,208.007708894292,194.93737728645,189.949810265681,184.985431634872,179.869068500644,175.5584258942,170.91374956252,166.616189110692,160.798095330123,155.177619333904,149.257437180866,143.503609445261,137.782463600034,134.108676089105,130.538318625496,126.812217411347,123.163900889778
308,"GRD","Grenada",508.038330113351,496.709250082597,489.279283821306,487.235097016215,473.266940456186,452.929822839767,422.033251739905,405.554114627459,390.794379043833,389.25264332901,378.859737701408,370.108623507815,365.534778670958,356.853632375492,352.161068712828,339.752348156934,328.420925674857,321.43976776976,321.136006497394,317.041698840042,312.663689275526,305.018970559546,284.642044542993,281.550697498887,277.77732278051,271.205966024249,276.172135193189,267.053890056955,258.820070971302,250.438638167509
320,"GTM","Guatemala",600.690399655945,633.974797363893,656.016665503172,668.117449809082,656.644101896844,593.348403562872,561.130366140581,565.04680090153,567.789308955083,538.079316790553,521.132884278847,506.530447179038,481.256097989834,472.283299665812,468.070315887409,460.372428607155,454.681311783897,447.597655052385,443.018159066442,450.280546027553,458.257169943128,460.93590181759,458.006740104756,455.372809527714,449.859368898585,445.336854467066,437.099309392094,420.503525245484,407.693815232587,397.593402585657
831,"GGY","Guernsey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
324,"GIN","Guinea",313.620134192503,315.428010904274,318.856682789723,322.150696162827,327.058680757164,330.129033825417,333.85009748158,338.682279042283,346.37467639712,353.778556165888,358.187823221662,364.434760650891,370.675519187562,373.404524650066,378.09352839426,382.250957578103,389.185298877942,393.326264188712,394.73511788141,398.970967824779,401.391330214784,401.303262238644,401.620607007103,400.122427653979,400.005655133407,397.655047819557,390.180468748103,381.128868307771,373.759402762873,362.647580891983
624,"GNB","Guinea-Bissau",483.571200135627,486.216073989036,489.487915479124,492.307192030287,494.948833831813,497.944922320355,500.54356009849,501.244666112802,505.990434013518,509.882319721584,511.516034326233,514.39606410835,519.080609381929,522.68679484188,531.382603335317,529.877200945714,529.464432895189,527.323984425754,524.152206142414,521.554425208653,515.824037018158,508.631302029658,501.28032308774,491.864030707299,484.163361329904,477.874472356694,467.615396524836,456.805498042995,444.02793987974,433.5160982325
328,"GUY","Guyana",873.572874800755,836.060476369989,809.415111874902,839.697801369388,817.296212927561,816.96829563917,809.093697385468,778.146104416843,748.439227297226,695.32519006161,694.792814275718,690.127346479311,691.133628741292,683.644023418661,679.207906153349,663.610561413367,642.145194426988,642.50037692832,635.081233814964,616.161450355909,612.02331263577,601.127423917417,597.420192244015,580.940471197888,576.165411423274,556.730773553743,541.695769403736,528.980071093478,516.449760344766,502.22390279239
332,"HTI","Haiti",1152.49393592092,1133.14637193555,1127.47628157908,1121.86342723139,1106.37627986607,1094.51846838949,1065.4754270466,1050.51054643502,1020.01978972228,1012.14487163054,1006.01195955368,1002.36767801992,992.598935261424,990.738033731141,989.57797401082,986.941415047143,981.565429653338,976.421865073244,969.199751713728,960.926603424714,958.407230932665,954.398918712119,944.789316592433,932.950773288217,921.053889270947,910.632517669549,894.658494210252,878.294087361316,864.410004012951,847.914715533271
336,"VAT","Holy See",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
340,"HND","Honduras",569.818924464016,564.017465623701,583.921719406592,577.923128742397,575.279476016284,610.889327380115,629.946876816633,631.880274159459,634.172861314905,636.864219815771,638.684792466839,639.691617639818,640.893589600988,640.446704774128,639.989922403133,632.657057902526,624.101314708136,615.710097867641,614.616633349321,619.77442017211,633.234142189076,662.311905565626,703.287115756388,689.968000198452,673.785832558203,659.03489435699,643.337019503222,627.381421417486,611.838576966969,597.103961073077
344,"HKG","Hong Kong",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
348,"HUN","Hungary",171.759447695775,171.872293062271,179.00435345386,179.997447923078,176.268512427935,172.594437629867,163.10572413655,160.228107262662,160.939247336007,158.978176312204,148.334829062441,141.276195606962,139.256134050007,137.034914373831,132.532417121102,131.637282360872,125.718082499904,122.893503078737,116.64971959698,114.484372271646,110.430175688349,106.85066876485,104.067159438141,99.3616757472652,97.7430364711721,97.1632675616019,93.1250877948855,91.622466356361,89.91809488966,85.5042834707831
352,"ISL","Iceland",86.429670128136,85.284015846838,83.6732119477281,81.5617273140709,80.4801172664915,79.5338448905578,77.4302900957407,74.7760854473487,72.2160256432219,68.6449675835395,64.6151845192262,62.5523441509742,60.2963450740912,56.9404710231288,53.8724954327211,51.4016296012678,49.5567129823444,47.2979351296927,44.698069351981,42.6226389777303,40.596730509192,38.9185206586845,37.6181413891903,35.7402300605504,33.1593694309032,32.1348813643589,30.6866055540503,29.5214281777358,28.3295118168697,27.3597744577244
356,"IND","India",810.047004985228,817.751168235741,818.472435394336,812.290839060077,807.363038829933,794.26563823486,804.797758914134,836.003111282689,830.685884383329,802.966797785566,794.032493382966,792.049249659338,784.011353298195,760.710603139792,717.754298054192,715.701174190592,723.162902942753,727.257826312495,726.768175167487,702.422086967249,690.625177924269,687.306208428043,681.857327784317,672.484658175179,652.741779508169,643.712275415763,629.646615788171,613.455049027031,603.004419597102,589.040050818645
360,"IDN","Indonesia",421.264559287082,420.027213761574,419.550880792983,418.915451945558,417.1781759683,415.377755628494,414.134973203531,414.060753468226,414.798225990144,415.456032239081,418.096295831067,420.898321638564,424.436484821296,426.739293561002,428.912998895149,429.671380726249,427.792035859347,424.850147074377,422.783020342317,418.209594208801,411.838517558696,404.902308240599,399.417710124728,392.620262031386,384.552849768136,376.725361814717,366.772162970621,357.779210820871,347.825021784961,338.331984868252
364,"IRN","Iran",890.042437010832,881.081411267355,874.752787576916,864.96180813641,857.215090665966,848.043709612079,837.861206134565,830.340880310989,821.450677039669,812.994183748481,801.194554051606,786.870637362142,775.288550027075,758.540769618737,734.557864778114,708.493276177439,682.220065237161,650.527510787599,621.161675400532,596.59776519835,570.375318538143,547.101397475559,528.906598859266,515.922294410766,505.597276157124,499.740054434604,488.658258105774,478.341973949864,464.475893245135,454.391663412518
368,"IRQ","Iraq",572.243092207086,582.286653409499,596.523825771552,607.302192409584,608.703565631562,615.900719840669,618.715129571071,618.311966764965,610.994641509648,600.4751430787,589.573940855399,577.420773533718,567.492290371919,563.521728479595,552.059539426192,541.991410475289,531.742150230114,528.208833166197,522.514969860107,513.069264235998,500.694677054167,486.943448461119,471.636412828799,456.117159995792,442.94071695626,433.309816816398,421.989325439348,412.27313771468,411.51860407268,413.922183238097
372,"IRL","Ireland",181.039805088373,176.383831535743,172.14792409593,170.474941535377,165.068675107583,162.771457645333,156.329368873899,150.161398039303,144.473292591179,139.04344275687,131.044671938574,121.157565300336,113.586234118733,105.42461171843,98.8931013330379,91.701650562833,86.3962056323779,81.2313551043522,76.6434826343944,72.8159564187248,66.7615616693546,65.2081342725757,62.6224235648094,59.9798322316628,57.0296513578559,54.9613230006859,52.6614840890632,50.7436958931169,48.9652420207696,47.3274064195529
833,"IMN","Isle of Man",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
376,"ISR","Israel",105.557866117491,106.45055434011,106.200537588083,101.530289020108,97.836802906701,93.8981689677403,88.3154857245495,83.6882157104897,80.4919213601183,75.2849847595709,71.4709102382091,67.7496440121746,65.2130814352601,62.3072884203146,59.4001356474644,56.982070291817,54.0582668417704,51.6300045636939,48.2582497549974,45.4777368121829,43.4957393052797,42.336255200848,40.6360363294904,39.0167464633509,37.3882653553763,36.4014752047953,34.7216643688678,33.6780196052276,33.0842288001827,32.2563560689454
380,"ITA","Italy",128.713555274555,126.749573474214,123.172971886713,120.207114551007,117.839117988756,114.501411531,111.356965718709,109.09510032046,107.846676946295,104.500552603009,100.347940669581,96.4512558802244,93.6804378410396,91.461183114583,85.7961736476044,82.426020703591,78.5527441286782,75.4168104381334,72.6586097939381,69.9904403271677,66.9374891428538,64.7974106097072,62.6404750262045,59.9628721823041,57.6497814141897,56.8839335917224,53.9756687047063,52.3981810898504,51.2063684197255,49.7584732935602
388,"JAM","Jamaica",283.758814751178,254.705183744786,261.845755790352,269.905870753111,270.871372748221,267.319024765772,254.591070955483,248.431751573171,241.571626871247,240.232057956123,231.817052964254,229.544764170421,218.104326564499,207.873403433115,197.403896028873,184.135961248406,181.431959441288,203.476852834318,225.236404156073,235.79633012039,205.966044738867,218.322481676136,197.537937338043,196.029977166566,208.640548266597,206.21429504172,201.486077204772,196.996454918118,192.348197828023,188.631870980625
392,"JPN","Japan",49.6558866290475,47.7947685235273,46.0913797244244,44.3275140771715,42.2185989632948,40.9203037068625,38.7452703779828,36.891377604933,35.8133844178386,34.6420539360227,32.7775539686916,31.2426295333852,29.8423946427732,28.7735339637796,27.5790093504072,26.767529353109,25.5356395780845,24.3867195635126,23.2809456827838,22.2560133028485,21.513184843081,20.858064446712,19.9487318109614,19.0735320792788,18.2137161009226,17.4060859795762,16.7102141892088,15.9677859158125,15.3792084748709,14.7718169930471
832,"JEY","Jersey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400,"JOR","Jordan",426.442522646816,423.075677513735,418.268860982265,427.099271316079,426.403207859836,427.332891349818,424.52879212628,414.765172070553,405.097021935342,394.751060723414,379.227433352842,373.76382446129,364.083613552455,344.045580796571,336.90213903686,334.617524102355,326.292164393139,302.511566762237,281.622496923682,269.938126956571,263.610824672702,256.131783680452,245.850859692677,234.173739595882,227.439387272638,222.66714873996,217.880373247916,212.603463477409,209.800604111563,205.894926536896
398,"KAZ","Kazakhstan",206.441827815614,220.25215285248,238.394351043844,266.401943364531,289.81590072088,310.450546350858,317.330333498512,315.690795263027,310.876001725615,307.608514811197,310.013290696348,312.642297790907,317.953921560027,323.733441116577,319.407089774027,317.398527935165,311.287494772716,301.12149636026,282.295715605853,262.804510956161,253.444993062119,241.662565326535,229.339275000898,215.095289087003,201.705251080596,191.281282510646,182.08860937835,168.334532009517,166.907472068248,160.259798345883
404,"KEN","Kenya",238.760317875838,241.035307483968,243.066978927599,243.723927622921,243.18499071049,242.179704108459,241.992370565316,242.476857991234,244.107540855741,243.786454981519,246.437857763765,246.226513318086,249.558283322122,250.267149316908,252.072801143219,251.091518380428,248.114097940072,243.404501424805,238.094429554345,232.956265584632,227.136721144653,222.032647771718,215.808908770652,208.675611281356,202.074241865165,196.036455175715,189.842457303451,184.200025985347,179.929560335653,175.584666458653
296,"KIR","Kiribati",341.662161626252,347.210031314479,352.685199312903,357.204477727731,356.311242553055,355.234386069824,356.474160981762,358.168009177471,358.062982282575,358.406975785765,356.135269505793,354.213606762814,351.857038279965,349.524013606842,346.172758474582,342.114995423684,340.575948663035,338.702027761951,337.317097105493,335.149173017323,332.48519326962,329.552153391276,327.391191341169,325.025667466668,322.381891036446,319.536628019507,316.399406531536,312.842136950828,309.762762890971,305.995761966321
689,"XKX","Kosovo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
414,"KWT","Kuwait",273.830418095333,244.574062023752,225.445593486719,231.269268258692,245.890891544949,258.536937822887,246.945379902016,267.656464682907,253.352372637727,272.1362279934,263.611947437017,235.496138344444,246.41837590653,239.025486854981,238.323436017025,237.756322320137,232.830258185782,222.052080674854,233.922453545888,213.765369729325,185.853476459322,169.598441553348,166.081487292625,157.068466044159,148.606322428402,147.17942851779,144.4510247067,141.874239779127,138.567485360118,136.523299735301
417,"KGZ","Kyrgyzstan",247.875277885772,256.580898480505,267.330378438097,291.340133721298,316.084850748211,322.283469704794,314.1027288391,311.868065405919,312.743384573282,310.380439694239,328.957440147876,338.152929868305,348.823349510029,359.588191621961,357.556802428923,365.343605994409,376.78036111602,374.316935532822,362.625023327122,345.533363487717,336.138834898417,328.561100546225,319.552543002178,306.340035447341,298.520728958986,296.401981135386,281.240850619272,276.971938100539,266.432990882259,261.988714659545
418,"LAO","Laos",473.957457849131,477.020465344506,480.188298710796,483.104953605801,485.211990743026,486.758812780755,487.035210582487,487.20659440146,487.870264788319,487.582247181825,487.565267655926,491.444788804031,487.172276122332,485.072057304701,480.410289764921,475.000438807636,468.242164210275,458.57303133502,448.372404227614,436.354711380324,422.924340137984,408.747552201521,395.99372427422,384.71930015302,373.831732493183,364.394341160462,355.591204504498,347.895488762374,341.862612854612,336.547172196507
428,"LVA","Latvia",85.4569312452032,89.0793846041023,94.694544903776,108.831432611281,120.074137303298,113.861969602306,100.386154210429,96.7341111306053,100.506163274678,95.7894892658761,93.8508104357414,97.9323983323018,97.0049841180381,94.2825988928757,92.9733740380909,96.3194233950628,98.9028226086855,96.1048140134453,86.9573521698722,80.5734737202728,77.6168660567366,73.6205305816376,71.3576467588676,70.2461982828249,67.5632250787635,64.7915345066781,60.8860744942855,59.1405458549009,57.9002612431737,56.4182415987404
422,"LBN","Lebanon",487.158905303349,475.6248153291,467.414066890473,458.848269547414,445.156242687568,431.254468361539,419.091796147196,408.346908833032,396.311095152933,383.880895620595,373.821900049869,366.211446869831,359.776096184198,355.622677660808,352.529285741107,349.396931765504,345.698804980376,341.288240286337,335.789340052583,328.656529460412,320.319840272103,313.85578216857,305.355434751579,296.211121937674,286.957351754997,277.130409202087,266.438071936402,255.523152670579,244.539804689019,233.977877372324
426,"LSO","Lesotho",411.469074090402,411.223703124404,415.440933550005,418.689319389925,427.230288186832,432.534916185606,438.304779261722,448.588393480974,464.957954767963,481.209076948545,503.500817351148,514.991302933426,534.003365406342,554.117975380425,572.521407917813,583.729057896981,589.474774651969,589.275998816388,588.253306591901,581.808022091842,581.271241095401,575.388558759991,575.716472934278,575.119157075038,571.039656398543,560.22468514912,540.444448197669,522.653031611068,509.984387283639,500.345802112654
430,"LBR","Liberia",311.51869222779,320.76555578709,326.998765912181,333.59172672577,341.839380998415,344.31312932025,356.886489571826,356.090762847216,357.439564886625,353.998928218488,353.053305025082,346.731933752755,341.771975992036,338.400536070319,336.183541272517,334.916327272395,338.703458266218,341.586574042052,344.305542352062,349.299122933065,351.545277479161,349.132908568476,348.74276569182,342.535742513832,331.400308841585,325.111005925823,316.356987623494,308.729745886843,305.679023564947,302.93467274732
434,"LBY","Libya",318.454353113259,311.824979843712,302.312491333231,296.134522082347,289.418749663155,282.325775321275,274.610314109757,276.82940924323,283.150111581708,285.173640024186,283.14202385548,280.657014555878,278.033611048618,266.965929722836,247.691231772035,239.644828002605,233.814720229864,242.338906716268,233.348070947229,229.442827131884,216.29333294126,212.047436687906,205.28699553939,202.802869813078,203.128804079405,203.035061063537,203.427611904028,201.825234570858,198.226899667678,193.591988565242
438,"LIE","Liechtenstein",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
440,"LTU","Lithuania",64.4849445201777,68.5861399608999,69.7409053416829,77.4890897323816,80.6454724792727,79.4905754526564,75.0353157172573,71.3135066735153,70.7858640289293,68.818019061063,68.001437017684,70.348047294566,69.6954472916547,69.7158216242056,69.6487154521681,73.113840751345,74.4796458889297,75.4258808574344,70.9760732540219,64.4234082382579,63.3315657466241,61.3199657510508,59.3885879201754,58.4729336085573,55.4505464837405,54.7237350676925,53.0279097542819,48.2275290174951,46.8055641213683,44.9817629998534
442,"LUX","Luxembourg",97.3170069811598,94.8638596641915,91.6085263226388,89.2170585868507,86.2697065457286,84.0686612651514,82.4538304724403,79.5125200248578,77.1934504544485,74.4129234131552,71.9075129389069,68.1427136015376,65.5579974591188,62.5240078172017,60.0039023897391,56.901996596948,54.1176400208006,50.3556639234326,47.1672499952944,44.7798170593459,42.4588564432437,40.2605002109624,38.2740842210175,36.2608905601978,34.0318730121683,31.895652529219,29.927104683444,29.0594666026834,28.1896889727087,27.3840058917574
446,"MAC","Macao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
450,"MDG","Madagascar",473.859290415904,476.247227300667,476.152188813099,491.665284355192,474.256364533179,507.086212577823,509.939999841217,508.507481707099,511.158744603782,500.266794617235,492.628206021696,484.027852596436,484.373946903312,484.113780489377,476.110365541245,465.015883645705,453.9163217151,443.834492763486,441.681717964401,437.469917615859,430.95917047356,423.146223907499,414.990705918218,405.784978294927,396.720369301743,388.913945458757,381.142541609663,373.69927443744,368.104016832081,361.050997848798
454,"MWI","Malawi",399.216011795668,404.276596419291,411.587861918033,417.028572034059,427.536256715771,436.353470211617,444.446026163057,451.133655297366,460.57874964853,459.815054225127,455.923074002498,446.671922252141,441.859134039602,437.321024025483,433.737619502159,422.893278688488,413.413595270997,402.33569469985,392.403548071835,385.042273070399,379.148899118542,370.23907328167,359.600007213516,348.343650082333,338.422017153895,329.947619114242,321.782252884886,312.878428955915,307.238401485165,301.81350262182
458,"MYS","Malaysia",180.771732039296,176.560053101211,174.095166927403,173.286292094612,175.292562951145,180.810133140333,176.695900171743,173.256139971224,168.92694423245,182.57936371735,172.641654925695,168.834198078712,166.766102628295,167.074174145615,161.840241892443,156.681576237446,152.427377931077,148.568982967552,148.350214804665,146.430452714132,140.367446721162,134.987580561867,129.422040779225,121.307849604058,119.928685885489,117.095200939485,115.667493214677,113.119314704795,110.433239675307,109.725717380348
462,"MDV","Maldives",401.582740126223,404.38661109878,404.124217552104,397.664994847244,384.704955578878,376.152649721716,371.240186506138,358.68109505617,335.053455474356,310.687048060024,301.380505290703,291.874648832063,274.258467995461,259.41844087143,243.843757411473,231.053164103193,219.227380748842,207.937062101622,198.691257209913,191.562251162284,184.853749336975,176.567576878992,170.537421133103,164.83167516033,159.523875236472,154.328384895759,151.529917589281,149.06638798869,146.76238308775,144.176949791488
466,"MLI","Mali",392.038351445932,391.829686478242,394.911094474913,395.739019881736,399.35386557457,403.094000045164,405.071580412995,403.511779660794,399.783242020636,396.627316692556,397.790663856943,394.534461920989,394.334809084673,390.029319026519,387.795716080629,385.832569067226,386.17047234923,389.005304351463,390.922197852768,393.134944851018,392.481314222647,389.002522466663,385.092752473651,382.066674376932,379.396538203756,381.393589020149,381.306415928708,378.930325108818,374.378066678876,368.747608848793
470,"MLT","Malta",441.418133540531,423.598534576232,409.491155301253,395.482934183115,376.908676788592,370.329898817642,369.614827152974,367.289908444581,351.417304198772,343.166022504638,333.996270468948,327.629754765999,320.594342312867,312.025269638457,299.838997776413,291.329068703624,276.984329177853,268.053648714142,258.945354808725,248.653146588733,240.407474909023,236.849525391651,229.414197969574,218.482528570248,208.295308089001,195.017222764403,190.897893908101,185.747998990099,180.650585304746,175.774037225648
584,"MHL","Marshall Islands",302.670782254786,302.949066463814,303.837925411224,298.205074652052,271.296211328049,271.357619004451,269.647404216657,270.648758173954,270.291101875809,270.211970673521,269.902481973449,269.241377637753,268.459104332794,267.458535894109,265.48778252356,263.422282053493,262.620246020373,259.227876584997,255.73038358197,251.938730219282,247.865662238261,243.358319443941,238.595784737616,233.802574862091,229.094012248765,224.699559055586,219.80679455238,215.235040818846,210.943639949133,206.685862321074
478,"MRT","Mauritania",238.929342042117,235.086639584622,233.171523026977,230.588486064444,223.421291803607,217.064090810328,214.134247858813,210.067035793916,207.781421169861,200.966368273125,199.508432924501,198.901998507924,196.237142094672,191.507337602108,191.343611820255,187.90923656729,186.549537454786,180.38584461998,175.695999664477,176.305531277078,172.144230877578,169.794493202609,169.602275096925,166.446090094025,159.232956995663,156.564039413931,150.681935319527,149.613931163594,145.595457891244,142.101117617874
480,"MUS","Mauritius",220.269156191918,211.440756121438,209.018327358432,214.151217459569,211.54517442251,207.892388387761,207.488505595539,212.056569559463,201.479292649817,197.686843946731,190.23408904558,185.993572750887,184.833720969057,176.26697276992,165.990485933014,157.084928337722,147.291084414997,137.412360325783,133.496497537901,129.471632516013,121.246218047019,115.130136698881,109.399942029104,104.22539107184,101.618485774309,98.9707480529417,97.6248134555557,94.5414810602918,93.1283900861259,90.5973398260692
